Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,2,1124,BOS,Boston Celtics,Adrian Griffin,"July 4, 1974",25.0,NBA,SG,72.0,47.0,1927.0,175.0,413.0,0.42,16.0,57.0,0.28,159.0,356.0,0.45,0.44,119.0,158.0,0.75,128.0,244.0,372.0,177.0,116.0,15.0,93.0,222.0,485.0
2001,2,1124,BOS,Boston Celtics,Adrian Griffin,"July 4, 1974",26.0,NBA,SF,44.0,0.0,377.0,33.0,97.0,0.34,9.0,26.0,0.35,24.0,71.0,0.34,0.39,18.0,24.0,0.75,27.0,60.0,87.0,27.0,18.0,5.0,18.0,45.0,93.0
2002,7,1124,DAL,Dallas Mavericks,Adrian Griffin,"July 4, 1974",27.0,NBA,SG,58.0,34.0,1383.0,179.0,359.0,0.5,16.0,54.0,0.3,163.0,305.0,0.53,0.52,41.0,49.0,0.84,68.0,161.0,229.0,106.0,75.0,12.0,42.0,142.0,415.0
2003,7,1124,DAL,Dallas Mavericks,Adrian Griffin,"July 4, 1974",28.0,NBA,SG,74.0,48.0,1373.0,146.0,337.0,0.43,6.0,24.0,0.25,140.0,313.0,0.45,0.44,27.0,32.0,0.84,88.0,176.0,264.0,105.0,77.0,6.0,47.0,157.0,325.0
2004,11,1124,HOU,Houston Rockets,Adrian Griffin,"July 4, 1974",29.0,NBA,SG,19.0,1.0,133.0,5.0,18.0,0.28,1.0,2.0,0.5,4.0,16.0,0.25,0.31,0.0,4.0,0.0,1.0,18.0,19.0,10.0,7.0,2.0,3.0,17.0,11.0
2005,5,1124,CHI,Chicago Bulls,Adrian Griffin,"July 4, 1974",30.0,NBA,SF,69.0,1.0,667.0,58.0,161.0,0.36,2.0,9.0,0.22,56.0,152.0,0.37,0.37,33.0,44.0,0.75,52.0,94.0,146.0,53.0,43.0,4.0,30.0,78.0,151.0
2006,7,1124,DAL,Dallas Mavericks,Adrian Griffin,"July 4, 1974",31.0,NBA,SG,52.0,45.0,1245.0,98.0,204.0,0.48,0.0,2.0,0.0,98.0,202.0,0.48,0.48,41.0,53.0,0.77,75.0,152.0,227.0,89.0,51.0,9.0,39.0,113.0,237.0
2007,5,1124,CHI,Chicago Bulls,Adrian Griffin,"July 4, 1974",32.0,NBA,SF,54.0,1.0,585.0,61.0,129.0,0.47,0.0,6.0,0.0,61.0,123.0,0.5,0.47,15.0,19.0,0.79,40.0,69.0,109.0,59.0,32.0,4.0,38.0,78.0,137.0
2008,31,1124,TOT,Total After Trade,Adrian Griffin,"July 4, 1974",33.0,NBA,"SF,SG",35.0,2.0,307.0,30.0,76.0,0.4,0.0,0.0,,30.0,76.0,0.4,0.4,5.0,9.0,0.56,28.0,31.0,59.0,27.0,17.0,2.0,21.0,27.0,65.0
2008,5,1124,CHI,Chicago Bulls,Adrian Griffin,"July 4, 1974",33.0,NBA,SG,22.0,2.0,222.0,24.0,60.0,0.4,0.0,0.0,,24.0,60.0,0.4,0.4,3.0,7.0,0.43,19.0,18.0,37.0,22.0,12.0,1.0,16.0,19.0,51.0
2008,21,1124,SEA,Seattle Supersonics,Adrian Griffin,"July 4, 1974",33.0,NBA,SF,13.0,0.0,85.0,6.0,16.0,0.38,0.0,0.0,,6.0,16.0,0.38,0.38,2.0,2.0,1.0,9.0,13.0,22.0,5.0,5.0,1.0,5.0,8.0,14.0
