Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,29,375,UTA,Utah Jazz,22.0,NBA,PG,49.0,0.0,450.0,32.0,98.0,0.33,6.0,28.0,0.21,26.0,70.0,0.37,0.36,24.0,37.0,0.65,8.0,32.0,40.0,83.0,22.0,7.0,31.0,51.0,94.0
2009,31,375,TOT,Total After Trade,24.0,NBA,PG,19.0,11.0,261.0,18.0,49.0,0.37,7.0,24.0,0.29,11.0,25.0,0.44,0.44,3.0,5.0,0.6,7.0,22.0,29.0,36.0,10.0,0.0,17.0,28.0,46.0
2009,30,375,WAS,Washington Wizards,24.0,NBA,PG,17.0,11.0,233.0,17.0,44.0,0.39,6.0,20.0,0.3,11.0,24.0,0.46,0.46,1.0,3.0,0.33,7.0,21.0,28.0,33.0,10.0,0.0,14.0,22.0,41.0
2009,24,375,PHO,Phoenix Suns,24.0,NBA,PG,2.0,0.0,28.0,1.0,5.0,0.2,1.0,4.0,0.25,0.0,1.0,0.0,0.3,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,6.0,5.0
