PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shareef Abdur-Rahim,20,80,71,2802,7.1,15.6,0.45299999999999996,0.1,0.3,0.259,7.0,15.3,0.457,5.0,6.7,0.746,2.8,4.4,7.1,2.2,1.0,1.0,2.9,2.6,19.2
Bryant Reeves,23,75,75,2777,6.5,13.3,0.486,0.0,0.1,0.091,6.4,13.1,0.49,2.8,4.0,0.7040000000000001,2.3,5.7,7.9,2.1,0.4,0.9,2.3,3.5,15.7
Anthony Peeler,27,72,57,2291,6.3,15.9,0.39799999999999996,2.0,5.4,0.373,4.3,10.5,0.41,1.7,2.1,0.82,0.8,3.0,3.9,4.0,1.6,0.3,2.5,2.6,16.4
Lee Mayberry,26,80,38,1952,2.7,6.8,0.40299999999999997,1.5,4.1,0.376,1.2,2.7,0.44299999999999995,0.5,0.8,0.63,0.5,1.9,2.5,6.1,1.1,0.1,1.7,2.9,7.6
Greg Anthony,29,65,44,1863,3.8,9.8,0.39299999999999996,1.7,4.6,0.37,2.1,5.2,0.413,2.5,3.4,0.73,0.5,3.1,3.6,7.9,2.5,0.1,2.5,2.4,11.9
Roy Rogers,23,82,50,1848,4.8,9.4,0.505,0.0,0.0,1.0,4.7,9.4,0.504,1.1,1.8,0.574,2.7,4.8,7.5,0.9,0.4,3.2,1.7,4.2,10.6
Blue Edwards,31,61,12,1439,4.6,11.5,0.397,0.6,2.2,0.281,3.9,9.2,0.425,2.2,2.7,0.8170000000000001,1.2,3.5,4.7,2.9,1.0,0.5,2.0,3.4,12.0
Lawrence Moten,24,67,18,1214,5.1,13.1,0.38799999999999996,1.2,4.2,0.29100000000000004,3.9,8.9,0.433,1.9,2.9,0.6459999999999999,1.3,2.3,3.5,3.8,1.4,0.7,2.4,2.5,13.3
George Lynch,26,41,27,1059,4.7,9.9,0.47100000000000003,0.3,1.1,0.258,4.4,8.8,0.496,2.0,3.3,0.619,3.3,5.5,8.9,2.6,2.1,0.6,2.2,3.3,11.6
Chris Robinson,22,41,6,681,3.6,9.6,0.379,1.8,4.7,0.382,1.9,4.9,0.376,0.8,1.4,0.615,1.2,2.5,3.8,3.4,1.5,0.5,1.8,4.5,9.9
Pete Chilcutt,28,54,1,662,3.9,9.0,0.436,1.4,3.8,0.36200000000000004,2.6,5.2,0.49,0.7,1.2,0.591,3.6,4.8,8.5,2.6,1.4,0.9,1.5,2.8,9.9
Aaron Williams,25,32,1,553,5.3,9.3,0.573,0.0,0.1,0.0,5.3,9.2,0.5770000000000001,2.1,3.2,0.6729999999999999,3.9,5.1,9.0,1.0,1.0,1.7,1.8,4.7,12.8
Eric Mobley,26,28,8,307,3.3,7.4,0.444,0.0,0.0,,3.3,7.4,0.444,1.9,3.5,0.5329999999999999,3.5,3.3,6.8,1.6,0.6,1.2,3.4,5.2,8.4
Rich Manning,26,16,1,128,5.1,13.5,0.375,0.6,0.8,0.667,4.5,12.7,0.35600000000000004,1.7,2.3,0.75,2.3,4.2,6.5,0.6,0.8,0.3,1.4,5.1,12.4
Eric Leckner,30,19,1,115,4.4,9.4,0.467,0.0,0.0,,4.4,9.4,0.467,1.9,3.8,0.5,1.6,9.4,11.0,1.3,0.9,0.6,3.1,10.0,10.6
Moochie Norris,23,8,0,89,1.6,8.9,0.182,0.8,4.0,0.2,0.8,4.9,0.16699999999999998,0.8,2.0,0.4,1.2,3.6,4.9,9.3,1.6,0.0,2.0,2.0,4.9
