PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Reggie Miller,31,81,81,2966,6.7,15.1,0.444,2.8,6.5,0.42700000000000005,3.9,8.6,0.456,5.1,5.8,0.88,0.6,2.8,3.5,3.3,0.9,0.3,2.0,2.1,21.3
Dale Davis,27,80,76,2589,5.1,9.6,0.5379999999999999,0.0,0.0,,5.1,9.6,0.5379999999999999,1.3,3.0,0.428,4.2,6.5,10.7,0.8,0.8,1.1,1.5,3.2,11.6
Antonio Davis,28,82,28,2335,4.7,9.9,0.48,0.0,0.2,0.071,4.7,9.7,0.49,3.7,5.6,0.6659999999999999,2.9,6.3,9.2,1.0,0.6,1.3,2.2,4.0,13.2
Travis Best,24,76,46,2064,4.8,10.8,0.442,1.0,2.7,0.368,3.8,8.1,0.467,2.6,3.4,0.7559999999999999,0.6,2.3,2.9,5.5,1.7,0.1,2.7,3.9,13.2
Rik Smits,30,52,52,1518,8.4,17.4,0.486,0.0,0.2,0.25,8.4,17.2,0.488,4.1,5.1,0.797,2.5,6.1,8.6,1.6,0.5,1.4,3.0,4.2,21.0
Derrick McKey,30,50,49,1449,3.7,9.4,0.391,0.4,1.4,0.259,3.3,8.0,0.414,2.2,3.1,0.7240000000000001,2.0,4.0,6.0,3.4,1.2,0.7,2.1,3.5,9.9
Jalen Rose,24,66,6,1188,5.2,11.4,0.456,0.6,2.2,0.292,4.6,9.2,0.495,3.5,4.7,0.75,0.8,2.8,3.7,4.7,1.7,0.5,3.2,4.1,14.6
Duane Ferrell,31,62,18,1115,5.1,10.9,0.47200000000000003,0.6,1.4,0.409,4.6,9.5,0.48100000000000004,1.9,3.0,0.617,1.8,2.7,4.6,2.1,1.2,0.2,1.8,3.9,12.7
Mark Jackson,31,30,30,1053,3.3,7.8,0.42700000000000005,0.6,1.9,0.316,2.7,5.8,0.465,2.0,2.6,0.7659999999999999,0.7,3.6,4.2,10.1,1.6,0.1,3.5,1.9,9.3
Erick Dampier,21,72,21,1052,4.5,11.5,0.39,0.0,0.0,1.0,4.4,11.5,0.38799999999999996,3.7,5.7,0.637,3.3,6.8,10.1,1.5,0.7,2.5,2.9,5.2,12.7
Vincent Askew,30,41,0,822,3.5,8.0,0.43200000000000005,0.3,1.1,0.292,3.2,7.0,0.45299999999999996,3.0,3.8,0.7909999999999999,1.1,3.2,4.3,3.9,0.7,0.3,1.8,5.3,10.2
Jerome Allen,24,51,1,692,3.0,7.6,0.38799999999999996,1.2,3.1,0.39,1.8,4.6,0.386,1.4,2.4,0.574,0.7,2.7,3.4,5.7,1.4,0.0,2.9,3.5,8.5
Fred Hoiberg,24,47,0,572,4.2,9.8,0.429,1.8,4.4,0.414,2.4,5.4,0.442,3.8,4.8,0.792,0.8,4.3,5.1,2.6,1.7,0.4,1.4,3.2,14.1
Eddie Johnson,37,28,0,306,6.9,16.0,0.434,1.1,3.3,0.321,5.9,12.7,0.46299999999999997,2.4,3.2,0.741,0.4,4.4,4.7,2.0,0.6,0.1,2.0,3.9,17.3
Haywoode Workman,31,4,2,81,4.9,8.9,0.55,0.0,1.3,0.0,4.9,7.6,0.647,0.0,0.4,0.0,1.8,1.3,3.1,4.9,1.3,0.0,2.2,4.4,9.8
Brent Scott,25,16,0,55,5.2,11.1,0.47100000000000003,0.0,0.0,,5.2,11.1,0.47100000000000003,2.0,3.9,0.5,2.0,3.9,5.9,2.0,0.7,0.7,2.6,9.2,12.4
LaSalle Thompson,35,9,0,35,0.0,3.1,0.0,0.0,0.0,,0.0,3.1,0.0,3.1,4.1,0.75,2.1,6.2,8.2,2.1,0.0,0.0,2.1,7.2,3.1
Reggie Williams,32,2,0,33,2.2,9.8,0.222,0.0,1.1,0.0,2.2,8.7,0.25,1.1,2.2,0.5,1.1,6.5,7.6,2.2,0.0,0.0,2.2,5.5,5.5
Darvin Ham,23,1,0,5,7.2,7.2,1.0,0.0,0.0,,7.2,7.2,1.0,7.2,14.4,0.5,0.0,0.0,0.0,0.0,7.2,0.0,7.2,0.0,21.6
