Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1070,12.0,3.0,46.67,4.8,21.33,0.22,0.4,7.33,0.05,4.4,14.0,0.31,1.67,2.63,0.63,1.77,4.57,6.33,0.23,1.27,0.4,1.07,3.8,11.7
