Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,21.0,PHI,NBA,PF,76.0,1.0,1107.0,141.0,310.0,0.455,4.0,14.0,0.286,137.0,296.0,0.463,0.461,54.0,82.0,0.659,77.0,153.0,230.0,20.0,22.0,50.0,48.0,142.0,340.0
2009-10,23.0,PHI,NBA,PF,56.0,2.0,658.0,75.0,174.0,0.431,10.0,29.0,0.345,65.0,145.0,0.448,0.46,29.0,42.0,0.69,54.0,81.0,135.0,33.0,21.0,28.0,35.0,110.0,189.0
2010-11,24.0,NOH,NBA,C,77.0,6.0,1102.0,136.0,307.0,0.443,0.0,2.0,0.0,136.0,305.0,0.446,0.443,59.0,70.0,0.843,89.0,152.0,241.0,36.0,26.0,32.0,53.0,150.0,331.0
2011-12,25.0,NOH,NBA,PF,40.0,29.0,947.0,181.0,348.0,0.52,1.0,9.0,0.111,180.0,339.0,0.531,0.522,33.0,47.0,0.702,72.0,124.0,196.0,34.0,21.0,41.0,40.0,102.0,396.0
2012-13,26.0,NOH,NBA,C,51.0,0.0,876.0,167.0,341.0,0.49,0.0,4.0,0.0,167.0,337.0,0.496,0.49,86.0,102.0,0.843,64.0,122.0,186.0,34.0,15.0,45.0,55.0,123.0,420.0
2013-14,27.0,NOP,NBA,PF,31.0,27.0,830.0,131.0,282.0,0.465,0.0,0.0,,131.0,282.0,0.465,0.465,39.0,50.0,0.78,51.0,130.0,181.0,29.0,11.0,29.0,28.0,100.0,301.0
2014-15,28.0,NYK,NBA,C,82.0,31.0,1785.0,257.0,592.0,0.434,15.0,42.0,0.357,242.0,550.0,0.44,0.447,127.0,153.0,0.83,98.0,226.0,324.0,140.0,32.0,44.0,104.0,205.0,656.0
2015-16,29.0,ORL,NBA,C,76.0,2.0,1181.0,244.0,503.0,0.485,4.0,16.0,0.25,240.0,487.0,0.493,0.489,54.0,67.0,0.806,53.0,166.0,219.0,62.0,33.0,65.0,57.0,163.0,546.0
2016-17,30.0,WAS,NBA,C,74.0,3.0,1068.0,174.0,329.0,0.529,37.0,78.0,0.474,137.0,251.0,0.546,0.585,35.0,51.0,0.686,64.0,194.0,258.0,37.0,21.0,54.0,58.0,168.0,420.0
2017-18,31.0,WAS,NBA,C,33.0,2.0,285.0,45.0,115.0,0.391,4.0,32.0,0.125,41.0,83.0,0.494,0.409,19.0,21.0,0.905,18.0,35.0,53.0,14.0,3.0,13.0,16.0,44.0,113.0
2018-19,32.0,TOT,NBA,"C,PF",20.0,1.0,190.0,21.0,59.0,0.356,9.0,26.0,0.346,12.0,33.0,0.364,0.432,14.0,16.0,0.875,16.0,36.0,52.0,14.0,3.0,7.0,13.0,30.0,65.0
2018-19,32.0,WAS,NBA,C,12.0,1.0,130.0,15.0,37.0,0.405,4.0,10.0,0.4,11.0,27.0,0.407,0.459,10.0,12.0,0.833,11.0,26.0,37.0,12.0,1.0,5.0,7.0,21.0,44.0
2018-19,32.0,MIL,NBA,PF,6.0,0.0,40.0,4.0,13.0,0.308,3.0,9.0,0.333,1.0,4.0,0.25,0.423,2.0,2.0,1.0,3.0,8.0,11.0,1.0,2.0,2.0,5.0,6.0,13.0
2018-19,32.0,NOP,NBA,C,2.0,0.0,20.0,2.0,9.0,0.222,2.0,7.0,0.286,0.0,2.0,0.0,0.333,2.0,2.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,3.0,8.0
