OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2007,27,SAS,82,19780,38.7,87.4,0.44,5.0,14.9,0.33,33.7,72.5,0.46,17.6,23.7,0.74,11.2,32.2,43.4,19.1,7.8,4.6,15.9,23.5,99.9
2007,9,DET,82,19880,39.0,87.7,0.44,5.7,16.7,0.34,33.3,71.0,0.47,20.5,27.7,0.74,13.5,33.2,46.7,22.8,7.2,4.0,16.7,23.1,104.2
2007,11,HOU,82,19855,37.2,86.7,0.43,6.3,17.9,0.35,30.9,68.7,0.45,19.9,26.7,0.75,10.7,34.0,44.6,21.2,7.6,4.7,15.5,21.7,100.7
2007,7,DAL,82,19755,37.9,84.7,0.45,5.1,14.6,0.35,32.8,70.1,0.47,22.4,30.1,0.75,11.4,31.0,42.4,20.0,7.7,4.2,16.1,24.6,103.2
2007,6,CLE,82,19880,37.7,84.3,0.45,5.4,16.4,0.33,32.3,67.9,0.48,20.5,27.9,0.73,10.7,32.7,43.4,21.9,7.2,4.6,16.7,24.0,101.3
2007,5,CHI,82,19780,36.2,83.1,0.44,6.3,18.0,0.35,29.9,65.2,0.46,21.0,28.8,0.73,11.6,31.8,43.4,21.7,8.0,5.6,18.5,24.6,99.6
2007,22,ORL,82,19780,37.0,83.6,0.44,6.2,17.6,0.35,30.8,66.0,0.47,23.9,31.4,0.76,11.7,29.9,41.6,21.7,9.2,5.1,16.6,25.9,104.1
2007,16,MIA,82,19855,38.9,87.6,0.44,7.1,20.1,0.36,31.8,67.5,0.47,20.3,27.4,0.74,12.4,33.2,45.5,22.3,7.6,4.2,15.9,24.1,105.3
2007,13,LAC,82,19730,39.0,86.3,0.45,6.1,18.0,0.34,32.9,68.3,0.48,21.5,28.7,0.75,11.3,31.9,43.2,23.1,7.8,4.3,15.2,24.5,105.6
2007,19,NOK,82,19880,40.2,88.0,0.46,7.5,21.1,0.36,32.7,67.0,0.49,18.7,24.6,0.76,11.4,33.4,44.8,22.8,7.4,5.2,15.0,23.2,106.5
2007,23,PHI,82,19880,40.4,87.4,0.46,6.7,19.0,0.35,33.8,68.5,0.49,19.3,25.6,0.75,12.9,32.0,44.9,24.3,8.1,4.3,17.0,24.0,106.9
2007,12,IND,82,19780,38.5,84.2,0.46,5.7,15.4,0.37,32.7,68.8,0.48,22.8,30.3,0.75,12.0,32.8,44.8,21.6,8.5,5.4,16.9,25.5,105.5
2007,3,NJN,82,19880,38.5,85.6,0.45,6.9,19.2,0.36,31.6,66.3,0.48,22.8,29.9,0.76,11.5,33.4,44.8,23.9,7.7,4.9,15.7,24.9,106.6
2007,25,POR,82,19955,40.3,85.7,0.47,6.4,17.6,0.36,34.0,68.1,0.5,22.8,29.4,0.78,11.6,32.0,43.5,23.2,7.3,5.2,15.3,23.8,109.9
2007,1,ALT,82,19880,39.6,85.0,0.47,6.2,16.6,0.38,33.4,68.4,0.49,22.8,31.1,0.73,12.7,31.8,44.5,23.2,8.0,5.6,16.7,24.9,108.3
2007,28,TOR,82,19755,40.0,86.5,0.46,7.0,19.6,0.36,33.0,67.0,0.49,18.9,25.1,0.75,11.1,34.7,45.8,22.9,6.4,4.2,16.3,23.4,106.0
2007,29,UTA,82,19805,37.3,81.9,0.46,6.7,18.8,0.36,30.6,63.1,0.48,25.7,33.5,0.77,10.8,29.4,40.2,20.5,8.2,5.8,16.3,26.6,107.0
2007,2,BOS,82,19855,39.0,83.2,0.47,5.6,15.9,0.35,33.3,67.3,0.5,23.3,31.2,0.75,11.1,32.5,43.7,23.8,7.9,5.9,16.4,23.1,106.9
2007,18,MIN,82,20005,40.6,88.2,0.46,6.8,19.6,0.35,33.7,68.6,0.49,19.9,26.2,0.76,12.6,32.2,44.8,23.5,7.7,4.7,15.3,22.1,107.9
2007,20,NYK,82,20005,39.9,86.8,0.46,7.6,20.1,0.38,32.4,66.7,0.48,21.3,28.2,0.76,11.7,30.4,42.1,23.1,8.1,5.4,14.8,24.8,108.8
2007,4,CHA,82,20005,39.1,84.1,0.46,5.9,16.2,0.36,33.2,67.9,0.49,23.5,31.3,0.75,12.1,33.4,45.5,22.4,7.9,5.7,16.9,23.3,107.6
2007,21,SEA,82,19830,41.2,86.6,0.48,6.8,18.9,0.36,34.4,67.6,0.51,21.0,28.0,0.75,12.6,31.7,44.3,24.6,7.8,4.5,16.3,21.6,110.3
2007,24,PHO,82,19905,40.8,89.3,0.46,6.4,17.5,0.36,34.5,71.9,0.48,18.4,24.0,0.77,12.7,31.6,44.3,19.5,7.1,3.8,15.7,22.2,106.4
2007,26,SAC,82,19805,40.2,85.3,0.47,7.1,19.5,0.36,33.1,65.8,0.5,20.5,27.0,0.76,11.6,33.9,45.5,23.5,7.3,5.2,17.1,25.4,108.0
