OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2014,5,CHI,82,19930,38.3,88.9,0.43,7.2,20.5,0.35,31.1,68.5,0.45,16.8,22.3,0.75,11.7,33.5,45.2,21.4,8.3,6.5,15.7,22.9,100.5
2014,12,IND,82,19780,37.4,89.0,0.42,7.1,20.5,0.34,30.3,68.5,0.44,17.5,23.2,0.76,11.2,33.1,44.3,20.0,7.8,5.0,14.7,23.5,99.3
2014,15,MEM,82,19805,39.4,87.7,0.45,8.3,23.3,0.36,31.1,64.3,0.48,17.4,22.7,0.77,10.9,32.4,43.3,22.0,8.0,5.5,15.7,20.9,104.6
2014,4,CHA,82,19905,39.4,89.2,0.44,8.7,23.5,0.37,30.7,65.7,0.47,16.3,21.5,0.76,10.2,36.1,46.3,22.4,6.7,5.4,14.2,22.4,103.8
2014,16,MIA,82,19880,39.2,85.7,0.46,9.2,25.4,0.36,30.0,60.3,0.5,18.2,24.2,0.75,11.7,32.0,43.8,23.2,8.8,3.4,18.1,22.2,105.8
2014,27,SAS,82,19755,39.6,89.2,0.44,6.8,19.2,0.35,32.8,70.0,0.47,16.4,21.6,0.76,11.0,33.3,44.3,21.3,8.0,4.8,14.5,20.3,102.4
2014,28,TOR,82,19955,38.7,86.1,0.45,7.4,20.7,0.36,31.3,65.4,0.48,20.4,27.1,0.75,11.2,32.8,44.0,22.5,7.8,4.6,16.0,23.8,105.3
2014,20,NYK,82,19855,39.3,85.7,0.46,9.5,25.7,0.37,29.7,60.0,0.5,21.0,27.5,0.76,11.3,34.8,46.1,21.7,6.9,3.7,16.0,21.6,109.1
2014,30,WAS,82,20055,39.0,85.2,0.46,7.9,22.6,0.35,31.1,62.5,0.5,18.8,24.5,0.76,10.6,33.8,44.4,23.4,8.1,4.1,16.9,20.5,104.6
2014,10,GSW,82,19830,38.0,87.0,0.44,7.2,20.8,0.34,30.8,66.2,0.46,19.5,25.4,0.76,11.0,33.6,44.6,21.2,8.2,4.3,15.5,19.9,102.6
2014,3,BRK,82,19880,39.3,86.0,0.46,8.7,23.8,0.37,30.6,62.2,0.49,20.3,26.7,0.76,12.2,34.2,46.4,22.7,8.0,4.4,17.1,22.5,107.7
2014,21,OKC,82,19805,37.9,86.9,0.44,9.0,25.0,0.36,28.9,61.9,0.47,19.2,26.4,0.73,11.4,31.2,42.6,22.7,8.5,3.8,15.8,21.2,103.9
2014,2,BOS,82,19730,40.4,87.0,0.46,7.0,20.2,0.35,33.4,66.8,0.5,19.8,26.0,0.76,11.4,33.8,45.2,23.6,7.9,4.9,15.2,20.4,107.7
2014,13,LAC,82,19755,38.8,88.1,0.44,7.5,22.7,0.33,31.3,65.4,0.48,19.6,25.9,0.76,12.8,32.6,45.4,24.2,7.2,3.6,16.0,24.3,104.8
2014,1,ALT,82,19830,40.5,87.5,0.46,8.4,22.9,0.36,32.1,64.6,0.5,17.2,22.9,0.75,11.3,34.4,45.7,24.3,8.6,4.5,15.9,21.0,106.4
2014,6,CLE,82,19930,40.1,88.6,0.45,9.9,26.9,0.37,30.2,61.6,0.49,17.7,23.3,0.76,10.9,34.3,45.1,26.3,7.6,6.0,14.8,20.7,107.7
2014,22,ORL,82,19955,40.2,88.1,0.46,8.5,22.8,0.37,31.7,65.3,0.48,18.6,24.2,0.77,11.0,35.3,46.3,23.7,7.5,5.7,14.7,19.3,107.4
2014,29,UTA,82,19780,41.7,88.2,0.47,8.0,21.1,0.38,33.7,67.0,0.5,20.0,25.8,0.77,11.2,35.1,46.3,23.7,8.2,5.3,13.7,22.2,111.3
2014,19,NOP,82,19855,40.1,86.1,0.46,8.6,24.0,0.36,31.5,62.2,0.51,21.5,28.5,0.75,11.6,33.3,44.8,24.2,7.6,6.6,15.5,21.8,110.1
2014,7,DAL,82,19830,40.1,86.3,0.46,8.8,24.4,0.36,31.3,61.9,0.5,19.8,26.1,0.76,12.2,33.2,45.4,23.4,8.2,3.7,17.0,21.1,108.7
2014,24,PHO,82,19755,39.6,86.8,0.46,7.1,20.7,0.34,32.5,66.1,0.49,20.6,26.8,0.77,11.7,32.8,44.6,21.1,7.8,4.2,16.0,22.2,106.7
2014,25,POR,82,19855,41.4,91.8,0.45,6.8,19.2,0.36,34.6,72.6,0.48,17.8,23.2,0.77,12.0,33.4,45.4,21.3,8.1,3.9,12.6,21.6,107.4
2014,11,HOU,82,19830,40.2,90.7,0.44,8.4,23.7,0.35,31.8,67.0,0.48,17.5,23.2,0.76,12.3,30.7,42.9,22.9,8.8,5.8,14.4,25.0,106.3
2014,26,SAC,82,19830,39.8,86.4,0.46,8.9,23.5,0.38,30.9,62.9,0.49,20.2,27.4,0.74,10.4,32.9,43.4,24.7,8.2,5.9,14.3,24.3,108.8
2014,17,MIL,82,19880,41.4,88.4,0.47,9.2,24.0,0.38,32.2,64.4,0.5,19.9,26.5,0.75,12.6,34.3,46.9,24.6,8.4,5.4,15.2,22.2,111.8
