OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2016,27,SAS,82,19705,38.0,87.2,0.44,7.0,21.2,0.33,31.0,65.9,0.47,15.9,20.9,0.76,9.7,33.5,43.2,22.2,7.7,4.1,15.8,20.7,99.0
2016,29,UTA,82,19955,38.6,86.6,0.45,8.6,24.0,0.36,30.0,62.5,0.48,18.2,24.3,0.75,10.1,33.3,43.4,20.7,8.6,5.1,15.1,21.5,103.9
2016,28,TOR,82,19780,39.1,87.9,0.44,9.4,25.1,0.37,29.7,62.8,0.47,17.7,23.6,0.75,10.2,33.5,43.7,23.3,7.0,5.8,14.3,23.5,105.2
2016,6,CLE,82,19855,39.1,87.3,0.45,8.4,24.1,0.35,30.7,63.2,0.49,17.9,24.0,0.74,9.8,33.7,43.6,22.8,7.6,4.7,14.2,21.9,104.5
2016,16,MIA,82,19830,39.5,89.4,0.44,7.8,22.5,0.35,31.7,66.9,0.47,17.5,22.8,0.77,10.4,33.4,43.8,21.4,7.9,4.4,13.7,20.8,104.4
2016,1,ALT,82,19830,38.0,87.9,0.43,8.5,25.0,0.34,29.5,62.9,0.47,17.0,22.6,0.76,11.8,35.7,47.5,22.5,8.8,5.1,16.5,18.7,101.4
2016,13,LAC,82,19830,38.1,87.8,0.43,8.1,24.1,0.34,29.9,63.6,0.47,19.5,26.0,0.75,12.2,36.1,48.4,22.0,7.4,3.3,15.9,23.3,103.8
2016,12,IND,82,19880,38.3,87.0,0.44,8.5,25.4,0.33,29.8,61.5,0.48,17.8,23.7,0.75,11.0,34.7,45.6,21.3,7.9,4.6,16.2,20.9,102.9
2016,4,CHO,82,19855,39.1,88.1,0.44,9.2,26.3,0.35,30.0,61.8,0.48,16.9,21.9,0.77,9.2,37.1,46.3,24.0,7.0,5.7,13.9,21.1,104.3
2016,20,NYK,82,19805,40.4,91.3,0.44,8.1,23.8,0.34,32.3,67.4,0.48,18.6,24.7,0.75,11.5,35.5,47.0,22.1,7.6,4.5,12.0,19.7,107.6
2016,15,MEM,82,19830,38.2,83.8,0.46,10.3,28.4,0.36,27.9,55.5,0.5,21.0,27.3,0.77,10.8,35.2,45.9,23.3,7.5,6.1,17.2,22.5,107.8
2016,9,DET,82,19880,40.4,87.6,0.46,7.6,21.3,0.36,32.8,66.3,0.5,17.1,21.9,0.78,9.2,35.1,44.3,22.4,7.4,4.6,14.0,22.5,105.5
2016,2,BOS,82,19780,37.9,85.9,0.44,7.9,23.6,0.34,30.0,62.4,0.48,19.9,26.3,0.76,11.5,35.0,46.5,21.1,7.7,5.5,16.6,21.2,103.6
2016,7,DAL,82,20005,40.0,88.7,0.45,9.5,27.6,0.34,30.5,61.1,0.5,17.6,23.8,0.74,11.0,36.7,47.8,22.9,7.8,4.6,14.5,22.4,107.0
2016,21,OKC,82,19830,39.4,90.0,0.44,8.3,24.4,0.34,31.1,65.6,0.47,18.4,24.4,0.76,11.6,29.7,41.3,22.1,9.0,4.7,13.4,20.7,105.6
2016,5,CHI,82,19905,40.7,92.4,0.44,8.2,23.7,0.34,32.5,68.6,0.47,16.8,22.8,0.74,12.2,35.2,47.4,23.3,8.2,5.9,12.3,19.3,106.5
2016,17,MIL,82,19830,39.8,87.6,0.45,9.8,27.9,0.35,30.0,59.7,0.5,19.3,25.2,0.77,12.1,33.2,45.3,25.9,8.7,5.9,16.3,20.5,108.7
2016,22,ORL,82,19905,39.6,86.0,0.46,9.2,25.6,0.36,30.4,60.4,0.5,18.5,24.8,0.75,10.5,35.2,45.6,23.9,7.8,5.6,15.6,18.8,106.8
2016,10,GSW,82,19880,38.7,89.1,0.44,7.8,23.4,0.33,31.0,65.7,0.47,18.5,24.5,0.76,11.4,32.4,43.7,22.2,8.6,4.1,14.4,19.8,103.8
2016,25,POR,82,19805,39.7,87.7,0.45,8.8,23.8,0.37,30.9,63.8,0.48,19.7,26.9,0.73,10.9,34.3,45.2,22.3,8.0,5.4,13.7,20.2,108.0
2016,30,WAS,82,19755,39.1,84.7,0.46,9.1,24.5,0.37,30.0,60.2,0.5,18.5,24.0,0.77,9.5,35.3,44.8,22.8,8.2,4.4,16.3,20.4,105.8
2016,8,DEN,82,19830,40.2,87.3,0.46,9.5,25.7,0.37,30.7,61.6,0.5,18.9,24.8,0.76,10.1,34.1,44.2,24.3,8.3,6.5,14.2,21.6,108.9
2016,18,MIN,82,19880,41.5,88.3,0.47,9.4,26.5,0.36,32.1,61.8,0.52,17.7,23.4,0.76,11.1,32.4,43.5,23.5,8.1,5.4,15.5,22.4,110.1
2016,3,BRK,82,19755,42.7,89.1,0.48,9.9,26.8,0.37,32.8,62.3,0.53,15.7,20.5,0.76,10.7,34.7,45.4,25.6,9.2,5.5,14.8,19.3,110.9
2016,11,HOU,82,19830,39.7,86.5,0.46,9.9,27.4,0.36,29.8,59.2,0.5,18.9,25.0,0.76,12.0,33.4,45.4,25.0,9.1,5.0,16.9,22.9,108.1
2016,19,NOP,82,19780,40.3,86.2,0.47,9.5,25.6,0.37,30.9,60.6,0.51,19.4,24.7,0.78,9.2,36.5,45.7,23.8,7.5,5.3,14.1,20.4,109.5
2016,14,LAL,82,19730,42.3,89.4,0.47,8.9,25.7,0.35,33.4,63.7,0.52,18.1,24.7,0.73,11.4,37.1,48.5,25.7,7.9,5.8,13.2,20.0,111.6
2016,24,PHO,82,19705,39.7,84.9,0.47,9.5,25.2,0.38,30.1,59.7,0.5,20.2,26.9,0.75,10.1,34.2,44.3,22.7,9.7,5.6,15.1,21.9,109.0
2016,23,PHI,82,19805,40.2,86.7,0.46,7.9,22.0,0.36,32.4,64.7,0.5,20.8,26.5,0.79,11.3,37.0,48.3,23.7,8.8,5.8,15.4,19.4,109.2
2016,26,SAC,82,19805,40.3,87.2,0.46,10.2,27.8,0.37,30.2,59.4,0.51,17.6,23.1,0.76,11.2,33.5,44.7,24.1,8.8,5.3,15.9,21.8,108.4
