OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2013,15,MEM,82,19805,37.7,86.5,0.44,6.9,20.4,0.34,30.7,66.1,0.46,18.1,24.2,0.75,11.6,32.3,43.9,21.9,8.2,6.2,17.4,22.5,100.3
2013,12,IND,81,19590,38.0,90.4,0.42,6.0,18.3,0.33,32.0,72.2,0.44,17.9,23.5,0.76,12.3,32.6,45.0,21.1,8.3,6.2,14.9,24.1,99.8
2013,5,CHI,82,19830,39.4,88.9,0.44,6.1,17.7,0.35,33.2,71.2,0.47,18.3,24.7,0.74,12.2,33.4,45.6,20.9,8.1,6.5,15.2,21.8,103.2
2013,13,LAC,82,19730,37.8,85.4,0.44,8.4,22.4,0.37,29.5,62.9,0.47,19.6,26.1,0.75,11.9,30.9,42.8,24.2,8.1,4.5,17.6,22.8,103.6
2013,16,MIA,82,19880,38.9,88.3,0.44,8.3,23.7,0.35,30.6,64.6,0.47,17.7,23.1,0.77,12.3,31.5,43.8,22.0,8.6,3.5,17.0,22.3,103.7
2013,3,BRK,82,19855,41.8,90.1,0.46,7.1,19.3,0.37,34.7,70.8,0.49,15.6,21.4,0.73,12.0,31.8,43.8,23.9,8.4,5.3,15.0,23.8,106.2
2013,2,BOS,81,19840,38.6,87.5,0.44,7.3,21.2,0.34,31.3,66.3,0.47,18.9,25.5,0.74,12.2,34.3,46.5,23.1,8.4,5.0,16.3,20.8,103.3
2013,20,NYK,82,19730,39.5,86.2,0.46,8.7,24.2,0.36,30.9,62.0,0.5,18.7,24.7,0.76,11.2,35.1,46.3,21.4,7.1,4.4,16.8,21.4,106.3
2013,30,WAS,82,19855,38.6,87.8,0.44,7.7,22.0,0.35,30.9,65.8,0.47,18.1,24.5,0.74,11.8,35.7,47.5,23.2,8.4,4.7,15.6,20.6,103.0
2013,23,PHI,82,19755,40.3,88.7,0.45,7.3,21.0,0.35,32.9,67.7,0.49,17.8,23.4,0.76,12.1,36.1,48.2,25.0,7.9,5.3,15.7,17.8,105.7
2013,21,OKC,82,19830,38.5,90.4,0.42,7.9,22.8,0.35,30.5,67.6,0.45,17.8,23.0,0.77,12.8,30.5,43.3,21.8,8.7,4.2,15.7,22.0,102.6
2013,27,SAS,82,19880,39.5,89.2,0.44,6.7,18.9,0.35,32.8,70.4,0.47,16.0,21.0,0.76,11.7,33.0,44.7,22.5,8.7,5.2,15.7,20.1,101.6
2013,1,ALT,82,19855,40.1,89.0,0.45,8.1,21.3,0.38,32.0,67.7,0.47,16.1,21.1,0.76,12.1,34.7,46.8,23.8,9.0,4.6,16.3,20.1,104.4
2013,19,NOH,82,19780,41.5,88.2,0.47,8.7,23.1,0.37,32.9,65.1,0.5,18.4,24.2,0.76,11.4,32.8,44.2,26.2,8.9,6.7,14.9,21.0,110.1
2013,18,MIN,82,19730,40.8,87.2,0.47,7.5,20.4,0.37,33.2,66.8,0.5,16.3,21.6,0.75,11.4,33.8,45.3,24.0,8.7,6.3,17.1,24.2,105.4
2013,29,UTA,82,19880,39.9,87.0,0.46,7.4,20.1,0.37,32.4,66.9,0.48,19.6,25.9,0.76,12.0,32.5,44.4,22.4,8.5,6.4,16.0,22.2,106.8
2013,28,TOR,82,19980,39.5,86.3,0.46,7.3,20.1,0.36,32.2,66.2,0.49,21.3,28.5,0.75,11.7,33.8,45.5,23.9,7.7,5.1,15.5,21.9,107.5
2013,9,DET,82,19805,40.8,88.8,0.46,8.1,22.4,0.36,32.7,66.4,0.49,18.5,24.3,0.76,12.2,33.5,45.7,24.5,9.2,6.3,15.0,21.7,108.1
2013,10,GSW,82,19805,39.1,89.2,0.44,8.4,24.3,0.35,30.7,64.9,0.47,18.8,25.1,0.75,11.6,33.3,44.9,24.8,8.6,5.1,14.2,20.2,105.5
2013,17,MIL,82,19830,40.3,88.8,0.45,6.8,19.4,0.35,33.5,69.4,0.48,17.9,23.5,0.76,13.0,35.2,48.3,24.2,8.4,4.6,16.7,20.0,105.2
2013,25,POR,82,19855,42.6,90.0,0.47,6.9,20.3,0.34,35.8,69.8,0.51,17.0,22.4,0.76,11.9,34.1,46.0,25.7,9.1,4.7,14.2,20.3,109.2
2013,14,LAL,82,19755,41.8,92.4,0.45,7.9,22.1,0.36,34.0,70.3,0.48,15.0,20.5,0.73,12.2,32.8,45.0,24.7,9.0,5.1,13.6,24.3,106.6
2013,8,DEN,82,19905,39.6,89.1,0.44,8.7,24.0,0.36,30.9,65.1,0.47,17.2,23.6,0.73,12.9,30.3,43.3,24.6,8.3,7.0,16.6,22.5,105.1
2013,22,ORL,82,19780,41.7,90.1,0.46,8.1,22.7,0.36,33.6,67.4,0.5,17.6,23.8,0.74,11.7,34.5,46.2,25.6,7.8,5.7,13.4,17.8,109.1
2013,6,CLE,82,19730,41.0,86.0,0.48,8.0,21.6,0.37,32.9,64.4,0.51,19.4,26.2,0.74,11.7,33.8,45.5,25.9,8.2,7.4,16.5,21.3,109.4
2013,24,PHO,82,19805,41.3,87.8,0.47,7.4,19.0,0.39,33.9,68.8,0.49,18.2,24.1,0.76,12.4,33.7,46.1,24.3,8.9,5.5,16.3,19.6,108.1
2013,7,DAL,82,19980,39.2,88.0,0.44,8.2,22.8,0.36,31.0,65.1,0.48,20.0,26.6,0.75,12.6,35.1,47.7,23.1,8.9,4.3,15.4,19.8,106.5
2013,11,HOU,82,19780,40.2,88.5,0.45,8.3,22.7,0.37,31.9,65.8,0.48,17.3,22.4,0.78,11.1,32.1,43.1,23.5,8.7,6.3,15.3,21.1,106.1
2013,4,CHA,82,19805,42.2,89.6,0.47,9.5,24.5,0.39,32.7,65.1,0.5,17.6,23.6,0.75,12.9,35.0,47.9,27.4,7.5,7.5,15.3,23.1,111.5
2013,26,SAC,82,19830,41.6,88.3,0.47,8.1,22.8,0.36,33.6,65.5,0.51,20.0,25.6,0.78,12.6,33.6,46.2,26.6,8.1,6.7,15.6,21.1,111.4
