SEASON,TEAM ID,TEAM,AGE,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,PACE,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,DRB%,ARENA,ATTENDANCE,ATTENDANCE/G
1980,8,DEN,27.1,30.0,52.0,30,52,-4.41,0.2,-4.22,103.4,107.6,-4.2,103.9,0.34,0.03,0.52,0.47,15.1,33.6,0.25,67.8,McNichols Sports Arena,,17298.0
