SEASON,TEAM ID,TEAM,AGE,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,PACE,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,DRB%,ARENA,ATTENDANCE,ATTENDANCE/G
1980,27,SAS,26.9,41.0,41.0,40,42,-0.38,0.13,-0.24,108.6,109.0,-0.4,109.5,0.33,0.03,0.55,0.5,15.2,31.8,0.26,66.8,HemisFair Arena,,
