SEASON,TEAM ID,TEAM,AGE,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,PACE,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,DRB%,ARENA,ATTENDANCE,ATTENDANCE/G
1980,10,GSW,26.3,24.0,58.0,29,53,-4.39,0.2,-4.2,102.0,106.3,-4.3,100.5,0.26,0.02,0.52,0.48,15.5,31.1,0.19,69.8,Oakland-Alameda County Coliseum Arena,,13257.0
