SEASON,TEAM ID,TEAM,AGE,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,PACE,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,DRB%,ARENA,ATTENDANCE,ATTENDANCE/G
1980,3,NJN,26.1,34.0,48.0,38,44,-1.17,0.19,-0.98,101.5,102.5,-1.0,106.1,0.32,0.04,0.52,0.47,16.6,32.1,0.25,66.4,Rutgers Athletic Center,,7364.0
