SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2001,21,SEA,Gary Payton,32,79,79,3244,11.7,25.7,0.46,1.6,4.4,0.38,10.1,21.3,0.47,4.4,5.7,0.77,1.2,4.7,5.8,10.4,2.1,0.4,3.4,3.0,29.5,,111,107
2001,21,SEA,Rashard Lewis,21,78,78,2720,8.2,17.1,0.48,2.4,5.5,0.43,5.8,11.6,0.5,3.4,4.1,0.83,2.8,7.7,10.4,2.4,1.8,0.9,2.5,3.7,22.2,,114,105
2001,21,SEA,Vin Baker,29,76,27,2129,8.5,20.2,0.42,0.0,0.4,0.06,8.5,19.8,0.43,5.7,7.9,0.72,4.4,6.2,10.6,2.2,0.9,1.8,3.9,6.5,22.8,,97,107
2001,21,SEA,Patrick Ewing,38,79,79,2107,7.3,17.0,0.43,0.0,0.0,0.0,7.3,17.0,0.43,4.3,6.2,0.68,3.1,11.5,14.6,2.3,1.3,2.3,3.8,5.7,18.9,,93,102
2001,21,SEA,Ruben Patterson,25,76,22,2059,9.4,19.1,0.49,0.1,0.9,0.06,9.4,18.2,0.52,6.3,9.2,0.68,4.7,5.1,9.7,4.1,2.6,1.1,3.9,4.5,25.2,,107,105
2001,21,SEA,Brent Barry,29,67,20,1778,5.8,11.8,0.49,3.2,6.8,0.48,2.6,5.1,0.52,2.5,3.0,0.82,1.0,5.2,6.2,6.6,2.4,0.4,2.5,3.7,17.4,,124,106
2001,21,SEA,Desmond Mason,23,78,14,1522,6.5,15.1,0.43,0.6,2.3,0.27,5.9,12.8,0.46,2.3,3.1,0.74,2.5,6.1,8.6,2.2,1.3,0.7,1.8,5.0,15.9,,101,107
2001,21,SEA,Emanual Davis,32,62,39,1290,5.4,12.9,0.42,2.0,5.2,0.39,3.4,7.8,0.44,1.8,2.2,0.82,1.1,5.1,6.3,5.6,2.6,0.5,3.1,4.1,14.7,,102,105
2001,21,SEA,Shammond Williams,25,69,6,1238,6.8,15.6,0.44,2.6,5.6,0.46,4.2,10.0,0.43,3.6,4.1,0.88,1.4,4.1,5.6,8.0,1.3,0.2,3.5,3.5,19.8,,113,109
2001,21,SEA,Jelani McCoy,23,70,44,1143,6.3,12.1,0.52,0.0,0.0,,6.3,12.1,0.52,1.9,4.3,0.44,4.2,7.3,11.5,2.6,0.8,2.2,3.4,6.5,14.5,,97,106
2001,21,SEA,Ruben Wolkowyski,27,34,1,305,4.3,13.6,0.32,0.0,0.3,0.0,4.3,13.2,0.32,4.3,5.8,0.74,2.1,5.8,7.9,0.5,1.0,3.1,2.1,6.5,12.9,,85,106
2001,21,SEA,Olumide Oyedeji,19,30,1,221,4.3,8.8,0.49,0.0,0.0,,4.3,8.8,0.49,2.1,2.8,0.75,5.7,10.2,15.9,0.5,1.7,2.4,2.6,9.5,10.7,,104,102
2001,21,SEA,Pervis Ellison,33,9,0,40,2.6,9.2,0.29,0.0,0.0,,2.6,9.2,0.29,2.6,2.6,1.0,2.6,13.1,15.7,3.9,0.0,2.6,3.9,17.0,7.9,,78,102
2001,21,SEA,David Wingate,37,1,0,9,17.5,17.5,1.0,0.0,0.0,,17.5,17.5,1.0,0.0,0.0,,0.0,0.0,0.0,11.6,0.0,0.0,0.0,5.8,34.9,,203,115
