Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2001,11,HOU,Houston Rockets,Steve Francis,23,80,79,3194,9.1,20.3,0.45,2.2,5.6,0.4,6.9,14.7,0.47,6.0,7.3,0.82,3.2,6.0,9.2,8.6,2.3,0.5,4.4,4.6,26.4,,113.0,104
2001,11,HOU,Houston Rockets,Cuttino Mobley,25,79,49,3002,9.3,21.5,0.43,1.6,4.5,0.36,7.7,17.0,0.45,7.0,8.4,0.83,1.5,5.6,7.0,3.4,1.5,0.5,2.9,3.0,27.2,,109.0,106
2001,11,HOU,Houston Rockets,Shandon Anderson,27,82,82,2396,5.8,13.1,0.45,1.0,3.8,0.27,4.8,9.3,0.52,3.1,4.2,0.73,1.6,5.8,7.4,4.2,1.8,0.9,2.9,4.5,15.7,,103.0,105
2001,11,HOU,Houston Rockets,Maurice Taylor,24,69,69,1972,10.5,21.5,0.49,0.0,0.1,0.0,10.5,21.4,0.49,3.2,4.4,0.74,2.9,7.2,10.2,2.8,0.8,1.0,3.4,5.6,24.2,,101.0,106
2001,11,HOU,Houston Rockets,Kenny Thomas,23,74,21,1820,6.0,13.6,0.44,0.7,2.7,0.27,5.3,10.9,0.48,2.7,3.7,0.72,3.6,8.6,12.2,2.2,1.2,1.3,3.4,5.2,15.4,,97.0,104
2001,11,HOU,Houston Rockets,Moochie Norris,27,82,6,1654,5.9,13.3,0.45,0.8,2.9,0.28,5.1,10.4,0.49,4.8,6.2,0.78,1.4,4.9,6.4,9.1,2.2,0.1,3.4,2.7,17.5,,111.0,105
2001,11,HOU,Houston Rockets,Walt Williams,30,72,31,1583,6.8,17.2,0.39,3.3,8.3,0.4,3.5,8.9,0.39,3.3,4.2,0.77,1.0,7.2,8.2,3.3,1.0,0.9,2.4,5.1,20.1,,105.0,105
2001,11,HOU,Houston Rockets,Hakeem Olajuwon,38,58,55,1545,9.7,19.5,0.5,0.0,0.0,0.0,9.7,19.5,0.5,4.2,6.8,0.62,4.3,10.6,14.8,2.5,2.4,3.0,2.8,4.8,23.7,,106.0,98
2001,11,HOU,Houston Rockets,Matt Bullard,33,61,5,1000,6.8,16.2,0.42,4.6,11.3,0.4,2.3,4.9,0.47,0.5,0.7,0.71,1.2,5.7,6.9,2.2,0.5,0.5,0.6,4.0,18.8,,120.0,108
2001,11,HOU,Houston Rockets,Kelvin Cato,26,35,13,624,5.4,9.4,0.58,0.0,0.0,,5.4,9.4,0.58,3.1,4.9,0.65,4.0,8.0,12.0,0.9,1.1,2.6,2.1,7.6,14.0,,115.0,103
2001,11,HOU,Houston Rockets,Carlos Rogers,29,39,0,544,7.3,10.7,0.68,0.0,0.1,0.0,7.3,10.6,0.69,2.8,5.1,0.56,4.7,8.9,13.6,0.9,1.0,1.8,1.7,3.2,17.5,,129.0,103
2001,11,HOU,Houston Rockets,Dan Langhi,23,33,0,241,8.2,21.8,0.37,0.0,0.2,0.0,8.2,21.6,0.38,3.5,6.4,0.55,2.9,6.2,9.0,0.9,1.5,0.2,1.8,3.5,19.8,,87.0,106
2001,11,HOU,Houston Rockets,Jason Collier,23,23,0,222,6.5,17.0,0.38,0.0,0.2,0.0,6.5,16.7,0.39,4.1,5.7,0.71,2.9,6.0,8.8,1.4,0.5,0.7,2.6,6.5,17.0,,90.0,107
2001,11,HOU,Houston Rockets,Sean Colson,25,10,0,30,10.6,33.6,0.32,1.8,7.1,0.25,8.8,26.5,0.33,3.5,7.1,0.5,3.5,1.8,5.3,12.4,1.8,0.0,0.0,10.6,26.5,,99.0,108
2001,11,HOU,Houston Rockets,Anthony Miller,29,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0,,,112
