Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2001,18,MIN,Minnesota Timberwolves,Kevin Garnett,24,81,81,3202,11.5,24.1,0.48,0.3,1.1,0.29,11.2,23.0,0.49,5.8,7.6,0.76,3.6,11.5,15.0,6.5,1.8,2.4,3.8,3.3,29.1,108,99,997
2001,18,MIN,Minnesota Timberwolves,Wally Szczerbiak,23,82,82,2856,8.6,16.8,0.51,0.5,1.4,0.34,8.1,15.4,0.53,3.3,3.8,0.87,2.4,5.7,8.2,4.8,1.1,0.6,2.5,4.1,21.0,112,106,2798
2001,18,MIN,Minnesota Timberwolves,Terrell Brandon,30,78,78,2821,9.5,21.0,0.45,0.6,1.7,0.36,8.9,19.3,0.46,3.6,4.2,0.87,1.1,4.4,5.5,10.8,3.0,0.4,2.9,2.6,23.2,109,104,334
2001,18,MIN,Minnesota Timberwolves,Anthony Peeler,31,75,41,2126,7.6,18.0,0.42,2.5,6.3,0.39,5.1,11.7,0.44,1.8,2.1,0.86,1.1,3.6,4.7,4.7,2.2,0.4,2.6,4.1,19.4,102,106,2274
2001,18,MIN,Minnesota Timberwolves,LaPhonso Ellis,30,82,5,1948,8.0,17.2,0.46,0.2,0.6,0.32,7.8,16.6,0.47,4.5,5.7,0.79,5.3,7.9,13.3,2.5,1.8,2.0,2.9,7.8,20.7,107,102,851
2001,18,MIN,Minnesota Timberwolves,Chauncey Billups,24,77,33,1790,7.2,17.1,0.42,2.1,5.7,0.38,5.1,11.5,0.44,4.2,5.0,0.84,0.9,3.7,4.6,7.6,1.5,0.3,3.2,5.2,20.8,107,107,242
2001,18,MIN,Minnesota Timberwolves,Rasho Nesterovic,24,73,39,1233,6.2,13.5,0.46,0.0,0.0,0.0,6.2,13.5,0.46,1.4,2.8,0.52,4.2,7.9,12.1,1.9,1.1,2.7,2.3,8.0,13.9,97,103,2129
2001,18,MIN,Minnesota Timberwolves,Sam Mitchell,37,82,4,983,6.3,15.4,0.41,0.5,2.3,0.21,5.8,13.1,0.44,2.1,2.9,0.73,1.5,5.1,6.5,3.0,1.4,0.5,1.9,6.2,15.2,95,106,2012
2001,18,MIN,Minnesota Timberwolves,Dean Garrett,34,70,21,831,4.7,9.8,0.48,0.0,0.0,,4.7,9.8,0.48,1.7,2.5,0.69,4.1,9.6,13.6,1.5,1.6,3.1,1.6,5.8,11.1,107,100,1001
2001,18,MIN,Minnesota Timberwolves,Reggie Slater,30,55,16,686,6.9,13.3,0.51,0.0,0.0,,6.9,13.3,0.51,5.6,8.4,0.67,5.9,8.2,14.2,2.0,1.4,0.7,3.3,9.6,19.4,110,104,2656
2001,18,MIN,Minnesota Timberwolves,William Avery,21,55,0,463,6.2,16.3,0.38,1.8,6.7,0.27,4.4,9.6,0.46,3.2,4.1,0.78,0.6,2.7,3.3,8.5,1.5,0.5,5.1,5.4,17.4,91,108,125
2001,18,MIN,Minnesota Timberwolves,Felipe Lopez,26,23,10,457,7.9,17.4,0.45,1.5,2.6,0.56,6.4,14.8,0.43,2.2,3.8,0.58,2.9,5.6,8.5,3.9,2.4,1.4,3.1,5.3,19.4,100,103,1775
2001,18,MIN,Minnesota Timberwolves,Todd Day,31,31,0,345,6.7,17.9,0.37,3.9,10.5,0.38,2.7,7.4,0.37,2.7,3.5,0.78,1.5,4.1,5.6,4.2,1.5,1.1,3.6,7.9,20.0,98,106,710
2001,18,MIN,Minnesota Timberwolves,Sam Jacobson,25,14,0,59,8.0,15.9,0.5,0.0,0.0,,8.0,15.9,0.5,1.8,2.7,0.67,2.7,2.7,5.3,3.5,2.7,0.0,0.0,16.8,17.7,120,105,1421
2001,18,MIN,Minnesota Timberwolves,Tom Hammonds,33,7,0,30,5.2,17.4,0.3,0.0,0.0,,5.2,17.4,0.3,1.7,3.5,0.5,3.5,3.5,7.0,1.7,0.0,0.0,5.2,13.9,12.2,64,110,1166
