Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,17,2409,MIL,Milwaukee Bucks,Michael Redd,"August 24, 1979",21.0,NBA,SG,6.0,0.0,35.0,7.4,28.3,0.26,0.0,4.5,0.0,7.4,23.8,0.31,4.5,8.9,0.5,4.5,1.5,6.0,1.5,1.5,0.0,1.5,3.0,19.3,,74.0,110.0
2002,17,2409,MIL,Milwaukee Bucks,Michael Redd,"August 24, 1979",22.0,NBA,SG,67.0,8.0,1417.0,11.0,22.9,0.48,3.3,7.4,0.44,7.7,15.4,0.5,3.4,4.3,0.79,2.9,5.5,8.4,3.4,1.6,0.3,2.1,3.6,28.8,,116.0,109.0
2003,17,2409,MIL,Milwaukee Bucks,Michael Redd,"August 24, 1979",23.0,NBA,SG,82.0,14.0,2316.0,10.4,22.3,0.47,4.2,9.5,0.44,6.3,12.7,0.49,3.4,4.2,0.8,2.2,6.3,8.5,2.7,2.3,0.3,1.7,3.3,28.5,,118.0,108.0
2004,17,2409,MIL,Milwaukee Bucks,Michael Redd,"August 24, 1979",24.0,NBA,SG,82.0,82.0,3021.0,11.0,25.0,0.44,2.2,6.3,0.35,8.8,18.7,0.47,6.6,7.7,0.87,2.0,5.0,7.1,3.2,1.4,0.1,2.0,2.6,30.8,,113.0,108.0
2005,17,2409,MIL,Milwaukee Bucks,Michael Redd,"August 24, 1979",25.0,NBA,SG,75.0,75.0,2848.0,11.6,26.3,0.44,1.9,5.4,0.36,9.7,20.9,0.46,6.9,8.0,0.85,1.3,4.5,5.8,3.2,1.2,0.1,2.5,2.8,32.0,,110.0,113.0
2006,17,2409,MIL,Milwaukee Bucks,Michael Redd,"August 24, 1979",26.0,NBA,SG,80.0,80.0,3130.0,11.5,25.5,0.45,2.7,6.9,0.4,8.7,18.5,0.47,8.4,9.6,0.88,1.3,4.4,5.7,3.8,1.6,0.1,2.9,2.6,34.1,,115.0,110.0
2007,17,2409,MIL,Milwaukee Bucks,Michael Redd,"August 24, 1979",27.0,NBA,SF,53.0,53.0,2036.0,12.2,26.2,0.46,3.0,7.8,0.38,9.2,18.4,0.5,8.8,10.6,0.83,1.1,3.9,5.0,3.2,1.6,0.2,3.1,2.0,36.2,,115.0,114.0
2008,17,2409,MIL,Milwaukee Bucks,Michael Redd,"August 24, 1979",28.0,NBA,SG,72.0,71.0,2702.0,10.7,24.2,0.44,2.5,7.0,0.36,8.2,17.2,0.48,7.8,9.5,0.82,1.7,4.4,6.0,4.8,1.3,0.3,3.5,2.3,31.7,,112.0,115.0
2009,17,2409,MIL,Milwaukee Bucks,Michael Redd,"August 24, 1979",29.0,NBA,SG,33.0,32.0,1203.0,10.7,23.6,0.46,3.0,8.2,0.37,7.7,15.3,0.5,5.6,6.9,0.81,1.0,3.6,4.6,3.8,1.5,0.1,2.3,1.9,30.1,,114.0,111.0
2010,17,2409,MIL,Milwaukee Bucks,Michael Redd,"August 24, 1979",30.0,NBA,SG,18.0,12.0,492.0,8.0,22.7,0.35,1.9,6.4,0.3,6.1,16.3,0.37,5.0,7.0,0.71,1.2,4.6,5.7,4.1,2.0,0.2,1.6,2.6,22.9,,98.0,104.0
2011,17,2409,MIL,Milwaukee Bucks,Michael Redd,"August 24, 1979",31.0,NBA,SG,10.0,0.0,134.0,7.2,18.0,0.4,1.6,6.8,0.24,5.6,11.2,0.5,1.6,1.6,1.0,0.0,3.2,3.2,4.8,0.8,0.4,1.6,1.6,17.6,,99.0,108.0
2012,24,2409,PHO,Phoenix Suns,Michael Redd,"August 24, 1979",32.0,NBA,SG,51.0,2.0,770.0,9.7,24.2,0.4,2.8,8.9,0.32,6.9,15.3,0.45,5.9,7.5,0.79,0.9,4.2,5.2,2.2,0.9,0.0,2.5,2.0,28.1,,102.0,111.0
