SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1985,14,LAL,Magic Johnson,25,77,2781,23.2,0.64,0.04,0.52,4.1,14.4,9.7,42.5,1.9,0.5,21.7,20.5,9.5,3.2,12.7,0.22,5.8,0.8,6.7,6.1
1985,14,LAL,James Worthy,23,80,2696,17.0,0.6,0.01,0.23,7.9,13.2,10.8,9.6,1.5,1.3,14.4,20.6,4.6,2.9,7.5,0.13,1.7,-0.1,1.6,2.5
1985,14,LAL,Kareem Abdul-Jabbar,37,79,2630,22.9,0.63,0.0,0.33,7.7,18.2,13.5,13.1,1.1,3.3,12.5,24.3,7.6,3.6,11.2,0.2,3.9,1.2,5.1,4.8
1985,14,LAL,Byron Scott,23,81,2305,16.8,0.59,0.06,0.23,3.1,6.9,5.2,13.8,2.0,0.4,11.1,21.8,4.8,2.1,6.9,0.14,1.0,-0.1,0.9,1.7
1985,14,LAL,Michael Cooper,28,82,2189,12.9,0.54,0.21,0.22,3.2,9.5,6.6,22.4,2.0,1.2,19.3,14.9,2.3,2.3,4.6,0.1,0.4,1.1,1.5,1.9
1985,14,LAL,Kurt Rambis,26,82,1617,12.7,0.58,0.0,0.32,12.8,23.4,18.6,4.8,2.4,1.6,20.7,11.7,1.3,2.8,4.1,0.12,-1.0,1.0,0.0,0.8
1985,14,LAL,Larry Spriggs,25,75,1292,11.9,0.6,0.01,0.41,7.5,12.1,10.0,12.0,1.7,0.5,21.6,16.7,1.2,1.4,2.6,0.1,-1.7,-0.1,-1.7,0.1
1985,14,LAL,Bob McAdoo,33,66,1254,15.4,0.56,0.0,0.3,7.9,17.9,13.4,6.9,0.7,2.3,13.3,23.0,1.4,1.5,2.9,0.11,-1.3,-0.8,-2.1,0.0
1985,14,LAL,Mike McGee,25,76,1170,17.3,0.57,0.1,0.26,10.4,6.0,8.0,8.4,1.6,0.3,10.6,26.4,2.1,0.9,3.0,0.12,0.7,-2.3,-1.6,0.1
1985,14,LAL,Jamaal Wilkes,31,42,761,11.0,0.52,0.0,0.22,5.8,8.1,7.0,6.7,1.2,0.2,12.9,20.2,0.3,0.5,0.9,0.06,-1.9,-1.7,-3.7,-0.3
1985,14,LAL,Mitch Kupchak,30,58,716,12.5,0.54,0.0,0.37,11.9,16.9,14.6,3.5,1.2,1.5,14.5,18.7,0.5,0.9,1.4,0.09,-2.7,-1.3,-4.0,-0.4
1985,14,LAL,Ronnie Lester,26,32,278,11.9,0.46,0.01,0.38,1.8,8.2,5.3,32.8,2.5,0.6,25.1,18.6,-0.1,0.3,0.2,0.04,-2.2,-1.0,-3.2,-0.1
1985,14,LAL,Chuck Nevitt,25,11,59,2.1,0.29,0.0,0.47,10.7,26.4,19.3,5.6,0.0,13.7,32.8,20.9,-0.3,0.1,-0.2,-0.16,-14.8,3.1,-11.7,-0.1
1985,14,LAL,Earl Jones,24,2,7,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.6,0.0,0.0,0.0,-0.31,-11.4,-6.7,-18.1,0.0
