Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,30.0,CHI,NBA,SG,36.0,,387.0,8.4,15.4,0.542,0.0,0.6,0.0,8.4,14.9,0.563,3.6,4.6,0.796,0.3,1.9,2.1,3.5,0.9,0.0,3.3,5.0,20.4
1981,31.0,GSW,NBA,SG,2.0,,11.0,0.0,13.1,0.0,0.0,0.0,,0.0,13.1,0.0,0.0,0.0,,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
