Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,30.0,1232,WSB,Washington Bullets,34.0,NBA,PF,81.0,,39.3,9.4,20.7,0.45,0.0,0.2,0.23,9.4,20.5,0.46,0.46,4.1,5.9,0.7,3.3,7.7,11.1,1.6,0.8,2.3,2.7,3.8,23.0
1981,30.0,1232,WSB,Washington Bullets,35.0,NBA,PF,81.0,,36.2,7.2,16.0,0.45,0.0,0.1,0.0,7.2,15.9,0.45,0.45,3.3,5.4,0.62,2.9,6.8,9.7,1.2,0.8,2.1,2.3,3.7,17.8
1982,11.0,1232,HOU,Houston Rockets,36.0,NBA,PF,82.0,82.0,37.0,6.3,13.4,0.47,0.0,0.1,0.0,6.3,13.4,0.47,0.47,3.4,5.1,0.66,3.3,5.9,9.1,1.8,0.8,1.3,2.5,3.5,16.1
1983,11.0,1232,HOU,Houston Rockets,37.0,NBA,PF,81.0,43.0,28.4,5.2,11.0,0.48,0.0,0.0,0.5,5.2,10.9,0.48,0.48,2.4,3.5,0.68,2.5,5.1,7.6,2.0,0.6,1.0,2.5,2.9,12.9
1984,11.0,1232,HOU,Houston Rockets,38.0,NBA,PF,81.0,4.0,12.3,2.0,4.8,0.41,0.0,0.0,0.0,2.0,4.8,0.41,0.41,1.1,1.6,0.65,1.1,2.1,3.2,0.9,0.2,0.3,1.0,1.5,5.0
