Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1309,9.0,2.0,142.0,4.25,8.65,0.49,3.85,5.4,0.71,0.4,3.3,0.12,0.2,0.55,0.36,0.75,4.45,5.2,2.9,1.15,0.95,5.2,3.85,12.5,94.5,111.0
