SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2006,29,UTA,5,Carlos Boozer,PF,6-9,258,1981-11-20,DE,3,Duke
2006,29,UTA,23,Devin Brown,SG,6-5,220,1978-12-30,US,3,Texas-San Antonio
2006,29,UTA,31,Jarron Collins,C,6-11,255,1978-12-02,US,4,Stanford
2006,29,UTA,10,Gordan Giricek,SG,6-6,210,1977-06-20,HR,3,
2006,29,UTA,15,Matt Harpring,SF,6-7,231,1976-05-31,US,7,Georgia Tech
2006,29,UTA,43,Kris Humphries,PF,6-9,235,1985-02-06,US,1,Minnesota
2006,29,UTA,47,Andrei Kirilenko,SF,6-9,220,1981-02-18,RU,4,
2006,29,UTA,25,Keith McLeod,PG,6-2,188,1979-11-05,US,2,Bowling Green
2006,29,UTA,34,C.J. Miles,PG,6-6,220,1987-03-18,US,R,
2006,29,UTA,13,Mehmet Okur,PF,6-11,249,1979-05-26,TR,3,
2006,29,UTA,0,Greg Ostertag,C,7-2,280,1973-03-06,US,10,Kansas
2006,29,UTA,30,Andre Owens,PG,6-4,200,1980-10-31,US,R,"Indiana, Houston"
2006,29,UTA,3,Milt Palacio,PG,6-3,195,1978-02-07,US,6,"Midland College, Colorado State"
2006,29,UTA,54,Robert Whaley,C,6-10,260,1982-04-16,US,R,"Barton County Community College, Cincinnati, Walsh University"
2006,29,UTA,8,Deron Williams,PG,6-3,200,1984-06-26,US,R,Illinois
