Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,6,1386,CLE,Cleveland Cavaliers,19.0,NBA,PG,51.0,51.0,30.5,6.9,14.6,0.47,1.4,3.6,0.4,5.4,11.1,0.49,0.52,3.4,3.8,0.87,0.9,2.9,3.7,5.4,1.1,0.4,3.1,2.2,18.5
2013,6,1386,CLE,Cleveland Cavaliers,20.0,NBA,PG,59.0,59.0,34.7,8.2,18.1,0.45,1.8,4.7,0.39,6.4,13.4,0.47,0.5,4.2,4.9,0.86,0.6,3.1,3.7,5.9,1.5,0.4,3.2,2.5,22.5
2014,6,1386,CLE,Cleveland Cavaliers,21.0,NBA,PG,71.0,71.0,35.2,7.5,17.4,0.43,1.7,4.8,0.36,5.8,12.6,0.46,0.48,4.1,4.8,0.86,0.7,2.9,3.6,6.1,1.5,0.3,2.7,2.3,20.8
2015,6,1386,CLE,Cleveland Cavaliers,22.0,NBA,PG,75.0,75.0,36.4,7.7,16.5,0.47,2.1,5.0,0.42,5.6,11.4,0.49,0.53,4.2,4.9,0.86,0.7,2.4,3.2,5.2,1.5,0.3,2.5,1.9,21.7
2016,6,1386,CLE,Cleveland Cavaliers,23.0,NBA,PG,53.0,53.0,31.5,7.4,16.6,0.45,1.6,4.9,0.32,5.8,11.6,0.5,0.5,3.2,3.6,0.88,0.8,2.1,3.0,4.7,1.1,0.3,2.3,2.0,19.6
2017,6,1386,CLE,Cleveland Cavaliers,24.0,NBA,PG,72.0,72.0,35.1,9.3,19.7,0.47,2.5,6.1,0.4,6.9,13.6,0.5,0.54,4.1,4.6,0.9,0.7,2.5,3.2,5.8,1.2,0.3,2.5,2.2,25.2
2018,2,1386,BOS,Boston Celtics,25.0,NBA,PG,60.0,60.0,32.2,8.9,18.1,0.49,2.8,6.8,0.41,6.1,11.3,0.54,0.57,3.9,4.4,0.89,0.6,3.2,3.8,5.1,1.1,0.3,2.3,2.0,24.4
2019,2,1386,BOS,Boston Celtics,26.0,NBA,PG,67.0,67.0,33.0,9.0,18.5,0.49,2.6,6.5,0.4,6.4,12.0,0.53,0.56,3.2,3.7,0.87,1.1,3.9,5.0,6.9,1.5,0.5,2.6,2.5,23.8
2020,3,1386,BRK,Brooklyn Nets,27.0,NBA,PG,20.0,20.0,32.9,10.0,20.8,0.48,2.8,7.1,0.39,7.2,13.7,0.52,0.55,4.7,5.1,0.92,1.1,4.1,5.2,6.4,1.4,0.5,2.6,2.7,27.4
2021,3,1386,BRK,Brooklyn Nets,28.0,NBA,PG,10.0,10.0,34.6,11.0,21.0,0.52,3.6,8.3,0.43,7.4,12.7,0.58,0.61,3.7,3.9,0.95,0.8,3.8,4.6,5.8,1.2,0.7,2.3,3.0,29.3
