Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,30,2476,WSB,Washington Bullets,Cliff Robinson,1960-03-13,24.0,NBA,PF,4.0,4.0,123.0,7.3,16.4,0.45,0.0,0.0,,7.3,16.4,0.45,2.6,3.5,0.75,3.5,5.3,8.8,1.2,1.2,0.6,0.9,4.1,17.3
1986,30,2476,WSB,Washington Bullets,Cliff Robinson,1960-03-13,25.0,NBA,SF,5.0,5.0,177.0,9.4,18.9,0.5,0.0,0.0,,9.4,18.9,0.5,3.1,6.3,0.48,3.5,5.3,8.7,3.5,2.0,0.6,3.1,3.9,21.8
1987,23,2476,PHI,Philadelphia 76Ers,Cliff Robinson,1960-03-13,26.0,NBA,PF,5.0,5.0,138.0,7.8,15.9,0.49,0.0,0.0,,7.8,15.9,0.49,3.4,3.9,0.87,2.6,8.6,11.2,1.6,0.8,1.8,2.1,3.9,19.0
1992,14,2476,LAL,Los Angeles Lakers,Cliff Robinson,1960-03-13,31.0,NBA,PF,3.0,0.0,24.0,4.5,15.0,0.3,0.0,0.0,,4.5,15.0,0.3,7.5,12.0,0.62,3.0,6.0,9.0,1.5,4.5,1.5,3.0,9.0,16.5
