Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2945,Jonas Valanciunas,"May 6, 1992",621.0,570.0,1416.55,7.74,13.8,0.56,0.29,0.88,0.33,7.45,12.9,0.58,3.83,4.9,0.78,3.66,9.27,12.95,1.67,0.59,1.55,2.46,4.23,19.63
