Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014,13,420,LAC,Los Angeles Clippers,Reggie Bullock,"March 16, 1991",22.0,NBA,SF,43.0,395.0,6.7,0.46,0.6,0.07,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,-0.2,0.3,0.2,0.02,-2.5,-0.9,-3.3,-0.1
2015,31,420,TOT,Total After Trade,Reggie Bullock,"March 16, 1991",23.0,NBA,SF,36.0,338.0,6.2,0.47,0.66,0.13,0.3,16.0,8.3,3.2,1.5,0.9,9.8,10.9,-0.2,0.3,0.1,0.02,-3.2,0.0,-3.2,-0.1
2015,13,420,LAC,Los Angeles Clippers,Reggie Bullock,"March 16, 1991",23.0,NBA,SF,25.0,263.0,8.8,0.58,0.72,0.09,0.0,16.8,8.6,3.1,1.7,0.6,9.6,10.7,0.1,0.3,0.4,0.07,-1.5,0.3,-1.2,0.1
2015,24,420,PHO,Phoenix Suns,Reggie Bullock,"March 16, 1991",23.0,NBA,SF,11.0,75.0,-3.1,0.11,0.44,0.25,1.4,13.3,7.3,3.4,0.7,2.0,10.1,11.6,-0.3,0.0,-0.3,-0.17,-8.9,-1.2,-10.2,-0.2
2016,9,420,DET,Detroit Pistons,Reggie Bullock,"March 16, 1991",24.0,NBA,SF,37.0,429.0,12.0,0.58,0.54,0.15,3.4,14.3,8.6,9.2,1.2,0.4,7.1,11.4,0.8,0.4,1.2,0.13,0.1,0.7,0.8,0.3
2017,9,420,DET,Detroit Pistons,Reggie Bullock,"March 16, 1991",25.0,NBA,SF,31.0,467.0,11.7,0.54,0.57,0.06,2.9,12.4,7.5,8.8,1.9,0.5,7.1,13.4,0.4,0.5,1.0,0.1,-1.0,1.3,0.3,0.3
2018,9,420,DET,Detroit Pistons,Reggie Bullock,"March 16, 1991",26.0,NBA,SF,62.0,1732.0,13.6,0.62,0.52,0.09,1.7,8.3,4.9,8.4,1.4,0.7,7.6,15.7,2.8,1.4,4.2,0.12,0.7,0.0,0.7,1.2
2019,31,420,TOT,Total After Trade,Reggie Bullock,"March 16, 1991",27.0,NBA,SG,63.0,1879.0,10.5,0.56,0.66,0.14,1.2,8.8,4.9,10.1,1.0,0.5,9.3,15.8,1.6,1.4,3.1,0.08,-0.7,-0.4,-1.1,0.4
2019,9,420,DET,Detroit Pistons,Reggie Bullock,"March 16, 1991",27.0,NBA,SG,44.0,1355.0,11.0,0.57,0.67,0.14,1.6,8.6,5.0,12.0,0.9,0.3,10.3,16.7,1.4,1.0,2.4,0.08,-0.1,-0.5,-0.6,0.5
2019,14,420,LAL,Los Angeles Lakers,Reggie Bullock,"March 16, 1991",27.0,NBA,SG,19.0,524.0,9.1,0.55,0.65,0.14,0.4,9.3,4.9,5.0,1.4,1.1,6.3,13.7,0.2,0.4,0.7,0.06,-2.1,-0.1,-2.2,0.0
2020,20,420,NYK,New York Knicks,Reggie Bullock,"March 16, 1991",28.0,NBA,SG,29.0,684.0,9.3,0.5,0.5,0.09,2.0,8.8,5.3,8.8,1.8,0.4,7.5,15.6,0.2,0.3,0.5,0.04,-2.8,-0.3,-3.0,-0.2
2021,20,420,NYK,New York Knicks,Reggie Bullock,"March 16, 1991",29.0,NBA,SF,19.0,516.0,7.8,0.51,0.56,0.08,1.2,12.8,7.1,6.2,1.2,1.0,8.4,14.3,0.0,0.6,0.5,0.05,-3.0,0.3,-2.7,-0.1
