Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,19.0,NBA,PF,8.0,19.0,16.4,0.46,0.0,0.57,12.6,12.4,12.5,9.3,2.9,0.0,10.2,24.3,0.0,0.0,0.0,0.07,1.8,-0.3,1.4,0.0
2005,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,20.0,NBA,SF,59.0,793.0,15.4,0.53,0.04,0.28,6.1,11.3,8.8,7.8,2.0,3.6,11.5,19.6,0.6,0.8,1.4,0.08,-0.9,0.1,-0.8,0.2
2006,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,21.0,NBA,PF,69.0,1153.0,12.9,0.49,0.14,0.24,4.9,14.9,9.9,5.2,1.5,3.0,8.3,18.3,0.4,0.5,0.9,0.04,-1.8,-0.7,-2.5,-0.1
2007,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,22.0,NBA,PF,67.0,1532.0,15.3,0.5,0.06,0.32,5.2,12.6,8.8,6.1,2.2,3.9,9.3,21.8,0.9,1.4,2.3,0.07,-0.7,0.3,-0.4,0.6
2008,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,23.0,NBA,PF,82.0,2186.0,15.7,0.5,0.1,0.3,5.2,15.0,10.1,8.9,1.5,2.2,8.9,26.0,0.9,2.3,3.2,0.07,-0.2,-0.1,-0.3,1.0
2009,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,24.0,NBA,SF,81.0,2246.0,15.1,0.54,0.28,0.28,3.8,14.6,9.1,6.3,1.2,2.0,8.9,22.0,3.0,2.3,5.3,0.11,0.6,-0.4,0.2,1.2
2010,31,2226,TOT,Total After Trade,Travis Outlaw,1984-09-18,25.0,NBA,SF,34.0,730.0,13.3,0.5,0.37,0.21,5.3,14.3,9.8,7.6,1.3,1.8,9.4,21.4,0.4,0.6,0.9,0.06,0.0,-0.9,-0.9,0.2
2010,25,2226,POR,Portland Trail Blazers,Travis Outlaw,1984-09-18,25.0,NBA,SF,11.0,231.0,14.8,0.49,0.31,0.24,6.9,13.5,10.2,5.9,1.7,2.8,9.7,25.4,0.1,0.3,0.3,0.07,0.7,-0.2,0.5,0.1
2010,13,2226,LAC,Los Angeles Clippers,Travis Outlaw,1984-09-18,25.0,NBA,SF,23.0,499.0,12.6,0.51,0.41,0.19,4.6,14.7,9.6,8.4,1.1,1.3,9.3,19.5,0.3,0.3,0.6,0.06,-0.3,-1.2,-1.5,0.1
2011,3,2226,NJN,New Jersey Nets,Travis Outlaw,1984-09-18,26.0,NBA,SF,82.0,2358.0,8.8,0.47,0.34,0.23,2.6,14.0,8.1,5.8,0.8,1.2,8.1,17.3,-0.4,1.2,0.8,0.02,-2.4,-1.1,-3.5,-0.9
2012,26,2226,SAC,Sacramento Kings,Travis Outlaw,1984-09-18,27.0,NBA,SF,39.0,500.0,9.6,0.43,0.34,0.26,4.0,9.7,6.7,4.8,1.9,3.1,9.3,18.7,-0.3,0.2,-0.1,-0.01,-2.6,-1.0,-3.6,-0.2
2013,26,2226,SAC,Sacramento Kings,Travis Outlaw,1984-09-18,28.0,NBA,SF,38.0,444.0,13.0,0.5,0.28,0.29,4.3,11.7,7.9,7.7,1.3,1.4,8.7,21.9,0.3,0.1,0.3,0.04,-0.5,-1.9,-2.4,0.0
2014,26,2226,SAC,Sacramento Kings,Travis Outlaw,1984-09-18,29.0,NBA,SF,63.0,1065.0,10.4,0.49,0.36,0.16,3.8,14.2,8.9,7.0,1.0,1.4,6.9,15.5,0.8,0.6,1.4,0.06,-1.1,-0.4,-1.4,0.1
