Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2016,27,1838,SAS,San Antonio Spurs,27.0,NBA,C,54.0,508.0,27.7,0.66,0.0,0.66,16.9,26.2,21.7,6.6,1.2,3.5,11.5,22.8,,2.3,1.2,3.4,0.32,,3.9,0.4,4.3,0.8
2017,9,1838,DET,Detroit Pistons,28.0,NBA,C,35.0,293.0,29.6,0.61,0.0,0.44,16.5,32.5,24.2,5.3,1.0,3.4,6.0,25.3,,1.2,0.5,1.7,0.28,,5.4,0.1,5.5,0.6
2018,31,1838,TOT,Total After Trade,29.0,NBA,C,39.0,337.0,26.0,0.62,0.0,0.66,15.7,31.4,23.5,11.2,1.5,2.8,15.9,29.4,,1.0,0.5,1.5,0.22,,2.3,0.2,2.5,0.4
2018,9,1838,DET,Detroit Pistons,29.0,NBA,C,19.0,171.0,21.6,0.6,0.0,0.57,9.5,27.7,18.4,14.4,1.2,3.1,18.2,31.3,,0.2,0.3,0.5,0.14,,-0.4,1.2,0.8,0.1
2018,13,1838,LAC,Los Angeles Clippers,29.0,NBA,C,20.0,166.0,30.6,0.64,0.0,0.75,22.1,35.2,28.8,7.9,1.8,2.5,13.2,27.5,,0.7,0.3,1.0,0.29,,5.0,-0.8,4.2,0.3
2019,31,1838,TOT,Total After Trade,30.0,NBA,C,58.0,681.0,24.2,0.66,0.04,0.5,14.0,26.9,20.6,12.8,1.1,3.1,15.7,23.3,,2.1,0.9,3.0,0.21,,2.8,0.3,3.2,0.9
2019,13,1838,LAC,Los Angeles Clippers,30.0,NBA,C,36.0,376.0,24.9,0.67,0.01,0.68,16.0,26.5,21.4,9.3,1.4,3.6,16.9,24.6,,1.2,0.5,1.7,0.22,,2.6,0.4,3.1,0.5
2019,23,1838,PHI,Philadelphia 76Ers,30.0,NBA,C,22.0,305.0,23.3,0.66,0.07,0.3,11.4,27.3,19.6,17.1,0.8,2.6,13.9,21.7,,0.9,0.4,1.3,0.2,,3.0,0.3,3.3,0.4
2020,7,1838,DAL,Dallas Mavericks,31.0,NBA,C,44.0,422.0,25.7,0.61,0.08,0.27,16.6,32.1,24.5,8.3,0.9,2.0,11.3,26.9,,1.2,0.6,1.8,0.2,,2.8,-1.6,1.2,0.3
2021,7,1838,DAL,Dallas Mavericks,32.0,NBA,C,11.0,95.0,20.3,0.54,0.06,0.21,19.0,26.0,22.5,0.0,0.0,0.0,5.4,25.5,,0.2,0.1,0.3,0.14,,0.1,-5.4,-5.3,-0.1
