Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,21.0,CLE,NBA,PG,12.0,0.0,157.0,7.3,18.3,0.4,0.0,1.0,0.0,7.3,17.3,0.423,1.0,1.3,0.75,1.3,6.0,7.3,10.0,1.0,0.3,3.7,5.7,15.7,,92.0,112.0
1993,22.0,CLE,NBA,PG,8.0,0.0,132.0,8.2,18.8,0.435,0.8,2.0,0.4,7.3,16.7,0.439,3.7,3.7,1.0,1.6,5.3,6.9,6.9,2.9,1.2,5.7,2.4,20.8,,93.0,106.0
1994,23.0,CLE,NBA,PG,3.0,0.0,56.0,12.3,19.5,0.632,0.0,0.0,,12.3,19.5,0.632,2.0,3.1,0.667,1.0,3.1,4.1,5.1,1.0,0.0,1.0,1.0,26.6,,134.0,121.0
1996,25.0,CLE,NBA,PG,3.0,3.0,125.0,10.0,22.3,0.447,1.4,4.3,0.333,8.5,18.0,0.474,6.2,7.1,0.867,0.5,3.8,4.3,11.4,1.9,0.5,5.2,4.7,27.5,,107.0,113.0
1999,28.0,MIN,NBA,PG,4.0,4.0,161.0,10.9,24.3,0.449,1.1,1.8,0.6,9.9,22.6,0.438,4.2,4.6,0.923,0.7,9.9,10.6,9.9,3.2,0.7,4.9,3.9,27.1,,102.0,98.0
2001,30.0,MIN,NBA,PG,4.0,4.0,153.0,9.7,22.2,0.435,1.4,3.2,0.444,8.2,19.0,0.434,1.1,1.1,1.0,0.7,5.4,6.1,8.9,1.4,0.7,2.9,3.6,21.8,,99.0,103.0
