Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2017,3,11,BRK,Brooklyn Nets,13,Quincy Acy,PF,6-7,240,"October 6, 1990",US,4,Baylor
2017,3,219,BRK,Brooklyn Nets,13,Anthony Bennett,PF,6-8,245,"March 14, 1993",CA,3,UNLV
2017,3,277,BRK,Brooklyn Nets,44,Bojan Bogdanovic,SF,6-8,226,"April 18, 1989",BA,2,
2017,3,294,BRK,Brooklyn Nets,35,Trevor Booker,PF,6-8,228,"November 25, 1987",US,6,Clemson
2017,3,750,BRK,Brooklyn Nets,8,Spencer Dinwiddie,PG,6-5,215,"April 6, 1993",US,2,Colorado
2017,3,911,BRK,Brooklyn Nets,10,Yogi Ferrell,PG,6-0,178,"May 9, 1993",US,R,Indiana
2017,3,952,BRK,Brooklyn Nets,2,Randy Foye,SG,6-4,213,"September 24, 1983",US,10,Villanova
2017,3,1058,BRK,Brooklyn Nets,10,Archie Goodwin,SG,6-5,200,"August 17, 1994",US,3,Kentucky
2017,3,1160,BRK,Brooklyn Nets,41,Justin Hamilton,C,7-0,260,"April 1, 1990",US,2,"Iowa State, LSU"
2017,3,1204,BRK,Brooklyn Nets,12,Joe Harris,SG,6-6,220,"September 6, 1991",US,2,Virginia
2017,3,1315,BRK,Brooklyn Nets,24,Rondae Hollis-Jefferson,SF,6-6,217,"January 3, 1995",US,1,Arizona
2017,3,1611,BRK,Brooklyn Nets,6,Sean Kilpatrick,SG,6-4,210,"January 6, 1990",US,2,Cincinnati
2017,3,1711,BRK,Brooklyn Nets,22,Caris LeVert,SF,6-6,205,"August 25, 1994",US,R,Michigan
2017,3,1754,BRK,Brooklyn Nets,7,Jeremy Lin,PG,6-3,200,"August 23, 1988",US,6,Harvard University
2017,3,1775,BRK,Brooklyn Nets,11,Brook Lopez,C,7-0,282,"April 1, 1988",US,8,Stanford
2017,3,1916,BRK,Brooklyn Nets,1,Chris McCullough,PF,6-11,200,"February 5, 1995",US,1,Syracuse
2017,3,1922,BRK,Brooklyn Nets,14,K.J. McDaniels,SF,6-6,205,"February 9, 1993",US,2,Clemson
2017,3,2142,BRK,Brooklyn Nets,44,Andrew Nicholson,PF,6-9,250,"December 8, 1989",CA,4,St. Bonaventure
2017,3,2581,BRK,Brooklyn Nets,4,Luis Scola,PF,6-9,240,"April 30, 1980",AR,9,
2017,3,2963,BRK,Brooklyn Nets,21,Greivis Vasquez,PG,6-6,217,"January 16, 1987",VE,6,Maryland
2017,3,3102,BRK,Brooklyn Nets,15,Isaiah Whitehead,PG,6-4,213,"March 8, 1995",US,R,Seton Hall
