Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2017,13,68,LAC,Los Angeles Clippers,9,Alan Anderson,SF,6-6,220,"October 16, 1982",US,7,Michigan State
2017,13,180,LAC,Los Angeles Clippers,30,Brandon Bass,PF,6-8,250,"April 30, 1985",US,11,LSU
2017,13,625,LAC,Los Angeles Clippers,11,Jamal Crawford,SG,6-5,185,"March 20, 1980",US,16,Michigan
2017,13,903,LAC,Los Angeles Clippers,2,Raymond Felton,PG,6-1,205,"June 26, 1984",US,11,UNC
2017,13,1125,LAC,Los Angeles Clippers,32,Blake Griffin,PF,6-9,250,"March 16, 1989",US,6,Oklahoma
2017,13,1469,LAC,Los Angeles Clippers,10,Brice Johnson,PF,6-10,230,"June 27, 1994",US,R,UNC
2017,13,1518,LAC,Los Angeles Clippers,33,Wesley Johnson,SF,6-7,215,"July 11, 1987",US,6,"Iowa State, Syracuse"
2017,13,1565,LAC,Los Angeles Clippers,6,DeAndre Jordan,C,6-11,265,"July 21, 1988",US,8,Texas A&M
2017,13,1891,LAC,Los Angeles Clippers,12,Luc Mbah a Moute,SF,6-8,230,"September 9, 1986",CM,8,UCLA
2017,13,2264,LAC,Los Angeles Clippers,3,Chris Paul,PG,6-0,175,"May 6, 1985",US,11,Wake Forest
2017,13,2307,LAC,Los Angeles Clippers,34,Paul Pierce,SF,6-7,235,"October 13, 1977",US,18,Kansas
2017,13,2414,LAC,Los Angeles Clippers,4,J.J. Redick,SG,6-3,200,"June 24, 1984",US,10,Duke
2017,13,2456,LAC,Los Angeles Clippers,25,Austin Rivers,SG,6-4,200,"August 1, 1992",US,4,Duke
2017,13,2727,LAC,Los Angeles Clippers,5,Marreese Speights,C,6-10,255,"August 4, 1987",US,8,Florida
2017,13,2768,LAC,Los Angeles Clippers,0,Diamond Stone,C,6-11,255,"February 10, 1997",US,R,Maryland
