Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2011,5,114,CHI,Charlotte Bobcats,24.0,NBA,C,82.0,989.0,11.8,0.56,0.0,1.03,13.7,22.3,18.1,4.7,1.1,4.3,23.8,12.5,,0.5,2.2,2.7,0.13,,-3.6,1.8,-1.8,0.1
2012,5,114,CHI,Charlotte Bobcats,25.0,NBA,C,66.0,971.0,13.4,0.51,0.0,0.66,14.9,25.1,20.1,4.8,1.7,5.0,25.2,12.6,,0.1,2.5,2.6,0.13,,-3.2,2.5,-0.7,0.3
2013,11,114,HOU,Houston Rockets,26.0,NBA,C,82.0,2464.0,14.9,0.56,0.0,0.49,12.8,31.0,22.0,4.6,0.9,2.7,18.8,16.3,,2.0,3.5,5.5,0.11,,-1.3,-0.3,-1.6,0.3
2014,11,114,HOU,Houston Rockets,27.0,NBA,C,48.0,968.0,14.0,0.57,0.0,0.66,12.3,30.1,21.7,3.8,0.7,2.8,19.4,13.8,,1.0,1.5,2.4,0.12,,-1.2,-0.3,-1.5,0.1
2015,19,114,NOP,New Orleans Pelicans,28.0,NBA,C,76.0,1982.0,15.5,0.55,0.0,0.55,14.0,28.8,21.4,5.4,0.8,2.1,15.7,14.0,,2.8,2.2,5.0,0.12,,-0.4,-0.9,-1.2,0.4
2016,19,114,NOP,New Orleans Pelicans,29.0,NBA,C,68.0,1178.0,11.0,0.55,0.0,0.57,10.9,28.7,19.5,3.1,0.9,1.6,19.7,11.4,,0.7,1.0,1.7,0.07,,-2.8,-1.0,-3.8,-0.5
2017,19,114,NOP,New Orleans Pelicans,30.0,NBA,C,31.0,482.0,9.8,0.52,0.0,0.6,10.4,25.3,17.8,4.2,0.5,1.7,14.6,8.8,,0.4,0.6,1.0,0.1,,-3.6,-0.1,-3.7,-0.2
2018,31,114,TOT,Total After Trade,31.0,NBA,C,18.0,182.0,3.1,0.4,0.0,0.59,5.5,22.2,14.0,2.1,0.5,1.9,24.5,8.7,,-0.2,0.2,-0.1,-0.02,,-6.5,-1.5,-8.0,-0.3
2018,19,114,NOP,New Orleans Pelicans,31.0,NBA,C,14.0,121.0,4.5,0.42,0.0,0.75,6.5,26.0,16.6,2.0,0.4,1.3,19.0,9.4,,-0.1,0.1,0.0,0.01,,-5.6,-1.4,-7.0,-0.2
2018,5,114,CHI,Charlotte Bobcats,31.0,NBA,C,4.0,61.0,0.2,0.31,0.0,0.17,3.4,14.6,8.8,2.1,0.8,2.9,38.3,7.4,,-0.1,0.0,-0.1,-0.08,,-8.5,-1.5,-10.0,-0.1
