Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2015,6,1203,CLE,Cleveland Cavaliers,23.0,NBA,SG,6.0,16.0,10.9,0.52,0.5,0.67,0.0,6.8,3.4,10.7,0.0,0.0,11.4,24.8,,0.0,0.0,0.0,0.06,,-2.8,-2.0,-4.8,0.0
2019,3,1203,BRK,Brooklyn Nets,27.0,NBA,SG,5.0,149.0,5.1,0.47,0.49,0.19,3.8,11.2,7.2,2.9,0.9,0.0,16.2,15.1,,-0.2,0.0,-0.2,-0.06,,-4.8,-2.5,-7.3,-0.2
2020,3,1203,BRK,Brooklyn Nets,28.0,NBA,SF,2.0,72.0,12.7,0.67,0.52,0.17,2.6,27.1,14.0,4.7,0.6,0.0,10.8,15.9,,0.1,0.0,0.0,0.03,,0.4,0.0,0.4,0.0
