PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Swen Nater,30,81,2860,17.2,0.589,0.003,0.342,12.9,33.8,23.0,11.1,0.7,0.7,21.9,16.4,,4.0,2.9,6.8,0.115,,0.9,-0.9,0.0,1.5
Brian Taylor,28,78,2754,13.9,0.546,0.267,0.18100000000000002,2.9,4.6,3.7,16.4,2.5,0.5,12.7,16.1,,4.6,1.0,5.6,0.098,,0.2,0.2,0.4,1.7
World B. Free,26,68,2585,22.7,0.544,0.016,0.488,5.2,4.7,5.0,18.0,1.5,0.7,10.8,32.7,,7.7,0.3,8.0,0.14800000000000002,,4.9,-1.9,3.1,3.3
Joe Bryant,25,81,2328,11.1,0.485,0.05,0.318,7.7,16.6,12.0,8.1,2.1,0.9,17.9,16.3,,0.1,1.7,1.8,0.038,,-2.3,-0.2,-2.5,-0.3
Sidney Wicks,30,71,2146,8.5,0.447,0.002,0.306,6.7,14.1,10.3,12.5,1.7,1.3,22.9,13.6,,-1.3,1.2,-0.1,-0.001,,-2.9,0.1,-2.8,-0.4
Freeman Williams,23,82,2118,19.4,0.527,0.095,0.177,5.1,4.7,4.9,13.3,1.6,0.2,10.6,30.5,,3.8,0.2,4.1,0.092,,2.8,-2.3,0.5,1.3
Bingo Smith,33,70,1988,11.4,0.473,0.09300000000000001,0.131,4.8,8.6,6.7,6.5,1.4,0.4,7.7,18.9,,1.5,0.5,2.0,0.048,,-1.6,-1.6,-3.2,-0.6
Nick Weatherspoon,29,57,1124,9.3,0.46799999999999997,0.0,0.24100000000000002,7.7,12.4,10.0,6.4,1.4,0.8,17.1,17.9,,-0.4,0.5,0.1,0.002,,-3.4,-1.4,-4.8,-0.8
Stan Pietkiewicz,23,50,577,14.3,0.5720000000000001,0.201,0.257,4.7,3.7,4.2,22.2,2.1,0.4,20.4,17.3,,0.8,0.1,1.0,0.08,,0.5,-1.1,-0.6,0.2
Bill Walton,27,14,337,22.2,0.525,0.0,0.335,8.7,32.5,20.2,15.5,1.1,6.1,16.7,26.3,,0.2,0.5,0.8,0.10800000000000001,,0.9,2.1,3.0,0.5
Marvin Barnes,27,20,287,8.2,0.43200000000000005,0.0,0.5329999999999999,12.4,16.8,14.5,7.8,0.8,2.3,19.5,12.8,,-0.1,0.2,0.1,0.019,,-3.8,-0.5,-4.3,-0.2
Steve Malovic,23,28,277,7.9,0.5770000000000001,0.0,0.214,10.2,12.5,11.3,5.4,0.9,0.2,23.3,8.6,,0.2,0.1,0.3,0.049,,-2.5,-0.9,-3.4,-0.1
Jerome Whitehead,23,18,225,11.6,0.557,0.0,0.4,13.5,20.4,16.8,3.5,0.2,1.4,13.1,10.8,,0.3,0.1,0.4,0.087,,-1.6,-1.3,-2.9,-0.1
Bob Carrington,26,10,134,5.9,0.444,0.054000000000000006,0.21600000000000003,4.7,5.8,5.2,2.9,1.4,0.4,11.0,13.6,,0.0,0.0,0.0,0.001,,-4.0,-0.7,-4.6,-0.1
John Olive,24,1,15,-11.5,0.0,0.0,0.0,0.0,7.5,3.6,0.0,0.0,0.0,50.0,10.7,,-0.1,0.0,-0.1,-0.303,,-5.1,-0.4,-5.5,-0.1
