PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Ron Brewer,24,82,2815,13.2,0.503,0.027000000000000003,0.185,2.1,6.3,4.2,11.5,1.7,1.0,11.6,21.1,,2.0,2.3,4.3,0.07400000000000001,,-0.8,-0.4,-1.2,0.6
Kermit Washington,28,80,2657,18.2,0.584,0.004,0.473,13.2,21.7,17.4,8.9,1.3,2.9,15.6,16.8,,5.2,4.0,9.1,0.165,,1.3,0.6,1.9,2.6
Tom Owens,30,76,2337,18.1,0.552,0.002,0.281,8.8,18.3,13.5,13.0,0.9,1.3,13.3,22.9,,4.3,2.6,6.9,0.142,,1.5,-0.3,1.1,1.9
T.R. Dunn,24,82,1841,12.5,0.47,0.005,0.201,7.8,11.6,9.7,10.9,2.7,1.0,13.2,15.4,,0.9,2.3,3.3,0.086,,-0.8,1.3,0.4,1.1
Dave Twardzik,29,67,1594,13.9,0.562,0.018000000000000002,0.64,3.5,7.3,5.4,22.9,2.4,0.0,20.6,16.4,,2.1,1.5,3.7,0.11,,-0.7,0.2,-0.5,0.6
Bob Gross,26,62,1581,12.0,0.515,0.021,0.242,5.8,11.6,8.7,20.0,1.8,1.7,24.1,17.9,,-0.1,1.8,1.7,0.051,,-1.3,0.7,-0.6,0.6
Abdul Jeelani,25,77,1286,18.7,0.563,0.011000000000000001,0.361,9.6,13.5,11.5,11.6,1.5,1.8,15.2,24.6,,2.3,1.5,3.8,0.141,,1.7,-0.1,1.5,1.1
Jim Paxson,22,72,1270,9.1,0.44299999999999995,0.048,0.196,2.1,7.4,4.7,15.9,1.8,0.2,15.7,19.1,,-0.8,1.1,0.3,0.011000000000000001,,-3.5,-0.6,-4.1,-0.7
Maurice Lucas,27,41,1176,13.8,0.48,0.009000000000000001,0.248,7.8,22.8,15.2,16.2,1.0,1.7,19.5,26.5,,-1.0,1.6,0.6,0.025,,-2.1,-0.3,-2.4,-0.1
Jim Brewer,28,67,1016,11.3,0.493,0.027000000000000003,0.158,10.8,17.1,13.9,9.6,2.0,2.5,19.3,9.8,,0.5,1.5,2.0,0.096,,-1.2,1.9,0.7,0.7
Calvin Natt,23,25,811,19.8,0.532,0.01,0.332,8.8,15.4,12.1,11.5,1.4,0.9,11.9,27.6,,1.4,0.9,2.3,0.136,,2.7,-1.0,1.7,0.8
Larry Steele,30,16,446,10.8,0.462,0.027000000000000003,0.185,3.2,8.0,5.5,20.8,2.7,0.1,17.3,17.6,,0.0,0.5,0.5,0.052000000000000005,,-3.0,0.7,-2.3,0.0
Lionel Hollins,26,20,413,8.2,0.42100000000000004,0.047,0.249,1.3,4.1,2.7,18.3,3.5,0.1,20.2,29.4,,-1.2,0.5,-0.8,-0.09,,-5.5,-1.2,-6.7,-0.5
Kevin Kunnert,28,18,302,13.5,0.474,0.0,0.377,13.3,27.7,20.4,13.8,1.1,4.2,23.6,23.6,,-0.3,0.5,0.2,0.032,,-3.9,1.1,-2.8,-0.1
Billy Ray Bates,23,16,235,24.1,0.552,0.13,0.267,6.0,7.6,6.8,23.8,2.9,0.5,10.9,32.0,,0.7,0.3,0.9,0.188,,3.7,0.6,4.3,0.5
