SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,27,SAS,George Gervin,27,78,2934,24.0,0.59,0.05,0.31,5.7,8.9,7.3,11.0,1.6,1.4,10.3,31.7,9.3,1.3,10.6,0.17,5.5,-1.6,3.9,4.4
1980,27,SAS,Larry Kenon,27,78,2798,17.2,0.53,0.01,0.26,10.1,19.4,14.8,11.1,1.7,0.3,13.5,23.2,3.4,2.0,5.4,0.09,1.1,-1.6,-0.4,1.1
1980,27,SAS,James Silas,30,77,2293,16.7,0.58,0.0,0.38,2.1,5.6,3.9,20.1,1.2,0.3,14.1,22.4,5.3,0.2,5.5,0.12,1.4,-1.9,-0.5,0.9
1980,27,SAS,Mark Olberding,23,75,2111,12.4,0.55,0.0,0.43,4.3,16.7,10.6,18.5,1.4,0.5,19.9,16.2,1.9,1.2,3.1,0.07,-0.8,-0.2,-1.0,0.5
1980,27,SAS,Kevin Restani,28,82,1966,13.9,0.55,0.04,0.22,7.9,13.0,10.5,12.2,1.2,0.3,13.9,17.8,2.7,0.7,3.5,0.08,0.5,-1.4,-0.9,0.5
1980,27,SAS,Paul Griffin,26,82,1812,13.2,0.62,0.0,0.77,9.3,16.5,12.9,15.7,2.0,1.5,23.8,11.5,2.9,1.5,4.4,0.12,-0.1,1.4,1.3,1.5
1980,27,SAS,Mike Gale,29,67,1474,13.3,0.51,0.03,0.32,2.5,8.4,5.5,24.6,3.7,0.5,21.1,14.0,1.0,1.2,2.2,0.07,-0.9,1.4,0.6,1.0
1980,27,SAS,Mike Evans,24,79,1246,9.8,0.48,0.09,0.18,2.5,6.6,4.6,22.8,2.1,0.4,20.3,19.1,-0.4,0.5,0.1,0.0,-2.9,-1.1,-4.0,-0.6
1980,27,SAS,Billy Paultz,31,47,1213,14.7,0.52,0.0,0.26,8.5,19.6,14.2,11.9,1.7,1.9,12.0,15.1,1.6,1.1,2.6,0.1,0.6,0.5,1.1,1.0
1980,27,SAS,John Shumate,27,27,777,18.0,0.6,0.0,0.56,9.1,20.1,14.7,8.4,1.3,2.0,13.2,18.4,1.8,0.6,2.5,0.15,1.8,-0.4,1.4,0.7
1980,27,SAS,Wiley Peck,22,52,628,8.9,0.47,0.01,0.32,11.5,19.6,15.6,6.1,1.2,1.9,19.9,14.5,-0.2,0.5,0.3,0.02,-3.4,-0.9,-4.2,-0.4
1980,27,SAS,Irv Kiffin,28,26,212,3.7,0.38,0.0,0.26,6.2,13.9,10.1,10.9,2.1,0.5,21.9,24.5,-0.7,0.1,-0.6,-0.13,-7.1,-1.5,-8.6,-0.5
1980,27,SAS,Sylvester Norris,22,17,189,3.3,0.44,0.0,0.14,5.8,18.3,12.2,3.6,0.7,3.3,29.4,12.9,-0.4,0.1,-0.2,-0.06,-6.1,-0.1,-6.2,-0.3
1980,27,SAS,Tim Bassett,28,5,72,5.3,0.38,0.0,0.25,6.1,16.0,11.1,15.1,1.8,0.0,27.3,9.6,-0.1,0.0,0.0,-0.0,-3.6,0.2,-3.4,0.0
1980,27,SAS,Harry Davis,24,4,30,5.8,0.5,0.0,0.17,7.3,14.0,10.7,0.0,1.5,0.0,18.9,20.0,0.0,0.0,0.0,-0.03,-4.6,-0.4,-5.1,-0.1
