Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,8,2344,DEN,Denver Nuggets,24.0,NBA,SF,82.0,2255.0,12.5,0.51,0.37,0.24,5.9,14.9,10.4,11.2,2.1,1.2,13.5,14.9,,2.1,1.7,3.8,0.08,,-1.0,0.6,-0.4,0.9
2002,8,2344,DEN,Denver Nuggets,25.0,NBA,SF,73.0,2238.0,12.9,0.47,0.32,0.28,5.3,17.1,10.9,13.1,2.7,1.3,13.3,19.1,,0.6,2.2,2.7,0.06,,-1.5,0.7,-0.8,0.7
2003,31,2344,TOT,Total After Trade,26.0,NBA,SF,83.0,2518.0,13.5,0.52,0.3,0.33,4.1,15.4,9.8,12.7,2.3,0.4,14.3,18.1,,2.3,3.1,5.4,0.1,,-0.5,1.0,0.6,1.7
2003,8,2344,DEN,Denver Nuggets,26.0,NBA,SF,25.0,872.0,12.3,0.48,0.27,0.32,4.8,15.0,9.7,16.5,1.8,0.5,15.2,22.2,,0.0,1.0,1.0,0.06,,-0.5,0.6,0.1,0.5
2003,11,2344,HOU,Houston Rockets,26.0,NBA,SF,58.0,1646.0,14.2,0.55,0.33,0.34,3.7,15.7,9.8,10.8,2.5,0.4,13.7,16.0,,2.3,2.1,4.4,0.13,,-0.5,1.3,0.8,1.2
2004,15,2344,MEM,Memphis Grizzlies,27.0,NBA,SG,82.0,2451.0,18.8,0.61,0.38,0.44,4.2,14.5,9.3,8.4,2.9,1.2,10.9,18.9,,6.8,3.2,10.0,0.2,,2.3,1.4,3.7,3.5
2005,15,2344,MEM,Memphis Grizzlies,28.0,NBA,SF,50.0,1382.0,10.5,0.5,0.5,0.31,3.9,15.0,9.5,10.3,1.9,1.3,14.6,16.2,,0.4,1.9,2.3,0.08,,-1.6,0.9,-0.7,0.5
2006,16,2344,MIA,Miami Heat,29.0,NBA,SF,67.0,1914.0,9.8,0.57,0.73,0.15,2.1,16.9,9.8,6.8,1.5,0.8,12.1,11.6,,1.8,2.4,4.2,0.1,,-0.8,1.0,0.1,1.0
2007,16,2344,MIA,Miami Heat,30.0,NBA,SF,71.0,1919.0,12.7,0.58,0.6,0.23,4.2,17.5,11.0,7.7,2.0,0.9,10.4,13.1,,2.6,2.6,5.2,0.13,,-0.3,1.1,0.9,1.4
2008,2,2344,BOS,Boston Celtics,31.0,NBA,PF,74.0,1821.0,12.0,0.59,0.67,0.28,2.1,18.0,10.5,9.5,2.1,0.9,12.3,13.5,,2.2,4.0,6.2,0.16,,0.0,2.5,2.5,2.1
2009,19,2344,NOH,New Orleans Hornets,32.0,NBA,SG,75.0,2140.0,10.8,0.57,0.6,0.28,2.2,18.3,10.2,6.0,1.5,0.8,11.8,15.0,,1.7,2.6,4.2,0.1,,-1.3,0.4,-1.0,0.6
2010,19,2344,NOH,New Orleans Hornets,33.0,NBA,SF,77.0,1731.0,8.7,0.52,0.7,0.23,2.1,20.5,11.2,9.3,1.3,0.8,11.8,11.4,,1.0,1.4,2.4,0.07,,-2.4,0.6,-1.8,0.1
2011,12,2344,IND,Indiana Pacers,34.0,NBA,SF,49.0,839.0,7.5,0.48,0.88,0.06,1.3,18.0,9.7,6.1,1.4,0.5,8.8,14.3,,0.0,1.0,1.0,0.06,,-2.6,0.5,-2.1,0.0
