PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tim Duncan,21.0,82,82.0,3204,706,1287,0.5489999999999999,0,10,0.0,706,1277,0.5529999999999999,0.5489999999999999,319,482,0.662,274,703,977,224,55,206,279,254,1731
Avery Johnson,32.0,75,73.0,2674,321,671,0.478,2,13,0.154,319,658,0.485,0.48,122,168,0.726,30,120,150,591,84,18,165,140,766
David Robinson,32.0,73,73.0,2457,544,1065,0.511,1,4,0.25,543,1061,0.512,0.511,485,660,0.735,239,536,775,199,64,192,202,204,1574
Jaren Jackson,30.0,82,45.0,2226,258,654,0.39399999999999996,112,297,0.377,146,357,0.409,0.48,94,118,0.797,55,155,210,156,60,8,104,222,722
Vinny Del Negro,31.0,54,38.0,1721,211,479,0.441,17,39,0.436,194,440,0.441,0.45799999999999996,74,93,0.7959999999999999,13,139,152,183,39,6,53,113,513
Will Perdue,32.0,79,30.0,1491,162,295,0.5489999999999999,0,1,0.0,162,294,0.551,0.5489999999999999,70,133,0.526,177,358,535,57,22,50,81,137,394
Chuck Person,33.0,61,11.0,1455,143,398,0.359,95,276,0.344,48,122,0.39299999999999996,0.479,28,37,0.757,17,187,204,86,29,10,67,121,409
Monty Williams,26.0,72,16.0,1314,165,368,0.44799999999999995,1,2,0.5,164,366,0.44799999999999995,0.45,122,182,0.67,67,112,179,89,34,24,82,133,453
Sean Elliott,29.0,36,36.0,1012,122,303,0.40299999999999997,34,90,0.37799999999999995,88,213,0.413,0.45899999999999996,56,78,0.718,16,108,124,62,24,14,57,92,334
Reggie Geary,24.0,62,2.0,685,56,169,0.331,12,40,0.3,44,129,0.341,0.36700000000000005,28,56,0.5,19,48,67,74,37,12,42,95,152
Carl Herrera,31.0,58,1.0,516,76,175,0.434,0,1,0.0,76,174,0.43700000000000006,0.434,18,44,0.409,24,67,91,22,19,12,38,71,170
Cory Alexander,24.0,37,3.0,501,60,145,0.414,20,64,0.313,40,81,0.494,0.483,25,37,0.6759999999999999,7,40,47,71,25,5,47,53,165
Malik Rose,23.0,53,0.0,429,59,136,0.434,1,3,0.33299999999999996,58,133,0.436,0.43799999999999994,39,61,0.639,40,50,90,19,21,7,44,79,158
Brad Lohaus,33.0,9,0.0,102,7,21,0.33299999999999996,4,14,0.28600000000000003,3,7,0.429,0.429,1,3,0.33299999999999996,3,9,12,5,1,2,3,10,19
Willie Burton,29.0,13,0.0,43,8,21,0.381,3,9,0.33299999999999996,5,12,0.41700000000000004,0.452,8,12,0.667,3,6,9,1,2,2,1,7,27
Team Totals,,82,,19830,2898,6187,0.46799999999999997,302,863,0.35,2596,5324,0.488,0.493,1489,2164,0.688,984,2638,3622,1839,516,568,1318,1731,7587
