PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gary Payton,29.0,82,82.0,3145,579,1278,0.45299999999999996,134,397,0.33799999999999997,445,881,0.505,0.505,279,375,0.7440000000000001,77,299,376,679,185,18,229,195,1571
Vin Baker,26.0,82,82.0,2944,631,1164,0.542,1,7,0.14300000000000002,630,1157,0.545,0.5429999999999999,311,526,0.591,286,370,656,152,91,86,174,278,1574
Detlef Schrempf,35.0,78,78.0,2742,437,898,0.48700000000000004,61,147,0.415,376,751,0.501,0.521,297,352,0.8440000000000001,135,419,554,341,60,19,168,205,1232
Hersey Hawkins,31.0,82,82.0,2597,280,636,0.44,125,301,0.415,155,335,0.46299999999999997,0.539,177,204,0.868,71,263,334,221,148,17,102,153,862
Dale Ellis,37.0,79,0.0,1939,348,700,0.49700000000000005,127,274,0.46399999999999997,221,426,0.519,0.588,111,142,0.782,51,133,184,89,60,5,74,128,934
Sam Perkins,36.0,81,0.0,1675,196,471,0.41600000000000004,87,222,0.392,109,249,0.43799999999999994,0.508,101,128,0.789,53,202,255,113,62,29,62,158,580
Jim McIlvaine,25.0,78,72.0,1211,101,223,0.45299999999999996,0,3,0.0,101,220,0.45899999999999996,0.45299999999999996,45,81,0.556,96,163,259,19,24,137,54,240,247
Greg Anthony,30.0,80,0.0,1021,150,349,0.43,66,159,0.415,84,190,0.442,0.524,53,80,0.6629999999999999,18,93,111,205,64,3,91,97,419
Aaron Williams,26.0,65,9.0,757,115,220,0.523,0,1,0.0,115,219,0.525,0.523,66,85,0.7759999999999999,48,99,147,14,19,38,50,119,296
Jerome Kersey,35.0,37,2.0,717,97,233,0.41600000000000004,1,10,0.1,96,223,0.43,0.418,39,65,0.6,56,79,135,44,52,14,36,104,234
David Wingate,34.0,58,2.0,546,66,140,0.47100000000000003,3,7,0.429,63,133,0.474,0.48200000000000004,15,29,0.517,19,60,79,37,21,3,37,58,150
Nate McMillan,33.0,18,1.0,279,23,67,0.34299999999999997,15,34,0.441,8,33,0.242,0.455,1,1,1.0,13,27,40,55,14,4,12,41,62
Eric Snow,24.0,17,0.0,74,10,23,0.435,0,1,0.0,10,22,0.455,0.435,5,10,0.5,0,4,4,13,0,1,12,15,25
Stephen Howard,27.0,13,0.0,53,8,21,0.381,0,0,,8,21,0.381,0.381,9,18,0.5,6,6,12,3,3,1,6,13,25
James Cotton,22.0,9,0.0,33,8,21,0.381,0,4,0.0,8,17,0.47100000000000003,0.381,8,9,0.889,2,4,6,0,1,1,6,3,24
George Zídek,24.0,6,0.0,22,3,14,0.214,1,2,0.5,2,12,0.16699999999999998,0.25,4,4,1.0,0,4,4,1,0,0,1,5,11
Team Totals,,82,,19755,3052,6458,0.473,621,1569,0.396,2431,4889,0.49700000000000005,0.521,1521,2109,0.721,931,2225,3156,1986,804,376,1145,1812,8246
