PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bo Outlaw,26.0,82,76.0,2953,301,543,0.5539999999999999,1,4,0.25,300,539,0.557,0.555,180,313,0.575,255,382,637,216,107,181,175,260,783
Horace Grant,32.0,76,76.0,2803,393,857,0.45899999999999996,0,7,0.0,393,850,0.462,0.45899999999999996,135,199,0.6779999999999999,228,390,618,172,81,79,88,180,921
Derek Harper,36.0,66,45.0,1761,226,542,0.41700000000000004,59,164,0.36,167,378,0.442,0.47100000000000003,55,79,0.696,23,80,103,233,72,10,101,140,566
Nick Anderson,30.0,58,44.0,1701,343,754,0.455,77,214,0.36,266,540,0.493,0.506,127,199,0.638,98,199,297,119,72,23,85,98,890
Derek Strong,29.0,58,8.0,1638,259,617,0.42,0,4,0.0,259,613,0.423,0.42,218,279,0.7809999999999999,152,275,427,51,31,24,74,122,736
Rony Seikaly,32.0,47,47.0,1484,237,538,0.441,0,2,0.0,237,536,0.442,0.441,230,305,0.754,130,227,357,69,25,39,134,137,704
Mark Price,33.0,63,33.0,1430,229,531,0.431,52,155,0.335,177,376,0.47100000000000003,0.48,87,103,0.845,24,105,129,297,53,5,162,92,597
Danny Schayes,38.0,74,33.0,1272,155,371,0.418,0,0,,155,371,0.418,0.418,96,119,0.807,97,145,242,44,34,33,61,182,406
Gerald Wilkins,34.0,72,16.0,1252,141,434,0.325,29,109,0.266,112,325,0.345,0.358,69,98,0.7040000000000001,16,74,90,78,34,6,79,78,380
Darrell Armstrong,29.0,48,17.0,1236,156,380,0.41100000000000003,25,68,0.368,131,312,0.42,0.44299999999999995,105,123,0.8540000000000001,65,94,159,236,58,5,112,96,442
Anfernee Hardaway,26.0,19,15.0,625,103,273,0.377,15,50,0.3,88,223,0.395,0.405,90,118,0.763,8,68,76,68,28,15,46,45,311
Brian Evans,24.0,44,0.0,561,77,206,0.374,12,45,0.267,65,161,0.40399999999999997,0.40299999999999997,40,48,0.833,31,54,85,31,22,8,24,57,206
David Benoit,29.0,24,0.0,324,50,139,0.36,14,51,0.275,36,88,0.409,0.41,24,30,0.8,18,44,62,8,9,4,13,37,138
Kevin Ollie,25.0,19,0.0,216,23,56,0.41100000000000003,0,1,0.0,23,55,0.418,0.41100000000000003,31,45,0.6890000000000001,3,15,18,33,7,0,28,15,77
Vernon Maxwell,32.0,11,0.0,169,26,78,0.33299999999999996,6,26,0.231,20,52,0.385,0.37200000000000005,23,26,0.885,5,8,13,12,2,1,12,20,81
Kevin Edwards,32.0,12,0.0,135,20,59,0.33899999999999997,2,4,0.5,18,55,0.327,0.35600000000000004,17,20,0.85,9,11,20,13,5,1,10,8,59
Johnny Taylor,23.0,12,0.0,108,13,37,0.35100000000000003,1,2,0.5,12,35,0.34299999999999997,0.365,11,16,0.688,4,9,13,1,3,2,8,22,38
Jason Lawson,23.0,17,0.0,80,9,15,0.6,0,0,,9,15,0.6,0.6,8,10,0.8,8,19,27,5,4,4,2,14,26
Spud Webb,34.0,4,0.0,34,5,12,0.41700000000000004,0,1,0.0,5,11,0.455,0.41700000000000004,2,2,1.0,2,1,3,5,1,0,7,6,12
Donald Royal,31.0,2,0.0,18,1,6,0.16699999999999998,0,0,,1,6,0.16699999999999998,0.16699999999999998,3,4,0.75,2,2,4,1,1,0,3,5,5
Tim Kempton,34.0,3,0.0,15,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,0,1,1,1,0,0,0,3,0
Carl Thomas,28.0,4,0.0,15,4,5,0.8,0,0,,4,5,0.8,0.8,1,2,0.5,0,0,0,1,0,1,0,0,9
Team Totals,,82,,19830,2771,6455,0.429,293,907,0.32299999999999995,2478,5548,0.447,0.452,1552,2138,0.726,1178,2203,3381,1694,649,441,1258,1617,7387
