PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Doug Christie,27.0,78,78.0,2939,458,1071,0.428,100,307,0.326,358,764,0.469,0.474,271,327,0.8290000000000001,94,310,404,282,190,57,228,198,1287
John Wallace,23.0,82,36.0,2361,468,979,0.478,1,2,0.5,467,977,0.478,0.479,210,293,0.7170000000000001,117,256,373,110,62,101,172,239,1147
Damon Stoudamire,24.0,49,49.0,2033,354,833,0.425,65,205,0.317,289,628,0.46,0.46399999999999997,179,212,0.8440000000000001,63,154,217,399,80,5,159,112,952
Marcus Camby,23.0,63,58.0,2002,308,747,0.41200000000000003,0,2,0.0,308,745,0.413,0.41200000000000003,149,244,0.611,203,263,466,111,68,230,134,200,765
Reggie Slater,27.0,78,28.0,1662,211,459,0.46,0,0,,211,459,0.46,0.46,203,322,0.63,134,171,305,74,45,30,102,201,625
Oliver Miller,27.0,64,53.0,1628,170,369,0.461,0,4,0.0,170,365,0.466,0.461,61,101,0.604,146,254,400,196,58,72,131,184,401
Tracy McGrady,18.0,64,17.0,1179,179,398,0.45,14,41,0.341,165,357,0.462,0.467,79,111,0.7120000000000001,105,164,269,98,49,61,66,86,451
Chauncey Billups,21.0,29,26.0,920,103,295,0.349,43,136,0.316,60,159,0.377,0.42200000000000004,79,86,0.919,22,55,77,97,30,2,56,54,328
Dee Brown,29.0,31,2.0,908,137,307,0.446,65,158,0.41100000000000003,72,149,0.483,0.552,39,43,0.907,14,76,90,101,38,17,41,47,378
Walt Williams,27.0,28,16.0,876,125,319,0.392,49,129,0.38,76,190,0.4,0.469,49,60,0.8170000000000001,27,91,118,69,40,23,52,100,348
John Thomas,27.0,39,29.0,752,116,249,0.466,0,1,0.0,116,248,0.46799999999999997,0.466,16,48,0.33299999999999996,59,95,154,36,15,27,44,117,248
Shawn Respert,25.0,47,4.0,696,94,209,0.45,25,67,0.373,69,142,0.486,0.51,44,54,0.815,30,43,73,44,29,1,33,58,257
Gary Trent,23.0,13,7.0,355,64,146,0.43799999999999994,0,3,0.0,64,143,0.44799999999999995,0.43799999999999994,31,49,0.633,43,61,104,14,8,8,22,46,159
Popeye Jones,27.0,14,4.0,352,52,127,0.409,2,3,0.667,50,124,0.40299999999999997,0.41700000000000004,14,19,0.737,50,52,102,18,10,3,16,39,120
Carlos Rogers,26.0,18,0.0,351,45,87,0.517,0,1,0.0,45,86,0.523,0.517,18,32,0.563,34,31,65,16,9,8,13,34,108
Chris Garner,22.0,38,0.0,293,23,70,0.32899999999999996,4,14,0.28600000000000003,19,56,0.33899999999999997,0.35700000000000004,3,7,0.429,7,17,24,45,21,4,25,50,53
Alvin Williams,23.0,13,3.0,207,16,44,0.364,2,4,0.5,14,40,0.35,0.386,7,11,0.636,5,16,21,20,8,1,8,19,41
John Thomas,22.0,21,0.0,167,14,33,0.424,0,0,,14,33,0.424,0.424,15,21,0.7140000000000001,16,20,36,4,3,3,13,32,43
Lloyd Daniels,30.0,6,0.0,82,12,29,0.414,2,9,0.222,10,20,0.5,0.44799999999999995,8,10,0.8,4,3,7,4,3,2,4,4,34
Roy Rogers,24.0,6,0.0,69,6,17,0.353,0,0,,6,17,0.353,0.353,1,4,0.25,8,4,12,1,1,4,4,12,13
Sharone Wright,25.0,7,0.0,44,7,14,0.5,0,0,,7,14,0.5,0.5,2,4,0.5,1,8,9,4,0,0,2,7,16
Tim Kempton,34.0,5,0.0,32,2,7,0.28600000000000003,0,0,,2,7,0.28600000000000003,0.28600000000000003,0,0,,4,1,5,2,1,2,4,7,4
Ed Stokes,26.0,4,0.0,17,1,3,0.33299999999999996,0,0,,1,3,0.33299999999999996,0.33299999999999996,1,2,0.5,1,3,4,1,1,2,2,4,3
Bob McCann,33.0,1,0.0,5,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,1,1,0,0,0,0,1,0
Team Totals,,82,,19930,2965,6813,0.435,372,1086,0.34299999999999997,2593,5727,0.45299999999999996,0.462,1479,2060,0.718,1187,2149,3336,1746,769,663,1371,1851,7781
