Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,23,1116,PHI,Philadelphia 76Ers,22.0,NBA,SG,53.0,767.0,10.8,0.46,0.17,0.23,2.5,7.5,5.0,14.1,1.8,0.5,13.1,27.7,-0.7,0.6,0.0,-0.0,-2.6,-1.2,-3.8,-0.3
2005,23,1116,PHI,Philadelphia 76Ers,23.0,NBA,SG,57.0,1066.0,9.6,0.46,0.25,0.3,2.3,11.9,7.0,15.7,1.6,0.4,13.6,23.0,-0.9,1.1,0.1,0.01,-3.5,-0.6,-4.1,-0.6
2006,23,1116,PHI,Philadelphia 76Ers,24.0,NBA,SG,10.0,153.0,8.6,0.51,0.29,0.08,0.8,10.7,5.7,5.7,0.7,0.0,15.0,23.9,-0.2,0.0,-0.1,-0.04,-2.7,-3.4,-6.1,-0.2
2007,23,1116,PHI,Philadelphia 76Ers,25.0,NBA,SG,74.0,1842.0,10.3,0.46,0.18,0.13,2.7,7.5,5.1,11.2,1.6,0.2,10.4,25.7,-1.8,1.1,-0.7,-0.02,-2.9,-1.8,-4.7,-1.2
2008,23,1116,PHI,Philadelphia 76Ers,26.0,NBA,SG,74.0,1970.0,12.8,0.49,0.21,0.17,1.9,9.1,5.5,13.2,1.5,0.9,10.4,23.9,0.4,1.6,2.1,0.05,-0.9,-0.8,-1.6,0.2
2009,23,1116,PHI,Philadelphia 76Ers,27.0,NBA,SG,81.0,1828.0,11.1,0.49,0.24,0.13,1.9,6.4,4.1,14.4,1.5,0.6,8.4,18.9,1.1,1.2,2.3,0.06,-1.7,-0.4,-2.1,0.0
2010,23,1116,PHI,Philadelphia 76Ers,28.0,NBA,SG,73.0,1553.0,12.8,0.54,0.25,0.21,1.5,8.4,4.9,15.8,1.1,0.6,10.1,19.4,1.8,0.3,2.2,0.07,-0.7,-1.5,-2.2,-0.1
2011,19,1116,NOH,New Orleans Hornets,29.0,NBA,SG,77.0,1674.0,10.8,0.52,0.26,0.16,1.6,10.2,5.9,7.6,1.2,0.6,9.3,20.5,0.3,1.5,1.8,0.05,-2.1,-0.7,-2.8,-0.3
2012,1,1116,ATL,Atlanta Hawks,30.0,NBA,SG,53.0,922.0,13.9,0.58,0.35,0.17,1.9,8.2,5.1,7.4,1.3,0.5,8.6,19.5,1.4,0.9,2.4,0.12,0.1,-0.6,-0.5,0.3
2013,13,1116,LAC,Los Angeles Clippers,31.0,NBA,SG,72.0,1188.0,11.8,0.56,0.43,0.08,1.7,7.9,4.9,7.1,1.3,0.8,7.2,16.6,1.7,0.9,2.5,0.1,-0.2,-0.7,-0.8,0.3
2014,13,1116,LAC,Los Angeles Clippers,32.0,NBA,SG,55.0,869.0,7.1,0.48,0.45,0.12,1.6,8.2,5.0,8.3,1.3,1.0,10.6,16.3,-0.2,0.7,0.5,0.03,-3.1,-0.1,-3.2,-0.3
2015,22,1116,ORL,Orlando Magic,33.0,NBA,SG,52.0,951.0,7.9,0.48,0.4,0.11,1.6,7.9,4.7,10.9,1.4,0.4,13.0,17.6,-0.4,0.4,-0.1,-0.0,-3.2,-1.0,-4.2,-0.5
