Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,15,1007,MEM,Memphis Grizzlies,24.0,NBA,C,82.0,75.0,2521.0,5.0,9.4,0.53,0.0,0.0,0.0,5.0,9.4,0.53,3.9,5.4,0.73,2.9,5.8,8.6,2.0,0.9,1.3,2.3,3.8,13.9
2010,15,1007,MEM,Memphis Grizzlies,25.0,NBA,C,69.0,69.0,2469.0,5.5,9.5,0.58,0.0,0.0,0.0,5.5,9.5,0.58,3.7,5.5,0.67,3.0,6.3,9.3,2.4,1.0,1.6,2.0,3.7,14.7
2011,15,1007,MEM,Memphis Grizzlies,26.0,NBA,C,81.0,81.0,2586.0,5.1,9.6,0.53,0.0,0.1,0.43,5.0,9.5,0.53,3.1,4.1,0.75,2.1,5.8,7.9,2.8,1.0,1.9,2.0,3.7,13.2
2012,15,1007,MEM,Memphis Grizzlies,27.0,NBA,C,65.0,65.0,2370.0,5.4,11.2,0.48,0.0,0.2,0.08,5.4,11.1,0.49,3.6,4.8,0.75,1.8,7.0,8.8,3.1,0.9,1.8,1.8,3.1,14.5
2013,15,1007,MEM,Memphis Grizzlies,28.0,NBA,C,80.0,80.0,2796.0,5.5,11.2,0.49,0.0,0.2,0.07,5.5,11.0,0.5,3.5,4.1,0.85,2.4,5.6,8.0,4.1,1.0,1.8,2.0,3.3,14.5
2014,15,1007,MEM,Memphis Grizzlies,29.0,NBA,C,59.0,59.0,1970.0,6.1,13.0,0.47,0.0,0.2,0.18,6.1,12.8,0.48,3.4,4.4,0.77,1.5,6.2,7.7,3.9,1.1,1.4,2.0,2.7,15.7
2015,15,1007,MEM,Memphis Grizzlies,30.0,NBA,C,81.0,81.0,2687.0,7.1,14.4,0.49,0.0,0.2,0.18,7.1,14.1,0.5,4.7,5.9,0.8,1.5,6.9,8.4,4.1,0.9,1.8,2.4,2.8,18.9
2016,15,1007,MEM,Memphis Grizzlies,31.0,NBA,C,52.0,52.0,1791.0,6.6,14.2,0.46,0.0,0.1,0.67,6.6,14.2,0.46,4.1,4.9,0.83,1.2,6.1,7.3,3.9,1.0,1.4,2.4,2.8,17.3
2017,15,1007,MEM,Memphis Grizzlies,32.0,NBA,C,74.0,74.0,2531.0,7.6,16.5,0.46,1.5,3.8,0.39,6.1,12.7,0.48,4.0,4.7,0.84,0.9,5.7,6.6,4.8,1.0,1.4,2.4,2.4,20.6
2018,15,1007,MEM,Memphis Grizzlies,33.0,NBA,C,73.0,73.0,2408.0,6.5,15.4,0.42,1.6,4.8,0.34,4.9,10.7,0.46,4.2,5.0,0.83,1.2,7.7,8.9,4.6,0.8,1.5,2.9,2.8,18.8
2019,31,1007,TOT,Total After Trade,34.0,NBA,C,79.0,72.0,2436.0,5.8,12.9,0.45,1.5,4.0,0.36,4.3,8.8,0.49,2.8,3.7,0.76,1.2,8.1,9.3,5.2,1.2,1.3,2.3,3.2,15.8
2019,15,1007,MEM,Memphis Grizzlies,34.0,NBA,C,53.0,53.0,1788.0,6.1,13.8,0.44,1.5,4.4,0.34,4.6,9.3,0.49,3.1,4.0,0.76,1.1,8.0,9.2,5.0,1.2,1.3,2.4,3.0,16.8
2019,28,1007,TOR,Toronto Raptors,34.0,NBA,C,26.0,19.0,648.0,4.8,10.4,0.46,1.3,2.9,0.44,3.6,7.5,0.47,2.2,2.9,0.77,1.3,8.2,9.6,5.6,1.3,1.3,2.0,3.9,13.2
2020,28,1007,TOR,Toronto Raptors,35.0,NBA,C,44.0,43.0,1161.0,3.7,8.7,0.43,1.8,4.6,0.38,1.9,4.1,0.47,1.1,1.5,0.74,1.0,7.6,8.5,4.6,1.1,1.2,1.8,3.8,10.3
2021,14,1007,LAL,Los Angeles Lakers,36.0,NBA,C,23.0,23.0,445.0,2.2,6.0,0.36,1.0,3.2,0.3,1.2,2.8,0.44,1.5,1.8,0.86,1.6,6.6,8.2,3.6,0.9,2.3,1.9,4.4,6.9
