Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,24.0,DAL,NBA,PF,40.0,4.0,431.0,4.8,9.3,0.523,0.1,0.3,0.333,4.8,9.0,0.528,1.2,2.8,0.424,3.4,4.5,7.9,2.3,1.1,0.7,1.4,4.0,10.9
2002,25.0,DAL,NBA,PF,62.0,11.0,1357.0,4.0,8.0,0.5,0.0,0.1,0.0,4.0,7.9,0.503,2.7,3.9,0.676,4.0,5.1,9.1,1.0,1.5,0.8,1.1,4.1,10.6
2003,26.0,DAL,NBA,SF,48.0,12.0,1103.0,4.2,7.5,0.558,0.0,0.0,0.0,4.2,7.5,0.561,2.0,3.0,0.681,2.9,4.3,7.3,1.5,1.3,0.7,0.8,4.2,10.4
2004,27.0,DAL,NBA,SF,58.0,7.0,720.0,3.6,8.1,0.444,0.1,0.2,0.5,3.5,7.9,0.443,1.5,2.3,0.652,3.3,4.4,7.8,1.2,1.7,0.9,1.4,4.5,8.8
2005,28.0,TOT,NBA,PF,68.0,4.0,1185.0,4.4,9.8,0.45,0.2,0.6,0.286,4.2,9.1,0.462,1.8,2.8,0.637,3.1,4.3,7.4,2.0,1.2,0.7,1.9,4.5,10.8
2005,28.0,GSW,NBA,PF,42.0,4.0,610.0,4.1,10.2,0.407,0.4,0.9,0.4,3.8,9.3,0.408,1.7,2.7,0.644,3.1,3.8,7.0,2.2,1.1,0.6,1.9,4.2,10.3
2005,28.0,DEN,NBA,PF,26.0,0.0,575.0,4.7,9.4,0.5,0.0,0.4,0.0,4.7,9.0,0.521,1.8,2.9,0.63,3.1,4.8,7.8,1.8,1.4,0.9,1.8,4.8,11.2
2006,29.0,DEN,NBA,PF,64.0,3.0,1449.0,3.2,7.5,0.422,0.1,0.3,0.333,3.1,7.2,0.426,2.2,2.8,0.781,3.2,4.9,8.1,1.3,1.3,0.8,1.3,4.1,8.6
2007,30.0,DEN,NBA,PF,75.0,36.0,1658.0,4.4,7.7,0.576,0.0,0.3,0.083,4.4,7.4,0.594,1.9,2.7,0.715,2.8,3.9,6.7,1.4,1.6,0.6,1.2,4.5,10.8
2008,31.0,DEN,NBA,PF,78.0,3.0,1664.0,3.8,8.0,0.473,1.1,3.2,0.361,2.6,4.8,0.548,1.4,1.9,0.708,2.4,4.8,7.3,2.1,1.5,0.9,1.3,4.3,10.0
2009,32.0,NJN,NBA,PF,27.0,0.0,319.0,3.7,8.4,0.446,0.6,2.8,0.2,3.2,5.5,0.571,0.9,2.5,0.364,1.9,5.6,7.6,2.1,1.1,0.5,2.0,5.6,8.9
2010,33.0,TOT,NBA,PF,46.0,5.0,685.0,3.3,7.7,0.425,1.0,3.4,0.297,2.3,4.3,0.524,0.7,1.3,0.583,1.8,4.3,6.0,1.5,1.4,0.7,1.3,4.9,8.3
2010,33.0,NJN,NBA,PF,13.0,2.0,204.0,3.5,9.4,0.377,0.5,3.0,0.176,3.0,6.4,0.472,1.1,2.1,0.5,2.1,4.6,6.7,2.6,1.6,0.4,2.1,5.8,8.6
2010,33.0,DAL,NBA,PF,33.0,3.0,481.0,3.1,7.0,0.452,1.2,3.5,0.34,1.9,3.4,0.565,0.6,0.9,0.667,1.6,4.1,5.8,1.0,1.3,0.9,1.0,4.6,8.1
2011,34.0,CHA,NBA,PF,31.0,0.0,372.0,2.5,7.0,0.361,1.1,3.3,0.324,1.5,3.7,0.395,0.6,1.1,0.545,1.4,2.9,4.3,1.9,1.1,0.6,1.3,5.0,6.7
2012,35.0,CHA,NBA,PF,22.0,0.0,270.0,3.2,8.5,0.375,1.1,3.9,0.276,2.1,4.7,0.457,0.3,0.5,0.5,1.5,5.2,6.7,1.6,2.5,0.5,0.9,5.3,7.7
