Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1985,22.0,ATL,NBA,PF,82.0,1785.0,12.9,0.497,0.013,0.262,11.0,20.9,16.0,2.9,0.8,1.5,11.9,20.2,,0.4,2.2,2.7,0.072,,-2.3,-1.4,-3.8,-0.8
1986,23.0,ATL,NBA,PF,82.0,2300.0,14.1,0.545,0.007,0.324,11.7,22.0,16.9,2.8,1.4,1.1,16.0,19.6,,1.4,3.3,4.7,0.099,,-1.3,-0.6,-1.9,0.0
1987,24.0,ATL,NBA,PF,81.0,2626.0,17.4,0.57,0.004,0.319,13.3,21.6,17.5,3.5,1.2,1.4,13.1,20.6,,4.4,4.2,8.6,0.156,,0.8,-0.5,0.3,1.5
1988,25.0,ATL,NBA,PF,75.0,2091.0,14.0,0.548,0.003,0.357,12.4,16.7,14.5,1.9,1.6,1.2,14.8,18.8,,1.7,2.5,4.2,0.095,,-1.1,-1.0,-2.1,-0.1
1990,27.0,ATL,NBA,PF,81.0,2273.0,15.7,0.551,0.009,0.306,12.5,20.4,16.4,3.7,1.4,1.3,13.6,19.5,,3.0,1.7,4.7,0.098,,0.0,-1.8,-1.7,0.1
1991,28.0,ATL,NBA,PF,80.0,2373.0,15.3,0.533,0.011,0.27,11.5,21.2,16.2,6.3,1.2,1.0,13.4,19.8,,2.3,2.0,4.4,0.089,,-0.3,-1.5,-1.8,0.1
1992,29.0,ATL,NBA,PF,81.0,2962.0,19.7,0.535,0.03,0.297,14.7,30.9,22.6,8.6,1.2,1.1,12.5,22.0,,4.7,4.1,8.8,0.143,,1.6,-1.4,0.2,1.7
1993,30.0,ATL,NBA,PF,80.0,2878.0,17.4,0.531,0.024,0.246,12.5,27.9,19.9,8.9,1.2,0.9,13.6,22.5,,3.0,3.0,6.0,0.099,,0.1,-1.7,-1.5,0.3
1994,31.0,ATL,NBA,PF,80.0,2867.0,19.4,0.538,0.019,0.299,12.8,24.2,18.5,8.7,1.4,0.9,11.7,24.1,,5.1,5.1,10.2,0.17,,1.3,-0.9,0.4,1.7
1995,32.0,TOT,NBA,PF,67.0,2390.0,16.1,0.504,0.015,0.293,10.9,25.3,18.0,6.1,1.3,1.2,12.4,24.2,,0.9,2.8,3.6,0.073,,-0.8,-1.8,-2.6,-0.4
1995,32.0,ATL,NBA,PF,2.0,89.0,15.2,0.441,0.024,0.366,12.8,34.9,23.6,5.9,0.6,2.5,12.8,27.8,,-0.1,0.2,0.1,0.038,,-2.6,-1.9,-4.5,0.0
1995,32.0,MIA,NBA,PF,65.0,2301.0,16.1,0.506,0.014,0.29,10.8,24.9,17.7,6.1,1.3,1.1,12.4,24.1,,1.0,2.6,3.6,0.075,,-0.7,-1.8,-2.6,-0.3
1996,33.0,TOT,NBA,PF,75.0,2135.0,11.7,0.496,0.013,0.284,11.4,23.1,17.3,4.2,0.8,1.5,16.7,20.1,,-0.7,2.9,2.2,0.05,,-3.5,-1.3,-4.8,-1.5
1996,33.0,MIA,NBA,PF,47.0,1357.0,12.1,0.513,0.012,0.303,11.8,24.0,18.0,4.2,0.7,1.4,17.5,19.0,,-0.1,2.3,2.1,0.076,,-2.8,-0.6,-3.4,-0.5
1996,33.0,GSW,NBA,PF,28.0,778.0,10.9,0.472,0.013,0.257,10.8,21.5,16.1,4.0,0.9,1.5,15.7,22.2,,-0.6,0.6,0.1,0.006,,-4.5,-2.6,-7.1,-1.0
1997,34.0,HOU,NBA,PF,75.0,1964.0,14.3,0.515,0.019,0.277,9.1,23.3,16.6,6.2,1.1,1.2,12.7,21.7,,0.8,3.0,3.8,0.093,,-2.6,-0.9,-3.5,-0.7
1998,35.0,HOU,NBA,PF,81.0,2528.0,18.3,0.555,0.007,0.293,11.0,20.7,15.9,5.8,1.1,1.1,12.6,24.1,,4.3,1.7,6.0,0.114,,0.3,-2.2,-1.9,0.0
1999,36.0,TOR,NBA,C,42.0,1216.0,15.6,0.489,0.004,0.347,10.3,23.2,16.7,10.3,1.2,1.8,14.3,22.4,,1.1,1.2,2.4,0.093,,-0.9,-1.5,-2.4,-0.1
2001,38.0,TOT,NBA,C,78.0,1830.0,14.6,0.478,0.009,0.213,10.5,21.8,16.0,4.6,1.6,2.0,10.3,20.5,,1.1,2.0,3.1,0.081,,-1.8,-1.0,-2.8,-0.4
2001,38.0,TOR,NBA,C,35.0,771.0,15.3,0.507,0.007,0.301,9.7,23.2,16.3,4.5,1.3,1.9,11.6,20.0,,0.8,0.9,1.7,0.106,,-0.9,-0.8,-1.8,0.0
2001,38.0,DEN,NBA,C,43.0,1059.0,14.1,0.459,0.01,0.157,11.0,20.8,15.9,4.7,1.9,2.0,9.5,20.9,,0.3,1.1,1.4,0.063,,-2.4,-1.1,-3.5,-0.4
2002,39.0,HOU,NBA,PF,52.0,865.0,16.1,0.489,0.004,0.306,13.7,25.9,19.8,2.9,1.6,1.8,11.3,19.5,,0.8,0.9,1.7,0.096,,-1.6,-1.4,-3.0,-0.2
2003,40.0,SAS,NBA,C,71.0,840.0,12.5,0.506,0.008,0.323,12.0,18.8,15.6,4.9,1.3,1.7,17.0,19.5,,0.2,1.3,1.6,0.091,,-3.1,-0.6,-3.7,-0.4
2004,41.0,SAS,NBA,C,48.0,373.0,14.9,0.491,0.007,0.26,11.2,18.1,14.7,5.5,3.0,1.8,16.1,24.7,,-0.1,1.0,0.9,0.111,,-3.4,1.5,-1.9,0.0
2005,42.0,ATL,NBA,C,29.0,344.0,8.0,0.434,0.022,0.256,9.3,16.8,12.9,4.1,1.2,1.6,13.0,15.0,,-0.1,0.1,0.0,0.004,,-4.8,-1.9,-6.6,-0.4
2007,44.0,DAL,NBA,PF,5.0,43.0,6.3,0.432,0.0,0.154,5.7,16.4,11.2,3.6,2.5,1.8,12.6,17.2,,0.0,0.1,0.0,0.048,,-8.9,0.4,-8.5,-0.1
