Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,2,2307,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",24.0,NBA,SG,16.0,16.0,42.0,7.6,18.9,0.4,1.9,6.5,0.29,5.8,12.4,0.46,0.45,7.5,9.8,0.76,1.7,6.9,8.6,4.1,1.7,1.3,3.8,3.3,24.6
2003,2,2307,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",25.0,NBA,SG,10.0,10.0,44.5,7.7,19.3,0.4,1.6,4.5,0.36,6.1,14.8,0.41,0.44,10.1,11.7,0.86,1.1,7.9,9.0,6.7,2.1,0.8,4.4,3.8,27.1
2004,2,2307,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",26.0,NBA,SG,4.0,4.0,40.5,6.5,19.0,0.34,1.3,4.3,0.29,5.3,14.8,0.36,0.38,6.5,7.8,0.84,1.5,7.3,8.8,2.5,1.3,1.0,6.3,3.0,20.8
2005,2,2307,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",27.0,NBA,SF,7.0,7.0,39.6,6.7,13.3,0.5,1.0,3.9,0.26,5.7,9.4,0.61,0.54,8.4,9.7,0.87,1.0,6.7,7.7,4.6,1.9,1.4,2.7,2.6,22.9
2008,2,2307,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",30.0,NBA,SF,26.0,26.0,38.1,6.3,14.2,0.44,1.7,4.6,0.36,4.6,9.7,0.48,0.5,5.5,6.8,0.8,0.8,4.2,5.0,4.6,1.1,0.3,3.2,3.5,19.7
2009,2,2307,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",31.0,NBA,SF,14.0,14.0,39.7,6.8,15.8,0.43,1.4,4.1,0.33,5.4,11.7,0.46,0.47,6.1,7.2,0.84,0.3,5.5,5.8,3.1,1.1,0.4,2.4,3.1,21.0
2010,2,2307,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",32.0,NBA,SF,24.0,24.0,38.8,6.1,14.0,0.44,1.7,4.3,0.39,4.5,9.8,0.46,0.5,4.9,5.9,0.82,0.8,5.1,6.0,3.4,1.0,0.6,2.7,3.3,18.8
2011,2,2307,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",33.0,NBA,SF,9.0,9.0,38.1,7.6,16.4,0.46,2.3,5.2,0.45,5.2,11.2,0.46,0.53,3.3,3.8,0.88,0.6,4.4,5.0,2.8,1.3,0.4,2.7,3.3,20.8
2012,2,2307,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",34.0,NBA,SF,20.0,20.0,38.9,6.0,15.6,0.39,1.4,4.4,0.31,4.7,11.2,0.42,0.43,5.5,6.2,0.89,0.7,5.4,6.1,3.1,1.5,0.9,2.8,3.4,18.9
2013,2,2307,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",35.0,NBA,SF,6.0,6.0,42.5,6.5,17.7,0.37,1.8,6.8,0.27,4.7,10.8,0.43,0.42,4.3,4.8,0.9,0.7,5.0,5.7,5.3,0.8,0.5,5.3,3.5,19.2
2014,3,2307,BRK,Brooklyn Nets,Paul Pierce,"October 13, 1977",36.0,NBA,SF,12.0,12.0,30.7,5.0,10.8,0.46,1.6,4.4,0.36,3.4,6.3,0.54,0.54,2.1,2.7,0.78,0.3,4.2,4.5,2.0,1.2,0.3,1.7,3.7,13.7
2015,30,2307,WAS,Washington Wizards,Paul Pierce,"October 13, 1977",37.0,NBA,SF,10.0,10.0,29.8,4.8,9.9,0.48,3.3,6.3,0.52,1.5,3.6,0.42,0.65,1.7,2.0,0.85,0.0,4.2,4.2,0.9,0.6,0.7,1.0,3.3,14.6
2016,13,2307,LAC,Los Angeles Clippers,Paul Pierce,"October 13, 1977",38.0,NBA,SF,5.0,1.0,10.8,0.4,2.4,0.17,0.2,1.0,0.2,0.2,1.4,0.14,0.21,0.2,0.8,0.25,0.0,1.2,1.2,0.2,0.4,0.0,0.4,1.2,1.2
2017,13,2307,LAC,Los Angeles Clippers,Paul Pierce,"October 13, 1977",39.0,NBA,SF,7.0,0.0,14.4,1.1,2.6,0.44,0.6,1.4,0.4,0.6,1.1,0.5,0.56,0.1,0.1,1.0,0.3,1.7,2.0,1.0,0.3,0.0,0.6,1.6,3.0
