Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,18,2012,MIN,Minnesota Timberwolves,26.0,NBA,PF,80.0,30.0,2414.0,8.1,18.2,0.45,0.0,0.2,0.0,8.1,18.0,0.45,5.9,7.6,0.77,3.9,6.2,10.1,1.9,1.4,1.2,2.1,6.6,22.1,,110.0,109.0
1991,18,2012,MIN,Minnesota Timberwolves,27.0,NBA,PF,82.0,60.0,3121.0,7.4,16.8,0.44,0.0,0.1,0.0,7.4,16.7,0.44,5.1,6.6,0.78,3.1,5.5,8.7,2.2,1.1,0.9,1.7,5.6,19.9,,111.0,113.0
1992,18,2012,MIN,Minnesota Timberwolves,28.0,NBA,PF,82.0,63.0,2151.0,7.2,17.0,0.42,0.0,0.3,0.18,7.2,16.8,0.43,4.9,6.2,0.79,3.7,7.4,11.1,2.2,1.2,0.9,2.3,5.4,19.4,,104.0,112.0
1993,12,2012,IND,Indiana Pacers,29.0,NBA,SF,81.0,1.0,1402.0,7.7,17.2,0.44,0.1,0.8,0.17,7.5,16.4,0.46,5.4,6.6,0.81,3.3,5.5,8.8,2.7,0.8,0.4,1.8,7.4,20.8,,113.0,112.0
1994,12,2012,IND,Indiana Pacers,30.0,NBA,PF,75.0,18.0,1084.0,6.6,14.5,0.46,0.0,0.2,0.0,6.6,14.3,0.46,3.9,5.2,0.74,3.4,5.6,9.0,3.1,1.6,0.4,2.4,7.2,17.2,,107.0,106.0
1995,12,2012,IND,Indiana Pacers,31.0,NBA,SF,81.0,12.0,1377.0,7.8,16.0,0.49,0.0,0.4,0.1,7.7,15.6,0.5,4.9,6.7,0.72,3.7,5.7,9.4,2.4,1.7,0.8,2.1,8.0,20.5,,113.0,106.0
1996,18,2012,MIN,Minnesota Timberwolves,32.0,NBA,SF,78.0,42.0,2145.0,7.2,14.8,0.49,0.0,0.4,0.06,7.2,14.4,0.5,5.7,7.0,0.81,2.6,5.6,8.1,1.8,1.2,0.6,2.1,5.3,20.2,,114.0,112.0
1997,18,2012,MIN,Minnesota Timberwolves,33.0,NBA,SF,82.0,5.0,2044.0,7.0,15.6,0.45,0.1,0.6,0.16,6.9,15.0,0.46,5.8,7.6,0.76,2.9,5.5,8.4,2.0,1.3,0.5,2.4,6.0,19.8,,106.0,109.0
1998,18,2012,MIN,Minnesota Timberwolves,34.0,NBA,SF,81.0,33.0,2239.0,8.6,18.5,0.46,0.3,1.0,0.35,8.2,17.5,0.47,5.6,6.8,0.83,2.7,6.2,8.9,2.5,1.5,0.5,1.5,4.6,23.2,,115.0,108.0
1999,18,2012,MIN,Minnesota Timberwolves,35.0,NBA,SF,50.0,20.0,1344.0,8.4,20.5,0.41,0.4,1.5,0.24,8.0,19.0,0.42,4.9,6.5,0.76,2.2,5.0,7.1,3.8,1.4,0.6,1.3,4.4,22.0,,106.0,104.0
2001,18,2012,MIN,Minnesota Timberwolves,37.0,NBA,SF,82.0,4.0,983.0,6.3,15.4,0.41,0.5,2.3,0.21,5.8,13.1,0.44,2.1,2.9,0.73,1.5,5.1,6.5,3.0,1.4,0.5,1.9,6.2,15.2,,95.0,106.0
2002,18,2012,MIN,Minnesota Timberwolves,38.0,NBA,SF,74.0,10.0,726.0,7.2,16.6,0.43,0.7,2.6,0.29,6.4,14.0,0.46,2.8,3.6,0.78,1.3,4.7,6.0,3.3,0.9,0.3,1.9,5.8,17.8,,103.0,109.0
