Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2000,5,333,CHI,Chicago Bulls,Elton Brand,"March 11, 1979",20.0,NBA,PF,81.0,2999.0,20.6,0.53,0.0,0.41,13.3,18.4,15.8,11.8,1.2,3.3,12.9,27.0,4.2,3.3,7.5,0.12,2.2,-0.9,1.3,2.5
2001,5,333,CHI,Chicago Bulls,Elton Brand,"March 11, 1979",21.0,NBA,PF,74.0,2906.0,20.4,0.52,0.0,0.39,11.2,19.6,15.2,17.0,1.3,3.0,13.3,26.3,4.1,2.0,6.1,0.1,2.2,-1.2,1.1,2.2
2002,13,333,LAC,Los Angeles Clippers,Elton Brand,"March 11, 1979",22.0,NBA,PF,80.0,3020.0,23.6,0.59,0.0,0.52,15.0,19.6,17.3,11.0,1.4,3.7,12.2,21.1,9.9,3.7,13.6,0.22,3.9,0.4,4.3,4.8
2003,13,333,LAC,Los Angeles Clippers,Elton Brand,"March 11, 1979",23.0,NBA,PF,62.0,2454.0,21.7,0.54,0.0,0.4,13.1,19.3,16.2,12.0,1.5,4.6,13.2,22.4,4.9,2.7,7.6,0.15,2.5,0.5,3.0,3.1
2004,13,333,LAC,Los Angeles Clippers,Elton Brand,"March 11, 1979",24.0,NBA,PF,69.0,2670.0,23.2,0.57,0.0,0.54,11.4,19.1,15.2,16.0,1.3,4.2,13.7,23.4,7.9,1.8,9.7,0.17,4.0,0.0,4.0,4.0
2005,13,333,LAC,Los Angeles Clippers,Elton Brand,"March 11, 1979",25.0,NBA,PF,81.0,3001.0,22.4,0.55,0.0,0.39,12.2,18.4,15.4,13.3,1.1,4.3,11.1,25.4,6.9,3.7,10.6,0.17,3.4,0.2,3.6,4.2
2006,13,333,LAC,Los Angeles Clippers,Elton Brand,"March 11, 1979",26.0,NBA,PF,79.0,3099.0,26.5,0.58,0.0,0.4,9.3,19.9,14.8,13.1,1.4,4.9,9.3,27.7,9.3,5.5,14.8,0.23,5.1,1.6,6.7,6.8
2007,13,333,LAC,Los Angeles Clippers,Elton Brand,"March 11, 1979",27.0,NBA,PF,80.0,3077.0,23.1,0.58,0.0,0.38,10.5,18.3,14.5,14.7,1.3,4.5,12.5,24.3,7.2,4.3,11.5,0.18,3.4,0.8,4.2,4.8
2008,13,333,LAC,Los Angeles Clippers,Elton Brand,"March 11, 1979",28.0,NBA,PF,8.0,274.0,18.0,0.52,0.0,0.41,8.8,18.2,13.5,11.2,0.6,4.1,11.2,25.5,0.2,0.3,0.5,0.08,0.3,-0.6,-0.3,0.1
2009,23,333,PHI,Philadelphia 76Ers,Elton Brand,"March 11, 1979",29.0,NBA,PF,29.0,920.0,14.6,0.48,0.0,0.3,9.9,23.2,16.5,6.9,1.0,3.9,14.2,23.8,-0.4,1.3,0.9,0.05,-2.0,0.2,-1.9,0.0
2010,23,333,PHI,Philadelphia 76Ers,Elton Brand,"March 11, 1979",30.0,NBA,PF,76.0,2297.0,15.7,0.52,0.0,0.27,9.0,14.7,11.8,7.9,1.9,2.7,12.0,21.7,1.6,1.9,3.5,0.07,-1.1,-0.7,-1.8,0.1
2011,23,333,PHI,Philadelphia 76Ers,Elton Brand,"March 11, 1979",31.0,NBA,PF,81.0,2809.0,18.5,0.55,0.0,0.28,9.7,18.0,13.9,7.1,1.7,2.9,8.4,19.7,5.1,4.4,9.4,0.16,0.7,0.6,1.3,2.4
2012,23,333,PHI,Philadelphia 76Ers,Elton Brand,"March 11, 1979",32.0,NBA,C,60.0,1732.0,18.0,0.52,0.0,0.2,9.2,18.3,13.7,9.2,1.8,4.2,9.3,18.9,2.5,3.6,6.1,0.17,-0.2,1.8,1.6,1.6
2013,7,333,DAL,Dallas Mavericks,Elton Brand,"March 11, 1979",33.0,NBA,C,72.0,1527.0,15.2,0.5,0.0,0.2,9.7,21.5,15.7,7.1,1.7,4.6,9.9,17.2,1.2,2.2,3.4,0.11,-1.7,0.9,-0.9,0.4
2014,1,333,ATL,Atlanta Hawks,Elton Brand,"March 11, 1979",34.0,NBA,C,73.0,1414.0,14.0,0.56,0.01,0.28,8.0,21.5,14.8,8.1,1.4,4.9,13.8,13.9,1.4,2.1,3.6,0.12,-2.4,1.6,-0.8,0.4
2015,1,333,ATL,Atlanta Hawks,Elton Brand,"March 11, 1979",35.0,NBA,C,36.0,486.0,9.4,0.46,0.01,0.24,6.8,16.4,11.8,6.4,1.8,4.3,14.6,11.6,-0.1,0.8,0.7,0.07,-4.3,1.4,-3.0,-0.1
2016,23,333,PHI,Philadelphia 76Ers,Elton Brand,"March 11, 1979",36.0,NBA,C,17.0,225.0,11.4,0.46,0.01,0.12,4.2,27.0,15.2,13.1,2.0,2.7,12.6,16.9,-0.1,0.3,0.2,0.04,-4.7,1.3,-3.4,-0.1
