Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,17,494,MIL,Milwaukee Bucks,Michael Carter-Williams,"October 10, 1991",23.0,NBA,PG,6.0,6.0,31.8,5.5,13.0,0.42,0.0,0.8,0.0,5.5,12.2,0.45,0.42,1.2,2.0,0.58,0.2,4.3,4.5,4.8,1.2,1.0,2.7,2.3,12.2
2017,5,494,CHI,Chicago Bulls,Michael Carter-Williams,"October 10, 1991",25.0,NBA,PG,5.0,0.0,10.6,1.2,3.0,0.4,0.0,0.2,0.0,1.2,2.8,0.43,0.4,0.4,0.8,0.5,0.2,0.6,0.8,1.2,0.4,0.2,1.2,1.2,2.8
2019,22,494,ORL,Orlando Magic,Michael Carter-Williams,"October 10, 1991",27.0,NBA,PG,5.0,0.0,18.4,2.4,6.2,0.39,0.4,1.6,0.25,2.0,4.6,0.44,0.42,1.4,1.6,0.88,0.4,3.6,4.0,2.4,0.6,0.0,1.6,2.4,6.6
