Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,8,889,DEN,Denver Nuggets,Kenneth Faried,"November 19, 1989",22.0,NBA,PF,46.0,39.0,1037.0,6.3,10.7,0.59,0.0,0.0,,6.3,10.7,0.59,3.8,5.7,0.66,4.9,7.3,12.2,1.2,1.2,1.6,1.9,4.0,16.4
2013,8,889,DEN,Denver Nuggets,Kenneth Faried,"November 19, 1989",23.0,NBA,PF,80.0,80.0,2248.0,6.1,11.0,0.55,0.0,0.0,,6.1,11.0,0.55,2.6,4.3,0.61,4.2,7.6,11.8,1.2,1.3,1.3,1.8,3.7,14.8
2014,8,889,DEN,Denver Nuggets,Kenneth Faried,"November 19, 1989",24.0,NBA,PF,80.0,77.0,2178.0,7.4,13.6,0.55,0.0,0.0,0.0,7.4,13.5,0.55,3.3,5.1,0.65,3.9,7.4,11.3,1.6,1.2,1.1,2.2,3.2,18.1
2015,8,889,DEN,Denver Nuggets,Kenneth Faried,"November 19, 1989",25.0,NBA,PF,75.0,71.0,2086.0,6.4,12.7,0.51,0.0,0.1,0.12,6.4,12.6,0.51,3.4,5.0,0.69,4.2,7.4,11.5,1.5,1.1,1.0,2.0,3.6,16.3
2016,8,889,DEN,Denver Nuggets,Kenneth Faried,"November 19, 1989",26.0,NBA,PF,67.0,64.0,1694.0,7.4,13.3,0.56,0.0,0.0,0.5,7.4,13.3,0.56,2.9,4.7,0.61,5.0,7.4,12.3,1.7,0.7,1.3,1.9,3.6,17.7
2017,8,889,DEN,Denver Nuggets,Kenneth Faried,"November 19, 1989",27.0,NBA,PF,61.0,34.0,1296.0,6.3,11.6,0.55,0.0,0.2,0.0,6.3,11.4,0.56,3.6,5.2,0.69,5.1,7.7,12.8,1.5,1.2,1.1,1.6,3.4,16.3
2018,8,889,DEN,Denver Nuggets,Kenneth Faried,"November 19, 1989",28.0,NBA,PF,32.0,7.0,461.0,5.9,11.6,0.51,0.0,0.1,0.0,5.9,11.5,0.52,2.8,4.0,0.71,5.3,6.6,11.9,1.4,0.9,1.0,1.8,4.0,14.7
2019,31,889,TOT,Total After Trade,Kenneth Faried,"November 19, 1989",29.0,NBA,C,37.0,13.0,728.0,7.7,13.1,0.59,0.4,1.2,0.32,7.3,11.9,0.62,3.2,4.9,0.65,4.8,7.6,12.4,1.0,0.8,1.1,1.6,4.1,19.0
2019,3,889,BRK,Brooklyn Nets,Kenneth Faried,"November 19, 1989",29.0,NBA,C,12.0,0.0,118.0,7.6,12.8,0.6,0.3,1.5,0.2,7.3,11.3,0.65,3.1,4.9,0.62,4.6,8.8,13.4,0.6,0.6,1.2,1.8,2.4,18.6
2019,11,889,HOU,Houston Rockets,Kenneth Faried,"November 19, 1989",29.0,NBA,C,25.0,13.0,610.0,7.7,13.2,0.59,0.4,1.2,0.35,7.3,12.0,0.61,3.2,4.9,0.65,4.8,7.3,12.2,1.1,0.9,1.1,1.6,4.4,19.1
