Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,10,482,GSW,Golden State Warriors,Joe Barry Carroll,1958-07-24,22.0,NBA,C,82.0,,2919.0,7.6,15.5,0.49,0.0,0.0,0.0,7.6,15.4,0.49,3.9,5.4,0.72,3.4,6.0,9.4,1.4,0.6,1.5,3.0,3.9,19.1
1982,10,482,GSW,Golden State Warriors,Joe Barry Carroll,1958-07-24,23.0,NBA,C,76.0,75.0,2627.0,7.2,13.9,0.52,0.0,0.0,0.0,7.2,13.9,0.52,3.2,4.4,0.73,2.9,5.8,8.7,0.9,0.9,1.7,2.8,3.6,17.7
1983,10,482,GSW,Golden State Warriors,Joe Barry Carroll,1958-07-24,24.0,NBA,C,79.0,79.0,2988.0,9.5,18.4,0.51,0.0,0.0,0.0,9.5,18.4,0.51,4.1,5.7,0.72,2.7,5.6,8.3,2.0,1.3,1.9,3.4,3.1,23.0
1984,10,482,GSW,Golden State Warriors,Joe Barry Carroll,1958-07-24,25.0,NBA,C,80.0,80.0,2962.0,8.1,16.9,0.48,0.0,0.0,0.0,8.1,16.9,0.48,3.8,5.3,0.72,2.9,4.9,7.7,2.4,1.3,1.7,3.3,3.0,19.9
1986,10,482,GSW,Golden State Warriors,Joe Barry Carroll,1958-07-24,27.0,NBA,C,79.0,79.0,2801.0,8.4,18.0,0.46,0.0,0.0,0.0,8.4,18.0,0.46,4.8,6.4,0.75,2.5,6.1,8.6,2.3,1.3,1.8,3.5,3.6,21.6
1987,10,482,GSW,Golden State Warriors,Joe Barry Carroll,1958-07-24,28.0,NBA,C,81.0,81.0,2724.0,9.1,19.3,0.47,0.0,0.0,,9.1,19.3,0.47,4.5,5.7,0.79,2.3,5.5,7.8,2.8,1.2,1.6,3.0,3.4,22.7
1988,31,482,TOT,Total After Trade,Joe Barry Carroll,1958-07-24,29.0,NBA,C,77.0,30.0,2004.0,7.2,16.6,0.44,0.0,0.0,0.0,7.2,16.6,0.44,3.1,4.0,0.76,2.4,6.4,8.8,2.0,0.9,1.9,2.9,3.5,17.5
1988,10,482,GSW,Golden State Warriors,Joe Barry Carroll,1958-07-24,29.0,NBA,C,14.0,14.0,408.0,7.0,18.4,0.38,0.0,0.1,0.0,7.0,18.4,0.38,5.2,6.5,0.8,1.9,6.4,8.2,1.7,1.1,2.2,3.8,4.1,19.1
1988,11,482,HOU,Houston Rockets,Joe Barry Carroll,1958-07-24,29.0,NBA,C,63.0,16.0,1596.0,7.3,16.1,0.45,0.0,0.0,0.0,7.3,16.1,0.45,2.5,3.4,0.75,2.5,6.5,8.9,2.1,0.8,1.8,2.7,3.4,17.1
1989,3,482,NJN,New Jersey Nets,Joe Barry Carroll,1958-07-24,30.0,NBA,C,64.0,62.0,1996.0,6.5,14.6,0.45,0.0,0.0,,6.5,14.6,0.45,3.2,4.0,0.8,2.1,6.4,8.5,1.9,1.3,1.5,2.6,3.5,16.3
1990,31,482,TOT,Total After Trade,Joe Barry Carroll,1958-07-24,31.0,NBA,C,76.0,47.0,1721.0,6.5,15.9,0.41,0.0,0.0,0.0,6.5,15.8,0.41,2.9,3.7,0.77,2.8,6.5,9.3,2.0,1.0,2.4,3.0,4.0,15.9
1990,3,482,NJN,New Jersey Nets,Joe Barry Carroll,1958-07-24,31.0,NBA,C,46.0,20.0,1002.0,5.7,14.6,0.39,0.0,0.1,0.0,5.7,14.5,0.4,3.1,3.8,0.79,2.9,6.0,9.0,1.5,0.7,2.0,2.3,4.4,14.5
1990,8,482,DEN,Denver Nuggets,Joe Barry Carroll,1958-07-24,31.0,NBA,C,30.0,27.0,719.0,7.7,17.7,0.43,0.0,0.0,,7.7,17.7,0.43,2.6,3.5,0.74,2.6,7.1,9.7,2.7,1.4,3.0,3.9,3.5,17.9
1991,24,482,PHO,Phoenix Suns,Joe Barry Carroll,1958-07-24,32.0,NBA,C,11.0,0.0,96.0,4.9,13.5,0.36,0.0,0.0,,4.9,13.5,0.36,4.1,4.5,0.92,1.1,7.9,9.0,4.1,0.4,3.0,4.5,6.8,13.9
