Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2015,8,2165,DEN,Denver Nuggets,20.0,NBA,C,62.0,27.0,1103.0,171.0,383.0,0.45,0.0,2.0,0.0,171.0,381.0,0.45,0.45,84.0,132.0,0.64,125.0,257.0,382.0,50.0,52.0,68.0,86.0,207.0,426.0,,0.0
2016,8,2165,DEN,Denver Nuggets,21.0,NBA,C,32.0,3.0,547.0,101.0,242.0,0.42,0.0,3.0,0.0,101.0,239.0,0.42,0.42,61.0,99.0,0.62,65.0,110.0,175.0,40.0,24.0,44.0,55.0,91.0,263.0,,0.0
2017,31,2165,TOT,Total After Trade,22.0,NBA,C,65.0,48.0,1391.0,271.0,534.0,0.51,0.0,1.0,0.0,271.0,533.0,0.51,0.51,120.0,210.0,0.57,154.0,313.0,467.0,123.0,50.0,74.0,143.0,161.0,662.0,,0.0
2017,8,2165,DEN,Denver Nuggets,22.0,NBA,C,45.0,29.0,807.0,151.0,298.0,0.51,0.0,0.0,,151.0,298.0,0.51,0.51,56.0,113.0,0.5,89.0,171.0,260.0,60.0,25.0,36.0,81.0,88.0,358.0,,0.0
2017,25,2165,POR,Portland Trail Blazers,22.0,NBA,C,20.0,19.0,584.0,120.0,236.0,0.51,0.0,1.0,0.0,120.0,235.0,0.51,0.51,64.0,97.0,0.66,65.0,142.0,207.0,63.0,25.0,38.0,62.0,73.0,304.0,,0.0
2018,25,2165,POR,Portland Trail Blazers,23.0,NBA,C,79.0,79.0,2088.0,480.0,951.0,0.5,0.0,7.0,0.0,480.0,944.0,0.51,0.5,172.0,273.0,0.63,189.0,519.0,708.0,143.0,64.0,111.0,183.0,247.0,1132.0,,0.0
2019,25,2165,POR,Portland Trail Blazers,24.0,NBA,C,72.0,72.0,1974.0,420.0,826.0,0.51,3.0,29.0,0.1,417.0,797.0,0.52,0.51,282.0,365.0,0.77,243.0,505.0,748.0,233.0,71.0,103.0,168.0,250.0,1125.0,,1.0
2020,25,2165,POR,Portland Trail Blazers,25.0,NBA,C,8.0,8.0,253.0,54.0,109.0,0.5,2.0,10.0,0.2,52.0,99.0,0.52,0.5,31.0,35.0,0.89,23.0,59.0,82.0,32.0,11.0,16.0,19.0,39.0,141.0,,0.0
2021,25,2165,POR,Portland Trail Blazers,26.0,NBA,C,12.0,12.0,280.0,50.0,103.0,0.48,3.0,12.0,0.25,47.0,91.0,0.52,0.5,15.0,27.0,0.56,23.0,69.0,92.0,33.0,11.0,11.0,23.0,33.0,118.0,,0.0
