Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,8,856,DEN,Denver Nuggets,Francisco Elson,"February 28, 1976",27.0,NBA,C,62.0,14.0,875.0,3.9,8.2,0.47,0.0,0.0,0.0,3.9,8.1,0.48,1.2,1.9,0.67,2.7,5.7,8.4,1.3,1.4,1.6,1.4,6.0,9.0
2005,8,856,DEN,Denver Nuggets,Francisco Elson,"February 28, 1976",28.0,NBA,C,67.0,11.0,939.0,3.9,8.3,0.47,0.0,0.1,0.33,3.8,8.2,0.47,1.7,3.0,0.57,2.3,5.4,7.7,1.3,1.3,1.6,1.5,4.9,9.5
2006,8,856,DEN,Denver Nuggets,Francisco Elson,"February 28, 1976",29.0,NBA,C,72.0,54.0,1579.0,3.4,6.5,0.53,0.0,0.1,0.2,3.4,6.4,0.54,1.1,1.7,0.66,2.3,5.5,7.7,1.1,1.2,1.0,1.5,4.8,8.0
2007,27,856,SAS,San Antonio Spurs,Francisco Elson,"February 28, 1976",30.0,NBA,C,70.0,41.0,1332.0,3.9,7.6,0.51,0.0,0.1,0.0,3.9,7.6,0.51,1.7,2.2,0.78,2.2,6.9,9.1,1.5,0.8,1.6,2.3,5.0,9.5
2008,31,856,TOT,Total After Trade,Francisco Elson,"February 28, 1976",31.0,NBA,C,63.0,5.0,813.0,4.1,10.5,0.39,0.0,0.0,0.0,4.1,10.4,0.39,1.2,1.6,0.7,2.2,6.6,8.9,1.1,0.7,0.9,2.1,4.3,9.3
2008,27,856,SAS,San Antonio Spurs,Francisco Elson,"February 28, 1976",31.0,NBA,C,41.0,3.0,534.0,4.2,10.0,0.42,0.0,0.0,,4.2,10.0,0.42,1.3,1.6,0.83,2.2,6.9,9.1,1.1,0.6,0.9,2.0,4.2,9.7
2008,21,856,SEA,Seattle Supersonics,Francisco Elson,"February 28, 1976",31.0,NBA,C,22.0,2.0,279.0,3.9,11.4,0.34,0.0,0.1,0.0,3.9,11.2,0.34,0.8,1.7,0.46,2.2,6.2,8.4,1.0,0.8,0.8,2.2,4.4,8.5
2009,17,856,MIL,Milwaukee Bucks,Francisco Elson,"February 28, 1976",32.0,NBA,C,59.0,23.0,977.0,3.1,6.2,0.49,0.0,0.1,0.25,3.0,6.1,0.5,1.2,1.4,0.85,3.7,4.8,8.4,1.2,1.3,1.3,1.8,5.3,7.4
2010,31,856,TOT,Total After Trade,Francisco Elson,"February 28, 1976",33.0,NBA,C,12.0,0.0,66.0,2.7,8.2,0.33,0.0,0.0,,2.7,8.2,0.33,1.1,2.7,0.4,3.3,4.4,7.6,1.1,0.5,0.0,0.5,3.8,6.5
2010,17,856,MIL,Milwaukee Bucks,Francisco Elson,"February 28, 1976",33.0,NBA,C,11.0,0.0,62.0,2.3,7.5,0.31,0.0,0.0,,2.3,7.5,0.31,1.2,1.2,1.0,2.9,4.6,7.5,1.2,0.6,0.0,0.6,4.1,5.8
2010,23,856,PHI,Philadelphia 76Ers,Francisco Elson,"February 28, 1976",33.0,NBA,C,1.0,0.0,4.0,9.0,18.0,0.5,0.0,0.0,,9.0,18.0,0.5,0.0,27.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0
2011,29,856,UTA,Utah Jazz,Francisco Elson,"February 28, 1976",34.0,NBA,C,62.0,1.0,610.0,3.2,6.7,0.48,0.0,0.0,,3.2,6.7,0.48,1.5,1.8,0.84,2.1,4.7,6.8,1.9,1.2,0.8,1.9,5.0,7.9
2012,23,856,PHI,Philadelphia 76Ers,Francisco Elson,"February 28, 1976",35.0,NBA,C,5.0,0.0,16.0,2.3,6.8,0.33,0.0,0.0,,2.3,6.8,0.33,0.0,0.0,,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,4.5
