Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2006,19,180,NOK,New Orleans/Oklahoma City Hornets,Brandon Bass,"April 30, 1985",20.0,NBA,PF,29.0,1.0,268.0,5.6,14.1,0.4,0.0,0.0,,5.6,14.1,0.4,2.4,3.8,0.63,3.6,10.1,13.7,0.6,0.6,1.4,2.2,3.6,13.7,,90.0,106.0
2007,19,180,NOK,New Orleans/Oklahoma City Hornets,Brandon Bass,"April 30, 1985",21.0,NBA,PF,21.0,3.0,162.0,4.9,14.4,0.34,0.0,0.3,0.0,4.9,14.1,0.35,3.9,5.3,0.75,4.3,9.9,14.1,1.0,0.7,1.0,3.3,5.3,13.8,,86.0,106.0
2008,7,180,DAL,Dallas Mavericks,Brandon Bass,"April 30, 1985",22.0,NBA,C,79.0,1.0,1557.0,8.4,16.9,0.5,0.0,0.1,0.0,8.4,16.7,0.5,5.5,6.7,0.82,4.1,7.8,11.9,2.0,0.8,1.6,2.8,5.1,22.4,,112.0,106.0
2009,7,180,DAL,Dallas Mavericks,Brandon Bass,"April 30, 1985",23.0,NBA,C,81.0,0.0,1574.0,8.4,16.9,0.5,0.0,0.2,0.0,8.4,16.7,0.5,6.1,7.0,0.87,4.3,7.9,12.2,1.4,0.9,1.8,2.9,4.7,22.9,,113.0,108.0
2010,22,180,ORL,Orlando Magic,Brandon Bass,"April 30, 1985",24.0,NBA,PF,50.0,3.0,648.0,9.6,18.8,0.51,0.0,0.0,,9.6,18.8,0.51,4.2,5.1,0.82,4.3,5.9,10.2,1.5,1.0,2.2,2.5,5.6,23.3,,112.0,104.0
2011,22,180,ORL,Orlando Magic,Brandon Bass,"April 30, 1985",25.0,NBA,PF,76.0,51.0,1980.0,8.8,17.1,0.52,0.0,0.1,0.0,8.8,17.1,0.52,5.0,6.2,0.82,3.6,7.7,11.3,1.5,0.7,1.4,2.6,4.2,22.7,,113.0,103.0
2012,2,180,BOS,Boston Celtics,Brandon Bass,"April 30, 1985",26.0,NBA,PF,59.0,39.0,1868.0,8.6,18.0,0.48,0.0,0.0,,8.6,18.0,0.48,3.8,4.6,0.81,2.7,7.7,10.4,1.6,1.0,1.5,1.8,3.8,21.0,,103.0,99.0
2013,2,180,BOS,Boston Celtics,Brandon Bass,"April 30, 1985",27.0,NBA,PF,81.0,69.0,2239.0,6.7,13.8,0.49,0.0,0.0,0.0,6.7,13.7,0.49,3.0,3.5,0.86,3.0,6.9,9.9,2.0,1.0,1.5,1.9,4.4,16.4,,107.0,104.0
2014,2,180,BOS,Boston Celtics,Brandon Bass,"April 30, 1985",28.0,NBA,PF,82.0,73.0,2266.0,8.0,16.5,0.49,0.0,0.1,0.33,7.9,16.3,0.49,4.7,5.4,0.86,3.7,7.0,10.7,2.0,0.8,1.6,2.3,4.3,20.7,,111.0,108.0
2015,2,180,BOS,Boston Celtics,Brandon Bass,"April 30, 1985",29.0,NBA,PF,82.0,43.0,1929.0,8.9,17.7,0.5,0.2,0.8,0.28,8.7,16.9,0.52,4.4,5.6,0.79,3.6,6.7,10.3,2.7,1.1,0.8,2.2,3.6,22.5,,112.0,106.0
2016,14,180,LAL,Los Angeles Lakers,Brandon Bass,"April 30, 1985",30.0,NBA,PF,66.0,0.0,1342.0,6.5,11.9,0.55,0.0,0.1,0.0,6.5,11.8,0.55,4.7,5.5,0.84,3.9,6.8,10.7,2.8,1.2,2.1,1.6,4.7,17.7,,127.0,111.0
2017,13,180,LAC,Los Angeles Clippers,Brandon Bass,"April 30, 1985",31.0,NBA,PF,52.0,0.0,577.0,9.3,16.1,0.57,0.1,0.3,0.33,9.2,15.8,0.58,6.7,7.6,0.88,3.7,7.4,11.2,1.8,1.2,1.0,2.5,3.9,25.3,,125.0,109.0
