Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
3099,Rudy White,"June 23, 1953",41.0,522.0,8.6,0.49,0.01,0.54,0.3,5.35,2.82,9.98,2.55,0.15,15.85,16.62,-0.1,0.4,0.1,0.03,-3.88,0.08,-3.8,-0.08
