Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2016,11,1193,HOU,Houston Rockets,22.0,NBA,PF,39.0,1.0,379.0,7.5,11.7,0.64,0.0,0.1,0.0,7.5,11.5,0.65,3.1,6.0,0.52,3.2,5.2,8.4,2.2,1.4,1.4,2.2,6.2,18.2,,119.0,110.0
2017,11,1193,HOU,Houston Rockets,23.0,NBA,C,58.0,14.0,1064.0,10.1,15.6,0.65,0.0,0.3,0.14,10.1,15.2,0.66,3.4,5.5,0.63,3.7,6.2,9.9,2.9,0.9,1.9,2.0,5.7,23.8,,129.0,110.0
2018,13,1193,LAC,Los Angeles Clippers,24.0,NBA,C,76.0,3.0,1293.0,13.1,20.6,0.64,0.0,0.3,0.14,13.0,20.3,0.64,5.2,8.3,0.63,3.9,7.6,11.5,2.8,1.4,2.0,2.6,5.4,31.4,,124.0,109.0
2019,13,1193,LAC,Los Angeles Clippers,25.0,NBA,C,82.0,5.0,2158.0,11.9,19.4,0.62,0.1,0.4,0.18,11.9,19.0,0.62,5.8,9.1,0.64,4.0,7.7,11.7,3.5,1.6,2.4,2.9,5.6,29.8,,122.0,109.0
2020,13,1193,LAC,Los Angeles Clippers,26.0,NBA,C,63.0,2.0,1749.0,12.7,21.9,0.58,0.0,0.5,0.0,12.7,21.5,0.59,6.2,9.5,0.66,4.4,7.6,12.0,2.9,1.1,1.9,2.9,3.9,31.7,,119.0,107.0
2021,14,1193,LAL,Los Angeles Lakers,27.0,NBA,C,17.0,0.0,422.0,10.5,16.7,0.63,0.0,0.5,0.0,10.5,16.3,0.65,5.2,7.0,0.74,5.2,8.5,13.7,2.0,1.0,1.0,2.1,4.1,26.2,,131.0,105.0
