Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,12,IND,Indiana Pacers,Reggie Miller,24,3,3,41.7,6.7,11.7,0.57,1.0,2.3,0.43,5.7,9.3,0.61,0.61,6.3,7.0,0.9,0.3,3.7,4.0,2.0,1.0,0.0,1.0,2.0,20.7,1997
1990,12,IND,Indiana Pacers,Detlef Schrempf,27,3,3,41.7,7.7,15.7,0.49,0.0,1.0,0.0,7.7,14.7,0.52,0.49,5.0,5.3,0.94,1.7,5.7,7.3,1.7,0.7,0.3,3.3,4.3,20.3,2575
1990,12,IND,Indiana Pacers,Chuck Person,25,3,3,41.0,5.7,15.0,0.38,0.3,3.3,0.1,5.3,11.7,0.46,0.39,1.7,4.0,0.42,2.0,4.7,6.7,4.0,0.3,0.0,1.3,3.7,13.3,2290
1990,12,IND,Indiana Pacers,Vern Fleming,27,3,3,37.7,5.3,11.3,0.47,0.0,0.7,0.0,5.3,10.7,0.5,0.47,2.7,3.0,0.89,1.3,3.0,4.3,6.0,0.7,0.3,2.7,2.0,13.3,922
1990,12,IND,Indiana Pacers,Rik Smits,23,3,3,32.0,4.7,9.3,0.5,0.0,0.0,,4.7,9.3,0.5,0.5,3.0,3.7,0.82,1.3,4.0,5.3,1.0,0.7,1.3,1.7,4.0,12.3,2710
1990,12,IND,Indiana Pacers,LaSalle Thompson,28,3,0,18.0,2.3,5.0,0.47,0.0,0.0,,2.3,5.0,0.47,0.47,1.3,1.3,1.0,2.0,3.0,5.0,0.7,0.0,0.3,2.3,4.3,6.0,2871
1990,12,IND,Indiana Pacers,Rickey Green,35,3,0,10.3,0.3,2.3,0.14,0.0,0.0,,0.3,2.3,0.14,0.14,0.0,0.0,,0.0,0.3,0.3,1.0,0.3,0.0,0.7,1.7,0.7,1112
1990,12,IND,Indiana Pacers,Mike Sanders,29,3,0,8.0,1.7,3.7,0.46,0.3,0.3,1.0,1.3,3.3,0.4,0.5,0.0,0.0,,1.7,0.3,2.0,0.7,0.0,0.0,0.7,1.3,3.7,2556
1990,12,IND,Indiana Pacers,Calvin Natt,33,2,0,7.0,0.5,1.5,0.33,0.0,0.0,,0.5,1.5,0.33,0.33,0.0,0.0,,0.5,0.5,1.0,0.5,0.0,0.0,1.0,2.5,1.0,2115
1990,12,IND,Indiana Pacers,Randy Wittman,30,2,0,5.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3214
1990,12,IND,Indiana Pacers,George McCloud,22,1,0,4.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1904
