SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2014,10,GSW,Stephen Curry,25.0,78.0,2846.0,0.47,0.51,0.42,0.57,0.88,0.61,0.25,0.44,104.0,104.0,118.0,113.0,117.0,113.0,89.0,171.0,179.0,211.3
2014,10,GSW,Klay Thompson,23.0,81.0,2868.0,0.44,0.46,0.42,0.53,0.8,0.56,0.15,0.42,98.0,95.0,116.0,106.0,105.0,103.0,52.0,164.0,79.3,38.0
2014,10,GSW,David Lee,30.0,69.0,2288.0,0.52,0.52,0.0,0.52,0.78,0.57,0.3,0.0,115.0,107.0,,104.0,103.0,105.0,106.0,,42.9,54.9
2014,10,GSW,Harrison Barnes,21.0,78.0,2204.0,0.4,0.42,0.35,0.45,0.72,0.49,0.27,0.28,88.0,86.0,97.0,89.0,95.0,90.0,94.0,108.0,-72.5,-82.7
2014,10,GSW,Andre Iguodala,30.0,63.0,2040.0,0.48,0.56,0.35,0.55,0.65,0.57,0.29,0.38,106.0,114.0,98.0,109.0,86.0,105.0,101.0,147.0,43.0,29.7
2014,10,GSW,Draymond Green,23.0,82.0,1797.0,0.41,0.45,0.33,0.47,0.67,0.5,0.27,0.36,90.0,92.0,93.0,93.0,88.0,92.0,94.0,139.0,-31.0,-44.1
2014,10,GSW,Marreese Speights,26.0,79.0,982.0,0.44,0.46,0.26,0.45,0.82,0.51,0.3,0.07,97.0,93.0,72.0,90.0,109.0,94.0,107.0,27.0,-45.0,-33.9
2014,10,GSW,Andrew Bogut,29.0,67.0,1769.0,0.63,0.63,,0.63,0.34,0.61,0.17,0.0,138.0,129.0,,125.0,45.0,113.0,60.0,,94.2,55.9
2014,10,GSW,Jordan Crawford,25.0,42.0,661.0,0.42,0.48,0.31,0.48,0.84,0.5,0.13,0.38,92.0,99.0,87.0,95.0,111.0,93.0,45.0,148.0,-15.7,-26.7
2014,10,GSW,Jermaine O'Neal,35.0,44.0,883.0,0.5,0.5,,0.5,0.75,0.57,0.53,0.0,111.0,103.0,,101.0,99.0,105.0,187.0,,1.5,17.9
2014,10,GSW,Steve Blake,33.0,28.0,607.0,0.38,0.44,0.34,0.49,0.62,0.49,0.07,0.66,83.0,90.0,95.0,97.0,83.0,91.0,23.0,254.0,-3.3,-11.6
2014,10,GSW,Kent Bazemore,24.0,44.0,268.0,0.37,0.45,0.26,0.42,0.53,0.45,0.37,0.4,82.0,92.0,71.0,84.0,70.0,83.0,131.0,155.0,-15.2,-21.1
2014,10,GSW,Toney Douglas,27.0,24.0,265.0,0.37,0.48,0.32,0.48,0.62,0.49,0.09,0.69,82.0,99.0,90.0,96.0,83.0,91.0,33.0,264.0,-3.2,-8.8
2014,10,GSW,Nemanja NedoviA,22.0,24.0,142.0,0.2,0.24,0.17,0.24,0.88,0.31,0.2,0.46,45.0,49.0,46.0,49.0,116.0,57.0,72.0,178.0,-20.1,-20.0
2014,10,GSW,Hilton Armstrong,29.0,15.0,97.0,0.47,0.47,,0.47,0.44,0.48,0.84,0.0,104.0,97.0,,95.0,58.0,89.0,296.0,,-1.0,-3.2
2014,10,GSW,Ognjen KuzmiA,23.0,21.0,92.0,0.38,0.38,,0.38,0.46,0.42,0.85,0.0,85.0,79.0,,77.0,60.0,78.0,298.0,,-3.0,-4.3
2014,10,GSW,MarShon Brooks,25.0,7.0,15.0,0.38,0.46,0.0,0.38,0.75,0.44,0.31,0.15,85.0,93.0,,77.0,99.0,81.0,108.0,59.0,-3.0,-3.0
2014,10,GSW,Dewayne Dedmon,24.0,4.0,6.0,0.0,0.0,,0.0,0.5,0.27,2.0,0.0,,,,,66.0,49.0,704.0,,-1.0,-1.0
2014,10,GSW,Team,,,,0.47,0.5,0.39,0.52,0.76,0.56,0.26,0.27,103.0,102.0,109.0,104.0,100.0,103.0,90.0,105.0,267.3,219.7
2014,10,GSW,League Average,,,,0.45,0.49,0.36,0.5,0.76,0.54,0.28,0.26,,,,,,,,,,
