PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Blake Griffin,24.0,80.0,2863.0,0.528,0.537,0.273,0.5329999999999999,0.715,0.583,0.496,0.032,116.0,110.0,76.0,106.0,95.0,108.0,174.0,12.0,86.1,139.1
Jamal Crawford,33.0,69.0,2094.0,0.41600000000000004,0.46,0.361,0.496,0.867,0.556,0.319,0.441,92.0,94.0,100.0,99.0,115.0,103.0,112.0,170.0,-10.2,35.1
Chris Paul,28.0,62.0,2171.0,0.467,0.498,0.368,0.511,0.855,0.58,0.397,0.244,103.0,102.0,102.0,102.0,113.0,107.0,140.0,94.0,18.1,79.7
Darren Collison,26.0,80.0,2069.0,0.467,0.501,0.376,0.518,0.857,0.575,0.32299999999999995,0.272,103.0,103.0,104.0,103.0,113.0,106.0,114.0,105.0,23.5,53.7
DeAndre Jordan,25.0,82.0,2870.0,0.6759999999999999,0.6759999999999999,,0.6759999999999999,0.428,0.63,0.726,0.0,149.0,139.0,,135.0,57.0,116.0,256.0,,179.9,120.9
Matt Barnes,33.0,63.0,1735.0,0.43799999999999994,0.5489999999999999,0.34299999999999997,0.53,0.733,0.551,0.171,0.537,96.0,113.0,95.0,106.0,97.0,102.0,60.0,207.0,30.9,12.1
J.J. Redick,29.0,35.0,987.0,0.455,0.507,0.395,0.546,0.915,0.598,0.266,0.465,100.0,104.0,110.0,109.0,121.0,111.0,94.0,179.0,36.1,51.0
Jared Dudley,28.0,74.0,1729.0,0.439,0.518,0.36,0.529,0.655,0.541,0.13,0.503,96.0,106.0,100.0,106.0,87.0,100.0,46.0,194.0,25.0,-0.1
Willie Green,32.0,55.0,869.0,0.376,0.40700000000000003,0.33899999999999997,0.452,0.8240000000000001,0.47700000000000004,0.126,0.447,83.0,83.0,94.0,90.0,109.0,88.0,44.0,172.0,-26.6,-36.3
Ryan Hollins,29.0,61.0,482.0,0.736,0.736,,0.736,0.625,0.73,0.778,0.0,162.0,151.0,,147.0,83.0,135.0,274.0,,33.8,36.5
Reggie Bullock,22.0,43.0,395.0,0.355,0.43799999999999994,0.301,0.446,0.778,0.46,0.07400000000000001,0.603,78.0,90.0,84.0,89.0,103.0,85.0,26.0,233.0,-13.3,-20.2
Hedo Türkoğlu,34.0,38.0,392.0,0.385,0.33899999999999997,0.44,0.486,0.5,0.49200000000000005,0.165,0.45899999999999996,85.0,70.0,122.0,97.0,66.0,91.0,58.0,177.0,-3.2,-11.5
Glen Davis,28.0,23.0,308.0,0.48100000000000004,0.48700000000000004,0.0,0.48100000000000004,0.7829999999999999,0.527,0.284,0.012,106.0,100.0,,96.0,104.0,97.0,100.0,5.0,-3.2,-2.6
Danny Granger,30.0,12.0,194.0,0.429,0.48,0.353,0.5,0.857,0.532,0.16699999999999998,0.405,94.0,98.0,98.0,100.0,113.0,98.0,59.0,156.0,-0.2,-1.5
Antawn Jamison,37.0,22.0,248.0,0.315,0.41200000000000003,0.195,0.359,0.72,0.408,0.272,0.446,69.0,84.0,54.0,72.0,95.0,75.0,96.0,172.0,-26.2,-27.4
Byron Mullens,24.0,27.0,167.0,0.406,0.52,0.33299999999999996,0.508,0.33299999999999996,0.503,0.094,0.609,89.0,107.0,93.0,101.0,44.0,93.0,33.0,235.0,0.9,-5.1
Stephen Jackson,35.0,9.0,107.0,0.231,0.41700000000000004,0.071,0.25,0.5,0.27,0.154,0.5379999999999999,51.0,85.0,20.0,50.0,66.0,50.0,54.0,208.0,-13.1,-15.0
Darius Morris,23.0,10.0,54.0,0.308,0.667,0.0,0.308,0.5,0.324,0.154,0.5379999999999999,68.0,137.0,,61.0,66.0,60.0,54.0,208.0,-5.0,-6.0
Sasha Vujačić,29.0,2.0,10.0,0.4,0.33299999999999996,0.5,0.5,,0.5,0.0,0.4,88.0,68.0,139.0,100.0,,92.0,,154.0,-0.0,-0.4
Maalik Wayns,22.0,2.0,9.0,0.5,0.5,,0.5,,0.5,0.0,0.0,110.0,103.0,,100.0,,92.0,,,-0.0,-0.2
Team,,,,0.47600000000000003,0.525,0.354,0.527,0.73,0.568,0.359,0.289,105.0,108.0,99.0,105.0,97.0,105.0,126.0,111.0,341.0,416.8
League Average,,,,0.45399999999999996,0.488,0.36,0.501,0.7559999999999999,0.541,0.284,0.26,,,,,,,,,,
