PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Joe Johnson,32.0,79.0,2575.0,0.45399999999999996,0.489,0.401,0.5329999999999999,0.815,0.564,0.192,0.397,100.0,100.0,111.0,106.0,108.0,104.0,67.0,153.0,65.8,51.0
Paul Pierce,36.0,75.0,2098.0,0.451,0.507,0.373,0.529,0.826,0.595,0.435,0.42100000000000004,99.0,104.0,104.0,106.0,109.0,110.0,153.0,162.0,40.5,92.2
Deron Williams,29.0,64.0,2059.0,0.45,0.5,0.366,0.518,0.8009999999999999,0.564,0.302,0.374,99.0,103.0,102.0,103.0,106.0,104.0,106.0,144.0,24.5,37.7
Andray Blatche,27.0,73.0,1618.0,0.47600000000000003,0.493,0.278,0.48700000000000004,0.742,0.532,0.32799999999999996,0.08,105.0,101.0,77.0,97.0,98.0,98.0,115.0,31.0,-18.5,-13.3
Shaun Livingston,28.0,76.0,1974.0,0.48200000000000004,0.486,0.16699999999999998,0.484,0.8270000000000001,0.551,0.392,0.012,106.0,100.0,46.0,97.0,109.0,102.0,138.0,5.0,-17.0,11.3
Mirza Teletović,28.0,72.0,1396.0,0.418,0.47200000000000003,0.39,0.546,0.71,0.5589999999999999,0.11699999999999999,0.66,92.0,97.0,108.0,109.0,94.0,103.0,41.0,254.0,47.9,20.2
Alan Anderson,31.0,78.0,1773.0,0.4,0.46399999999999997,0.33899999999999997,0.48700000000000004,0.78,0.525,0.243,0.511,88.0,95.0,94.0,97.0,103.0,97.0,86.0,197.0,-14.0,-16.8
Mason Plumlee,23.0,70.0,1275.0,0.659,0.6659999999999999,0.0,0.659,0.626,0.67,0.6459999999999999,0.01,145.0,136.0,,132.0,83.0,124.0,227.0,4.0,95.3,100.5
Brook Lopez,25.0,17.0,533.0,0.563,0.5660000000000001,0.0,0.563,0.8170000000000001,0.629,0.502,0.004,124.0,116.0,,112.0,108.0,116.0,177.0,2.0,28.5,49.5
Kevin Garnett,37.0,54.0,1109.0,0.441,0.445,0.0,0.441,0.8079999999999999,0.467,0.132,0.008,97.0,91.0,,88.0,107.0,86.0,46.0,3.0,-42.8,-55.5
Marcus Thornton,26.0,26.0,620.0,0.413,0.45,0.38,0.511,0.8,0.547,0.226,0.515,91.0,92.0,106.0,102.0,106.0,101.0,79.0,199.0,5.4,3.7
Andrei Kirilenko,32.0,45.0,857.0,0.512,0.523,0.2,0.516,0.513,0.532,0.7440000000000001,0.031,113.0,107.0,56.0,103.0,68.0,98.0,262.0,12.0,4.7,-3.7
Jason Terry,36.0,35.0,570.0,0.36200000000000004,0.327,0.379,0.49,0.667,0.501,0.099,0.6779999999999999,80.0,67.0,105.0,98.0,88.0,93.0,35.0,261.0,-3.3,-12.6
Tyshawn Taylor,23.0,23.0,270.0,0.341,0.354,0.25,0.35700000000000004,0.8,0.42700000000000005,0.33,0.132,75.0,73.0,70.0,71.0,106.0,79.0,116.0,51.0,-26.2,-23.7
Reggie Evans,33.0,30.0,399.0,0.39,0.39,,0.39,0.5379999999999999,0.462,1.102,0.0,86.0,80.0,,78.0,71.0,85.0,388.0,,-13.1,-13.8
Marquis Teague,20.0,21.0,201.0,0.415,0.42200000000000004,0.375,0.44299999999999995,0.789,0.505,0.358,0.151,91.0,87.0,104.0,88.0,104.0,93.0,126.0,58.0,-6.1,-4.4
Jorge Gutiérrez,25.0,15.0,244.0,0.46299999999999997,0.524,0.25,0.491,0.75,0.523,0.222,0.222,102.0,107.0,70.0,98.0,99.0,97.0,78.0,86.0,-1.1,-2.1
Jason Collins,35.0,22.0,172.0,0.45799999999999996,0.524,0.0,0.45799999999999996,0.75,0.485,0.16699999999999998,0.125,101.0,107.0,,91.0,99.0,90.0,59.0,48.0,-2.1,-2.9
Tornike Shengelia,22.0,17.0,137.0,0.45799999999999996,0.611,0.0,0.45799999999999996,0.375,0.45399999999999996,0.33299999999999996,0.25,101.0,125.0,,91.0,50.0,84.0,117.0,96.0,-2.1,-4.8
Team,,,,0.462,0.5,0.369,0.516,0.7609999999999999,0.5579999999999999,0.309,0.29600000000000004,102.0,103.0,103.0,103.0,101.0,103.0,109.0,114.0,182.1,231.9
League Average,,,,0.45399999999999996,0.488,0.36,0.501,0.7559999999999999,0.541,0.284,0.26,,,,,,,,,,
