PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Paul George,23.0,80.0,2898.0,0.424,0.45799999999999996,0.364,0.49,0.8640000000000001,0.5539999999999999,0.341,0.36700000000000005,93.0,94.0,101.0,98.0,114.0,103.0,120.0,141.0,-28.9,42.8
David West,33.0,80.0,2472.0,0.488,0.491,0.267,0.49,0.789,0.5329999999999999,0.267,0.016,107.0,101.0,74.0,98.0,104.0,98.0,94.0,6.0,-21.0,-17.2
Lance Stephenson,23.0,78.0,2752.0,0.491,0.545,0.35200000000000004,0.54,0.711,0.565,0.226,0.281,108.0,112.0,98.0,108.0,94.0,104.0,80.0,108.0,68.1,45.1
Roy Hibbert,27.0,81.0,2409.0,0.439,0.439,0.4,0.44,0.769,0.499,0.35700000000000004,0.006999999999999999,97.0,90.0,111.0,88.0,102.0,92.0,126.0,3.0,-91.6,-72.7
George Hill,27.0,76.0,2434.0,0.442,0.49700000000000005,0.365,0.519,0.807,0.563,0.28600000000000003,0.42200000000000004,97.0,102.0,102.0,104.0,107.0,104.0,101.0,163.0,21.7,30.9
Luis Scola,33.0,82.0,1399.0,0.47,0.474,0.14300000000000002,0.47100000000000003,0.728,0.505,0.243,0.013000000000000001,103.0,97.0,40.0,94.0,96.0,93.0,85.0,5.0,-34.2,-44.5
C.J. Watson,29.0,63.0,1193.0,0.43700000000000006,0.49200000000000005,0.365,0.516,0.784,0.555,0.264,0.434,96.0,101.0,102.0,103.0,104.0,103.0,93.0,167.0,10.3,10.8
Ian Mahinmi,27.0,77.0,1248.0,0.48100000000000004,0.484,0.0,0.48100000000000004,0.621,0.5379999999999999,0.767,0.005,106.0,99.0,,96.0,82.0,99.0,270.0,2.0,-7.4,-1.5
Danny Granger,30.0,29.0,653.0,0.359,0.38,0.33,0.428,0.9620000000000001,0.491,0.23800000000000002,0.42100000000000004,79.0,78.0,92.0,85.0,127.0,91.0,84.0,162.0,-32.5,-24.5
Evan Turner,25.0,27.0,571.0,0.41,0.39799999999999996,0.5,0.442,0.706,0.46799999999999997,0.179,0.126,90.0,82.0,139.0,88.0,93.0,87.0,63.0,49.0,-22.4,-29.7
Chris Copeland,29.0,41.0,265.0,0.47,0.579,0.418,0.611,0.7140000000000001,0.621,0.12,0.675,103.0,119.0,116.0,122.0,94.0,115.0,42.0,260.0,25.7,19.8
Rasual Butler,34.0,50.0,378.0,0.46399999999999997,0.521,0.419,0.5820000000000001,0.5710000000000001,0.585,0.127,0.564,102.0,107.0,117.0,116.0,76.0,108.0,45.0,217.0,17.8,10.3
Donald Sloan,26.0,48.0,392.0,0.376,0.45299999999999996,0.23800000000000002,0.419,0.6,0.43700000000000006,0.171,0.359,83.0,93.0,66.0,84.0,79.0,81.0,60.0,138.0,-19.3,-26.1
Orlando Johnson,24.0,38.0,342.0,0.344,0.455,0.195,0.385,0.773,0.43,0.22899999999999998,0.42700000000000005,76.0,93.0,54.0,77.0,102.0,80.0,81.0,165.0,-22.2,-23.3
Solomon Hill,22.0,28.0,226.0,0.425,0.588,0.304,0.512,0.857,0.545,0.175,0.575,94.0,121.0,85.0,102.0,113.0,101.0,62.0,222.0,0.9,0.4
Lavoy Allen,24.0,14.0,112.0,0.5,0.5,,0.5,0.6,0.521,0.294,0.0,110.0,103.0,,100.0,79.0,96.0,103.0,,-0.1,-1.5
Andrew Bynum,26.0,2.0,36.0,0.409,0.409,,0.409,0.7140000000000001,0.45899999999999996,0.318,0.0,90.0,84.0,,82.0,94.0,85.0,112.0,,-4.0,-4.1
Team,,,,0.455,0.483,0.361,0.496,0.7759999999999999,0.541,0.29600000000000004,0.23,100.0,99.0,100.0,99.0,103.0,100.0,104.0,89.0,-57.9,-1.8
League Average,,,,0.45399999999999996,0.488,0.36,0.501,0.7559999999999999,0.541,0.284,0.26,,,,,,,,,,
