PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Arron Afflalo,28.0,73.0,2552.0,0.45899999999999996,0.473,0.42700000000000005,0.522,0.816,0.574,0.332,0.297,101.0,97.0,119.0,104.0,108.0,106.0,117.0,114.0,42.8,76.4
Victor Oladipo,21.0,80.0,2487.0,0.419,0.44799999999999995,0.327,0.45799999999999996,0.78,0.514,0.34,0.24100000000000002,92.0,92.0,91.0,91.0,103.0,95.0,120.0,93.0,-80.0,-57.9
Tobias Harris,21.0,61.0,1850.0,0.46399999999999997,0.508,0.254,0.486,0.807,0.542,0.341,0.17600000000000002,102.0,104.0,71.0,97.0,107.0,100.0,120.0,68.0,-21.5,2.3
Jameer Nelson,31.0,68.0,2179.0,0.39399999999999996,0.444,0.348,0.485,0.857,0.515,0.15,0.523,87.0,91.0,97.0,97.0,113.0,95.0,53.0,202.0,-24.6,-41.4
Nikola Vučević,23.0,57.0,1812.0,0.507,0.507,,0.507,0.7659999999999999,0.536,0.19699999999999998,0.0,112.0,104.0,,101.0,101.0,99.0,69.0,,8.5,-7.1
Maurice Harkless,20.0,80.0,1950.0,0.46399999999999997,0.501,0.38299999999999995,0.525,0.594,0.542,0.29600000000000004,0.319,102.0,103.0,107.0,105.0,79.0,100.0,104.0,123.0,23.0,1.5
Glen Davis,28.0,45.0,1354.0,0.45299999999999996,0.45399999999999996,0.4,0.457,0.675,0.485,0.223,0.019,100.0,93.0,111.0,91.0,89.0,90.0,78.0,8.0,-45.1,-63.1
E'Twaun Moore,24.0,79.0,1506.0,0.428,0.46799999999999997,0.354,0.49,0.765,0.513,0.149,0.353,94.0,96.0,98.0,98.0,101.0,95.0,52.0,136.0,-10.0,-26.6
Andrew Nicholson,24.0,76.0,1174.0,0.429,0.45899999999999996,0.315,0.462,0.825,0.489,0.136,0.212,94.0,94.0,87.0,92.0,109.0,90.0,48.0,82.0,-32.9,-46.5
Kyle O'Quinn,23.0,69.0,1188.0,0.501,0.505,0.0,0.501,0.687,0.526,0.22399999999999998,0.008,110.0,104.0,,100.0,91.0,97.0,79.0,3.0,0.2,-11.8
Doron Lamb,22.0,53.0,695.0,0.39399999999999996,0.386,0.4,0.506,0.8059999999999999,0.5429999999999999,0.225,0.562,87.0,79.0,111.0,101.0,107.0,100.0,79.0,217.0,1.7,0.8
Jason Maxiell,30.0,34.0,488.0,0.44799999999999995,0.44799999999999995,,0.44799999999999995,0.484,0.45899999999999996,0.295,0.0,99.0,92.0,,89.0,64.0,85.0,104.0,,-11.2,-19.3
Ronnie Price,30.0,31.0,377.0,0.304,0.38799999999999996,0.209,0.353,0.6920000000000001,0.379,0.141,0.467,67.0,80.0,58.0,71.0,92.0,70.0,50.0,180.0,-27.2,-31.7
Dewayne Dedmon,24.0,16.0,234.0,0.434,0.434,,0.434,0.765,0.488,0.321,0.0,95.0,89.0,,87.0,101.0,90.0,113.0,,-7.1,-6.4
Solomon Jones,29.0,11.0,85.0,0.353,0.353,,0.353,0.5,0.373,0.235,0.0,78.0,72.0,,70.0,66.0,69.0,83.0,,-5.0,-6.3
Adonis Thomas,20.0,4.0,24.0,0.33299999999999996,0.5,0.0,0.33299999999999996,1.0,0.371,0.111,0.33299999999999996,73.0,103.0,,67.0,132.0,69.0,39.0,128.0,-3.0,-3.2
Team,,,,0.445,0.47700000000000004,0.353,0.49,0.769,0.529,0.255,0.255,98.0,98.0,98.0,98.0,102.0,98.0,90.0,98.0,-136.4,-167.6
League Average,,,,0.45399999999999996,0.488,0.36,0.501,0.7559999999999999,0.541,0.284,0.26,,,,,,,,,,
