PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Carmelo Anthony,29.0,77.0,2982.0,0.452,0.469,0.402,0.503,0.848,0.561,0.32899999999999996,0.253,100.0,96.0,112.0,100.0,112.0,104.0,116.0,97.0,6.5,77.2
J.R. Smith,28.0,74.0,2421.0,0.415,0.436,0.39399999999999996,0.514,0.652,0.527,0.14400000000000002,0.503,91.0,89.0,109.0,103.0,86.0,97.0,51.0,194.0,23.9,-27.8
Tim Hardaway,21.0,81.0,1875.0,0.428,0.498,0.363,0.523,0.828,0.5539999999999999,0.18600000000000003,0.521,94.0,102.0,101.0,104.0,110.0,102.0,66.0,201.0,29.5,19.9
Amar'e Stoudemire,31.0,65.0,1466.0,0.557,0.557,,0.557,0.7390000000000001,0.596,0.364,0.0,123.0,114.0,,111.0,98.0,110.0,128.0,,62.8,71.8
Raymond Felton,29.0,65.0,2017.0,0.395,0.431,0.318,0.446,0.721,0.47600000000000003,0.201,0.321,87.0,88.0,88.0,89.0,95.0,88.0,71.0,124.0,-67.3,-85.8
Andrea Bargnani,28.0,42.0,1257.0,0.442,0.48700000000000004,0.278,0.47200000000000003,0.8240000000000001,0.51,0.203,0.215,97.0,100.0,77.0,94.0,109.0,94.0,71.0,83.0,-29.1,-33.6
Iman Shumpert,23.0,74.0,1962.0,0.37799999999999995,0.418,0.33299999999999996,0.457,0.747,0.48,0.147,0.47100000000000003,83.0,86.0,93.0,91.0,99.0,89.0,52.0,182.0,-43.0,-62.4
Tyson Chandler,31.0,55.0,1662.0,0.593,0.595,0.0,0.593,0.632,0.615,0.48100000000000004,0.003,131.0,122.0,,118.0,84.0,114.0,169.0,1.0,59.3,57.9
Pablo Prigioni,36.0,66.0,1283.0,0.461,0.451,0.46399999999999997,0.631,0.917,0.642,0.063,0.733,101.0,92.0,129.0,126.0,121.0,119.0,22.0,283.0,49.6,39.7
Beno Udrih,31.0,31.0,588.0,0.425,0.425,0.425,0.478,0.833,0.507,0.15,0.25,94.0,87.0,118.0,95.0,110.0,94.0,53.0,96.0,-7.3,-11.5
Jeremy Tyler,22.0,41.0,398.0,0.517,0.517,,0.517,0.542,0.532,0.414,0.0,114.0,106.0,,103.0,72.0,98.0,146.0,,3.8,-2.3
Toure' Murry,24.0,51.0,373.0,0.434,0.436,0.41700000000000004,0.45299999999999996,0.59,0.479,0.302,0.09300000000000001,96.0,89.0,116.0,91.0,78.0,89.0,106.0,36.0,-12.3,-18.1
Metta World Peace,34.0,29.0,388.0,0.397,0.44799999999999995,0.315,0.457,0.625,0.469,0.114,0.38299999999999995,87.0,92.0,88.0,91.0,83.0,87.0,40.0,148.0,-12.3,-21.1
Kenyon Martin,36.0,32.0,633.0,0.512,0.516,0.0,0.512,0.579,0.521,0.154,0.008,113.0,106.0,,102.0,77.0,96.0,54.0,3.0,2.7,-5.1
Cole Aldrich,25.0,46.0,330.0,0.541,0.541,,0.541,0.867,0.62,0.49200000000000005,0.0,119.0,111.0,,108.0,115.0,115.0,173.0,,4.9,11.7
Shannon Brown,28.0,19.0,148.0,0.42100000000000004,0.42100000000000004,,0.42100000000000004,0.667,0.462,0.316,0.0,93.0,86.0,,84.0,88.0,85.0,111.0,,-6.1,-6.8
Earl Clark,26.0,9.0,70.0,0.33299999999999996,0.4,0.16699999999999998,0.35700000000000004,0.8,0.45299999999999996,0.47600000000000003,0.28600000000000003,73.0,82.0,46.0,71.0,106.0,84.0,168.0,110.0,-6.0,-4.5
Chris Smith,26.0,2.0,2.0,,,,,,,,,,,,,,,,,0.0,0.0
Team,,,,0.45,0.485,0.37200000000000005,0.507,0.76,0.542,0.249,0.306,99.0,99.0,103.0,101.0,101.0,100.0,88.0,118.0,78.9,22.1
League Average,,,,0.45399999999999996,0.488,0.36,0.501,0.7559999999999999,0.541,0.284,0.26,,,,,,,,,,
